,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2012-11-10,75.18%,NULL,82.25%,67.9%,91.39%,88.6%,80.49%,68.56%,86.3%,57.31%,65.72%,80.26%,NULL,88.61%,40.02%,59.12%,20.55%,77.3%,72.94%,92.87%,79.33%,84.98%,56.23%,42.71%,78%,48.23%
2012-11-11,75.01%,NULL,81.83%,67.17%,90.69%,88.14%,80.18%,68.73%,84.94%,56.12%,64.86%,79.59%,NULL,90.13%,41.83%,58.98%,20.55%,76.66%,72.58%,92.54%,79.56%,84.11%,57.35%,37.23%,77.33%,47.95%
2012-11-12,74.77%,NULL,81.33%,66.99%,90.2%,87.72%,80.29%,69.11%,85.7%,55%,63.98%,79.03%,NULL,90.51%,44.02%,58.87%,20.55%,76.09%,72.26%,92.2%,80.84%,83.89%,58.91%,35.45%,76.57%,47.62%
2012-11-13,74.6%,NULL,80.82%,66.26%,90.09%,87.3%,79.96%,69.46%,84.94%,54.57%,63.12%,78.47%,NULL,90.51%,46.2%,NULL,20.55%,75.22%,71.98%,91.71%,78.05%,83.34%,60.34%,33.09%,76.1%,48.16%
2012-11-14,74.35%,NULL,80.37%,65.72%,89.85%,86.87%,80.13%,69.59%,85.94%,54.48%,62.25%,77.97%,NULL,91.65%,48.38%,58.51%,20.55%,74.59%,71.57%,91.38%,73.68%,83.46%,61.64%,30.32%,75.62%,49.05%
2012-11-15,74.1%,NULL,80.06%,64.99%,89.31%,86.41%,80.26%,69.46%,87.07%,54.31%,61.37%,77.41%,NULL,91.27%,50.55%,58.33%,20.55%,74%,71.21%,91.05%,71.21%,83.05%,62.66%,27.77%,75.09%,49.6%
2012-11-16,73.86%,NULL,79.52%,64.45%,88.42%,85.95%,80.23%,69.2%,87.3%,54.22%,60.95%,76.79%,NULL,90.51%,51.15%,58.19%,20.55%,73.27%,70.74%,90.72%,67.75%,82.48%,63.54%,24.77%,74.69%,47.75%
2012-11-17,73.86%,NULL,79.34%,63.73%,87.75%,85.98%,80.08%,68.98%,87.07%,53.35%,60.86%,76.3%,NULL,92.03%,49.55%,58.26%,20.55%,72.93%,70.88%,90.72%,63.93%,82.15%,66.8%,21.89%,74.38%,47.68%
2012-11-18,74.35%,NULL,80.06%,65.54%,88.2%,86.64%,80.62%,69.94%,88.62%,53.18%,60.65%,76.13%,NULL,91.65%,48.72%,58.51%,20.55%,72.99%,70.95%,90.47%,65.07%,84.44%,69.97%,21.11%,74.6%,49.32%
2012-11-19,74.77%,NULL,80.73%,6.91%,89.52%,87.61%,81.74%,70.95%,91.88%,53.96%,59.84%,76.51%,NULL,90.13%,50.64%,58.47%,20.55%,73.03%,71.17%,90.39%,70.31%,84.54%,72.72%,21.76%,75.47%,50.43%
2012-11-20,74.85%,NULL,80.73%,71.04%,90.8%,87.71%,82.67%,71.87%,93.59%,54.39%,59.1%,76.62%,NULL,90.51%,55.16%,58.4%,20.84%,72.86%,71.19%,90.22%,74.07%,84.44%,75.36%,20.21%,75.94%,50.43%
2012-11-21,74.85%,NULL,80.42%,71.78%,91.64%,87.63%,82.74%,72.62%,93.71%,54.48%,59.1%,76.4%,NULL,90.89%,59.65%,58.3%,20.84%,72.45%,71.05%,89.98%,76.56%,84%,77.87%,21.53%,75.87%,50.7%
2012-11-22,74.85%,NULL,80.24%,72.16%,92.45%,87.68%,83.31%,73.54%,93.65%,54.48%,57.85%,76.19%,NULL,92.41%,64.14%,58.19%,20.84%,72.75%,71.62%,89.73%,79.56%,NULL,80.56%,23.07%,75.87%,49.8%
2012-11-23,74.77%,NULL,79.97%,75.54%,93.75%,89.27%,83.7%,74.75%,93.71%,54.57%,57.59%,75.97%,NULL,92.79%,65.91%,58.05%,20.84%,73.86%,73.61%,89.49%,90.89%,83.67%,82.81%,24.55%,76.79%,49.39%
2012-11-24,75.26%,NULL,79.79%,88.38%,95.19%,90.89%,85.07%,75.6%,95.05%,57.9%,57.38%,77.35%,NULL,89.75%,67.71%,57.94%,21.13%,74.83%,75.09%,89.4%,98.95%,83.23%,85.59%,27.31%,77.65%,49.25%
2012-11-25,75.35%,NULL,79.83%,88.98%,95.78%,91.66%,86.14%,76.46%,95.78%,58.77%,57.5%,78.02%,NULL,91.27%,67.51%,57.8%,21.42%,75.22%,75.99%,89.24%,98.33%,83.02%,88.07%,30.86%,77.81%,48.43%
2012-11-26,75.35%,NULL,79.83%,86%,96.73%,92.95%,87.33%,77.35%,97.49%,59.06%,57.47%,78.3%,NULL,92.79%,66.81%,57.66%,21.42%,75.46%,76.75%,88.91%,99.79%,83.02%,90.41%,33.62%,78.48%,48.91%
2012-11-27,75.35%,NULL,79.74%,93.01%,97.79%,97.64%,88.03%,78.63%,97.74%,62.47%,57.29%,79.71%,NULL,92.03%,67.82%,57.48%,21.42%,76.66%,77.86%,88.58%,99.36%,82.36%,92.43%,36.16%,78.92%,48.91%
2012-11-28,75.35%,NULL,79.7%,82.08%,98.03%,99.45%,90.02%,79.08%,98.47%,66.45%,56.88%,81.28%,NULL,89.75%,69.44%,57.34%,21.42%,77.23%,78.4%,88.26%,100%,NULL,94.81%,42.32%,80.37%,49.73%
2012-11-29,75.43%,NULL,79.74%,86.79%,98.87%,99.51%,91.65%,79.68%,98.65%,68.57%,56.53%,83.21%,NULL,89.37%,71.2%,57.27%,21.42%,79.75%,79.37%,87.93%,100%,81.82%,96.19%,46.92%,83.35%,49.67%
2012-11-30,75.26%,NULL,79.74%,66.26%,98.49%,99.63%,92.69%,79.86%,98.9%,76.43%,56.21%,84.71%,NULL,88.99%,72.96%,57.27%,21.42%,83.17%,80.4%,87.93%,100%,81.38%,97.57%,53.41%,85.68%,48.91%
2012-12-1,75.01%,NULL,79.79%,66.08%,99.09%,99.38%,96.33%,80.78%,98.53%,93.56%,56%,86.97%,NULL,90.51%,74.97%,57.27%,21.42%,86.96%,83.6%,88.26%,100%,81.17%,98.09%,58.91%,87.93%,48.57%
2012-12-2,74.85%,NULL,79.92%,63.73%,98.27%,99.24%,98.73%,81.93%,98.84%,93.56%,56%,88.66%,NULL,91.65%,75.07%,56.7%,21.42%,91.2%,83.76%,88.5%,NULL,81.17%,98.09%,64.94%,89.96%,49.12%
2012-12-3,74.6%,NULL,80.01%,80.14%,97.92%,98.97%,99.17%,82.76%,98.41%,96.02%,55.8%,90.38%,NULL,92.03%,76.35%,56.53%,21.42%,93.88%,84.65%,88.83%,100%,81.17%,97.82%,71.53%,90.88%,49.6%
2012-12-4,74.35%,NULL,80.19%,76.49%,97.32%,98.68%,98.5%,82.39%,98.41%,97.19%,55.74%,91.87%,NULL,90.13%,76.46%,56.32%,21.42%,95.78%,85.57%,89.32%,100%,NULL,97.75%,76.83%,92.37%,49.67%
2012-12-5,74.35%,NULL,80.1%,72.16%,96.84%,98.8%,97.08%,81.93%,97.74%,97.54%,55.71%,93.41%,NULL,87.09%,77.85%,56.18%,21.42%,96.73%,86.22%,89.57%,100%,80.29%,97.4%,81.41%,95.8%,49.12%
2012-12-6,74.68%,NULL,80.6%,76.3%,96.6%,98.83%,96.36%,80.51%,98.41%,98.59%,56.03%,94.99%,NULL,85.19%,78.06%,56.11%,21.42%,96.68%,86.66%,89.57%,100%,80.07%,97.05%,84.25%,96.43%,49.39%
2012-12-7,74.85%,NULL,81.74%,76.11%,96.02%,98.75%,95.52%,78.85%,98.23%,99.41%,56.12%,96.09%,NULL,84.81%,77.42%,55.97%,21.42%,96.73%,86.41%,89.4%,100%,79.85%,96.53%,86.07%,98.41%,49.18%
2012-12-8,74.68%,NULL,82.29%,75.17%,95.65%,98.76%,94.38%,77.13%,97.86%,99.53%,55.83%,96.7%,NULL,84.81%,78.94%,55.83%,21.42%,96.89%,87.41%,89.32%,100%,79.63%,96.02%,87.42%,99.92%,48.57%
2012-12-9,74.6%,NULL,82.89%,74.98%,95.54%,98.72%,95.91%,76.41%,96.58%,99.88%,55.69%,97.01%,NULL,87.47%,80.79%,55.72%,21.42%,98.75%,89.13%,89.32%,100%,79.42%,95.67%,88.83%,100%,48.36%
2012-12-10,74.6%,NULL,83.54%,76.88%,94.94%,98.45%,97.3%,75.02%,96.94%,98.83%,55.83%,96.94%,NULL,89.75%,80.47%,55.51%,21.42%,99.04%,88.95%,89.32%,100%,79.09%,95.16%,91.4%,100%,48.91%
2012-12-11,74.52%,NULL,84.23%,75.74%,94.48%,98.38%,96.86%,73.45%,96.82%,99.18%,55.69%,97.43%,NULL,89.75%,82%,55.34%,21.42%,98.09%,88.35%,89.24%,100%,78.87%,94.81%,92.81%,100%,49.05%
2012-12-12,74.19%,NULL,84.5%,76.11%,93.88%,98.47%,96.25%,72.53%,97.07%,99.06%,55.74%,97.37%,NULL,89.37%,82%,55.2%,21.42%,97.1%,88.74%,88.99%,100%,78.65%,94.47%,93.09%,100%,48.43%
2012-12-13,73.86%,NULL,84.83%,76.68%,93.4%,98.53%,95.16%,72.4%,98.04%,98.83%,55.89%,97.31%,NULL,87.47%,81.9%,55.1%,21.42%,96.56%,90.44%,88.42%,100%,78.21%,93.79%,91.23%,100%,48.98%
2012-12-14,73.44%,NULL,85.01%,76.3%,92.94%,98.63%,93.91%,72.84%,98.65%,98.59%,55.95%,97.43%,NULL,87.85%,81.45%,55.2%,21.42%,96.4%,90.99%,88.18%,100%,77.89%,93.58%,88.83%,100%,48.36%
2012-12-15,73.03%,NULL,85.19%,74.98%,92.58%,98.73%,95.41%,73.1%,97.92%,97.66%,56.09%,97.68%,NULL,89.75%,81.23%,55.24%,21.42%,NULL,89.22%,88.01%,100%,77.35%,93.28%,87.96%,100%,48.63%
2012-12-16,72.62%,NULL,85.33%,73.66%,92.23%,98.95%,96.75%,73.68%,96.21%,97.07%,56.12%,97.92%,NULL,81%,80.57%,55.2%,21.42%,96.73%,89.22%,87.85%,100%,77.02%,92.6%,87.36%,100%,49.6%
2012-12-17,72.2%,NULL,85.47%,71.97%,91.75%,99.15%,97.83%,74.48%,96.39%,96.6%,56.24%,98.11%,NULL,84.43%,80.47%,55.1%,21.42%,97.51%,89.47%,87.77%,99.57%,NULL,91.92%,86.73%,100%,48.84%
2012-12-18,71.71%,NULL,85.56%,73.66%,91.28%,99.19%,98.11%,75.02%,95.9%,96.25%,56.3%,97.62%,NULL,86.71%,79.92%,55%,21.42%,97.84%,89.39%,87.61%,99.36%,75.73%,91.25%,86.33%,100%,50.36%
2012-12-19,71.13%,NULL,85.56%,76.68%,90.8%,99.12%,97.8%,75.78%,98.17%,96.25%,56.38%,97.07%,NULL,88.61%,79.8%,54.89%,21.42%,97.67%,89.5%,87.36%,100%,75.42%,90.41%,85.36%,100%,50.22%
2012-12-20,70.64%,NULL,85.42%,79.17%,90.45%,99.18%,97.22%,76.05%,98.53%,96.37%,56.41%,96.52%,NULL,89.75%,79.27%,54.72%,21.42%,98.13%,89.68%,87.2%,100%,75.22%,89.74%,84.4%,100%,50.29%
2012-12-21,70.14%,NULL,85.19%,81.69%,90.09%,99.19%,96.52%,76.46%,98.78%,96.48%,56.53%,96.33%,NULL,88.99%,79.04%,54.55%,21.42%,98.38%,90.05%,87.04%,100%,74.72%,89.64%,84.65%,100%,48.02%
2012-12-22,69.81%,NULL,84.78%,83.83%,89.74%,99.15%,95.83%,76.95%,98.9%,96.6%,56.53%,96.21%,NULL,90.89%,78.5%,54.41%,21.42%,98.09%,90.02%,86.22%,100%,74.51%,90.74%,84.86%,100%,47.21%
2012-12-23,69.57%,NULL,84.32%,86%,89.42%,99.13%,95.13%,77.49%,98.04%,96.6%,56.62%,96.52%,NULL,93.93%,78.18%,54.24%,21.42%,98%,90.05%,85.09%,100%,74.01%,93.11%,84.55%,100%,47.89%
2012-12-24,69.57%,NULL,83.91%,87.98%,89.07%,99.1%,94.88%,78.26%,98.17%,96.6%,56.62%,96.7%,NULL,92.79%,77.75%,54.07%,21.42%,98.17%,90.39%,84.28%,100%,73.81%,95.84%,90.03%,100%,50.36%
2012-12-25,69.48%,NULL,83.4%,89.58%,89.63%,99.18%,95.22%,78.76%,98.65%,96.6%,56.71%,96.88%,NULL,90.51%,77.52%,53.9%,21.42%,98.38%,90.63%,83.39%,100%,NULL,97.75%,86.18%,100%,50.92%
2012-12-26,69.24%,NULL,82.8%,91.59%,90.2%,99.22%,95.69%,79.13%,98.35%,96.6%,56.74%,96.82%,NULL,89.37%,76.99%,53.9%,21.42%,98.58%,90.86%,82.35%,100%,73.1%,98.27%,86.58%,100%,50.08%
2012-12-27,68.91%,NULL,82.66%,88.78%,90.8%,99.23%,96.3%,79.54%,98.35%,96.6%,56.82%,96.94%,NULL,87.47%,76.77%,54.27%,21.42%,98.88%,91.81%,81.39%,99.79%,72.8%,97.92%,86.38%,100%,49.53%
2012-12-28,68.58%,NULL,82.29%,86.39%,91.39%,99.19%,96.72%,79.63%,98.47%,96.6%,56.82%,96.88%,NULL,86.71%,76.02%,54.44%,21.42%,99.13%,92.24%,80.43%,96.45%,72.59%,98.27%,86.33%,100%,48.36%
2012-12-29,68.25%,NULL,82.16%,86.39%,92.45%,99.23%,97.08%,79.18%,97.74%,96.6%,56.88%,96.82%,NULL,86.71%,75.81%,54.62%,21.42%,99.04%,92.4%,79.55%,92.4%,72.18%,98.27%,86.07%,99.92%,48.16%
2012-12-30,68.01%,NULL,81.83%,86.79%,93.88%,99.18%,97.69%,79.91%,98.1%,96.72%,56.94%,97.07%,NULL,88.61%,75.49%,54.79%,21.42%,98.46%,92.71%,78.6%,89.4%,72.39%,98.62%,85.92%,100%,48.16%
2012-12-31,68.17%,NULL,81.65%,86%,94.94%,99.18%,97.47%,80.69%,98.23%,98.24%,57.06%,97.01%,NULL,92.03%,75.28%,55.1%,21.42%,98.92%,92.95%,77.73%,94.32%,72.39%,98.79%,83.54%,100%,49.32%
