,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2011-11-12,95.42%,NULL,100%,95.23%,69.53%,72.44%,100%,80.87%,NULL,55.09%,63.31%,75.27%,NULL,91.65%,74.43%,85.45%,62.66%,95.82%,92.05%,95.24%,100%,NULL,94.3%,NULL,86.33%,46.27%
2011-11-13,96.47%,NULL,100%,96.04%,70.43%,75.58%,100%,79.59%,NULL,58.09%,63.63%,77.02%,NULL,85.57%,73.91%,85.45%,63.67%,96.72%,91.73%,97%,100%,NULL,94.3%,NULL,87.27%,46.13%
2011-11-14,97.17%,NULL,99.86%,93.4%,71.73%,76.92%,100%,78.12%,NULL,59.26%,64.58%,78.58%,NULL,79.1%,73.18%,85.59%,64.25%,97.22%,91.02%,97.93%,100%,99.15%,94.47%,NULL,88.59%,45.73%
2011-11-15,97.52%,NULL,99.61%,89.19%,72.23%,79.31%,100%,77.53%,NULL,59.94%,64.79%,80.1%,NULL,72.64%,72.44%,85.63%,64.98%,97.8%,91.15%,98.95%,100%,99.03%,94.3%,NULL,89.98%,45.33%
2011-11-16,97.96%,NULL,99.26%,89.39%,72.94%,80.32%,99.61%,77.67%,NULL,60.42%,64.61%,81.1%,NULL,65.79%,73.59%,85.96%,65.12%,98%,95.54%,99.2%,100%,98.68%,94.64%,NULL,90.69%,38.51%
2011-11-17,98.22%,NULL,98.96%,90.39%,74.55%,80.8%,99.1%,77.71%,NULL,60.72%,64.4%,82%,NULL,60.47%,76.14%,90.14%,65.41%,98.17%,96.73%,99.29%,100%,98.8%,94.64%,NULL,91.2%,45.27%
2011-11-18,98.49%,NULL,98.72%,91.19%,76.67%,81.37%,99.13%,77.94%,NULL,61.01%,64.4%,82.63%,NULL,61.23%,78.07%,86.97%,65.55%,98.09%,96.86%,99.29%,100%,99.03%,94.64%,NULL,91.67%,45.27%
2011-11-19,98.75%,NULL,98.37%,91.59%,78.57%,81.71%,NULL,78.26%,NULL,61.2%,64.4%,83.21%,NULL,65.03%,77.43%,86.97%,65.55%,99.13%,96.76%,99.29%,95.61%,NULL,94.75%,NULL,92.39%,45.33%
2011-11-20,98.93%,NULL,98.17%,92.6%,81.64%,84.1%,NULL,79.08%,NULL,62.85%,64.88%,84.83%,NULL,68.07%,76.25%,86.65%,67.72%,99.67%,96.95%,99.12%,95.81%,99.03%,94.92%,NULL,93.67%,45.13%
2011-11-21,99.19%,NULL,97.97%,91.99%,83.64%,88.27%,100%,79.54%,NULL,65.19%,65.35%,86.39%,NULL,69.98%,74.76%,86.41%,68.3%,99.34%,96.46%,98.95%,95.61%,99.03%,94.81%,NULL,94.26%,45.6%
2011-11-22,99.63%,NULL,97.72%,89.99%,85.09%,90.77%,99.85%,79.96%,NULL,66.06%,65.62%,87.83%,NULL,72.64%,72.65%,87.2%,68.3%,98.96%,95.84%,99.2%,95.81%,98.68%,94.81%,96.44%,94.7%,47.06%
2011-11-23,99.54%,NULL,97.63%,92.6%,86.19%,92.71%,99.19%,80.37%,NULL,66.66%,65.68%,89.19%,NULL,74.54%,70.57%,87.38%,68.45%,98.5%,94.93%,99.46%,95.81%,NULL,94.81%,96.55%,95.44%,46%
2011-11-24,99.37%,NULL,97.87%,94.42%,87.08%,94.41%,99.25%,80.74%,NULL,66.98%,65.89%,90.15%,NULL,74.54%,69.45%,87.43%,68.45%,98.21%,94.05%,99.54%,95.61%,98.8%,94.99%,96.44%,95.59%,46.33%
2011-11-25,99.19%,NULL,97.92%,95.23%,87.86%,95.41%,98.58%,81.01%,NULL,67.3%,66.1%,90.92%,NULL,73.78%,67.42%,87.48%,68.45%,98.59%,92.9%,99.63%,95.61%,98.32%,94.81%,96.16%,95.96%,NULL
2011-11-26,99.28%,NULL,98.02%,91.59%,87.64%,95.93%,98.39%,81.19%,NULL,67.51%,66.1%,91.51%,NULL,71.88%,65.43%,87.85%,68.88%,98.92%,91.6%,99.89%,95.61%,97.86%,NULL,96.72%,96.37%,47.89%
2011-11-27,99.28%,NULL,98.02%,88%,87.3%,95.84%,98.58%,81.42%,NULL,67.94%,66.31%,92.05%,NULL,74.54%,65.73%,87.85%,69.46%,98.5%,91.31%,99.97%,75.01%,97.75%,94.81%,97.32%,96.63%,47.89%
2011-11-28,99.28%,NULL,98.02%,88%,87.19%,95.85%,98.49%,81.7%,NULL,68.04%,66.46%,92.46%,NULL,81%,65.02%,87.85%,69.61%,98.54%,91.07%,99.97%,44.61%,97.75%,94.81%,97.16%,96.82%,48.78%
2011-11-29,99.28%,NULL,98.02%,88.99%,88.64%,95.9%,98.44%,81.7%,NULL,67.94%,66.46%,92.76%,NULL,84.81%,64.25%,87.85%,69.61%,98.42%,90.78%,99.71%,25.68%,97.41%,94.64%,97.43%,97.08%,49.19%
2011-11-30,99.19%,NULL,98.07%,89.99%,90.45%,95.88%,99.92%,81.84%,NULL,67.83%,66.43%,92.94%,NULL,88.61%,64.54%,88.04%,69.61%,98.34%,90.55%,99.46%,12.13%,96.95%,94.64%,97.05%,97.2%,49.61%
2011-12-1,98.93%,NULL,98.02%,90.59%,91.39%,95.81%,99.78%,82.11%,NULL,67.83%,66.31%,93%,NULL,89.75%,64.92%,88.27%,69.61%,98.63%,92.26%,99.2%,64.89%,96.76%,94.64%,96.77%,97.31%,49.54%
2011-12-2,98.75%,NULL,98.02%,91.39%,93.05%,95.87%,100%,82.11%,NULL,67.83%,66.1%,93.12%,NULL,89.75%,66.92%,88.27%,69.61%,98.54%,93.17%,98.86%,100%,96.73%,94.64%,96.38%,97.42%,49.75%
2011-12-3,98.31%,NULL,98.12%,93%,94%,95.86%,100%,81.97%,NULL,67.83%,65.47%,93.23%,NULL,90.13%,69.86%,88.27%,69.61%,98.88%,93.06%,98.95%,100%,96.61%,94.47%,96.56%,97.5%,48.78%
2011-12-4,98.13%,NULL,98.12%,94.21%,93.75%,95.87%,100%,81.74%,NULL,67.83%,65.03%,93.41%,NULL,88.99%,72.54%,88.22%,69.9%,99.17%,93.3%,98.78%,100%,96.61%,94.47%,95.56%,97.65%,48.1%
2011-12-5,97.61%,NULL,98.09%,90.79%,92.7%,95.83%,100%,81.61%,NULL,67.83%,64.85%,93.47%,NULL,87.85%,75.29%,88.13%,69.9%,99.46%,93.75%,98.86%,94.96%,96.61%,94.3%,95.34%,98.02%,47.41%
2011-12-6,97.26%,NULL,98.03%,94.82%,92.94%,95.75%,100%,81.93%,NULL,69.1%,65%,94.5%,NULL,87.47%,75.5%,88.13%,69.9%,99%,94.69%,99.03%,87.25%,NULL,94.3%,93.56%,98.9%,46.33%
2011-12-7,96.82%,NULL,98.02%,87.8%,92.58%,95.84%,99.92%,81.93%,NULL,70.7%,65.12%,95.48%,NULL,87.85%,74.97%,88.04%,69.9%,99.25%,96.95%,99.03%,87.25%,95.48%,94.3%,91.45%,99.24%,44.34%
2011-12-8,96.29%,NULL,97.97%,90.59%,93.05%,95.72%,99.86%,82.07%,NULL,71.33%,65.23%,96.03%,NULL,88.23%,74.33%,87.99%,69.9%,99.46%,96.65%,98.95%,87.89%,95.14%,94.64%,91.29%,99.31%,41.94%
2011-12-9,95.77%,NULL,97.84%,90.59%,94%,96.23%,99.95%,82.34%,NULL,71.65%,65.35%,96.46%,NULL,87.85%,73.91%,87.9%,69.9%,98.71%,95.87%,98.78%,100%,94.9%,95.84%,91.08%,99.31%,41.3%
2011-12-10,95.51%,NULL,97.63%,90.59%,93.64%,97.13%,100%,81.47%,NULL,71.97%,65.47%,96.52%,NULL,87.85%,73.38%,87.76%,68.74%,98.67%,95.73%,98.78%,100%,NULL,97.05%,89.95%,99.31%,40.86%
2011-12-11,95.24%,NULL,97.53%,92.6%,94.13%,97.83%,100%,81.93%,NULL,72.29%,65.56%,96.58%,NULL,87.47%,72.85%,87.62%,67.72%,99.38%,95.65%,98.78%,100%,94.34%,98.44%,88.79%,99.31%,40.42%
2011-12-12,94.9%,NULL,97.38%,94.42%,94.59%,98.79%,100%,82.3%,NULL,72.5%,65.71%,96.46%,NULL,86.71%,72.34%,87.66%,66.57%,99.3%,95.17%,98.95%,100%,NULL,99.32%,87.85%,99.85%,39.92%
2011-12-13,94.37%,NULL,97.28%,96.04%,94.59%,99.58%,100%,82.11%,NULL,72.61%,65.8%,96.52%,NULL,92.79%,71.93%,87.71%,65.55%,99.25%,94.79%,98.95%,100%,94.11%,98.62%,85.98%,99.92%,40.36%
2011-12-14,93.76%,NULL,97.18%,93.4%,94.7%,99.94%,100%,81.65%,NULL,72.82%,65.92%,96.76%,NULL,87.09%,71.4%,87.62%,64.54%,99.63%,96%,98.95%,100%,NULL,98.44%,84.14%,100%,40.29%
2011-12-15,93.24%,NULL,97.08%,88.59%,94.83%,100%,100%,81.93%,NULL,73.03%,66.04%,96.27%,NULL,87.47%,70.99%,87.43%,63.67%,99.59%,97.9%,98.95%,100%,93.31%,98.62%,84.86%,99.58%,39.92%
2011-12-16,92.63%,NULL,97.03%,90.19%,95.19%,100%,100%,82.4%,NULL,73.14%,66.13%,95.72%,NULL,86.71%,70.47%,87.2%,62.66%,98.88%,98.1%,98.95%,100%,NULL,98.27%,86.17%,99.05%,40.11%
2011-12-17,92.11%,NULL,97.03%,91.19%,94.83%,100%,100%,81.84%,NULL,73.24%,66.25%,95.11%,NULL,87.09%,69.96%,86.97%,61.79%,98.84%,97.22%,98.95%,100%,NULL,97.57%,87.4%,98.86%,41.11%
2011-12-18,91.68%,NULL,96.93%,91.99%,94.7%,100%,99.85%,82.02%,NULL,73.35%,66.34%,94.44%,NULL,87.85%,69.35%,86.78%,60.78%,99.51%,95.52%,98.95%,100%,92.17%,97.05%,88.54%,98.97%,42.13%
2011-12-19,91.08%,NULL,96.88%,93.2%,94.83%,100%,100%,81.47%,NULL,73.35%,66.4%,93.83%,NULL,88.61%,68.83%,86.51%,59.91%,99.63%,93.97%,98.95%,100%,92.17%,96.36%,89.6%,98.9%,43.42%
2011-12-20,90.31%,NULL,96.83%,94.01%,94.7%,100%,100%,81.79%,NULL,73.35%,66.49%,93.53%,NULL,88.99%,68.23%,86.41%,59.48%,98.84%,93.35%,98.95%,100%,91.61%,96.02%,90.67%,98.78%,44.54%
2011-12-21,89.54%,NULL,96.78%,95.03%,93.75%,100%,100%,81.84%,NULL,73.35%,66.58%,93.47%,NULL,89.75%,67.82%,86.28%,59.48%,99.21%,92.58%,98.95%,100%,91.27%,96.19%,91.76%,98.82%,45.66%
2011-12-22,88.85%,NULL,96.19%,96.04%,94.35%,100%,100%,82.07%,NULL,73.56%,66.61%,93.41%,NULL,90.51%,67.22%,85.86%,59.48%,98.88%,92.37%,98.95%,100%,90.92%,96.5%,92.76%,98.82%,46.94%
2011-12-23,88.34%,NULL,95.89%,97.27%,94.7%,100%,100%,82.3%,NULL,73.46%,66.7%,93.23%,NULL,90.13%,66.72%,NULL,59.04%,NULL,NULL,98.86%,100%,90.7%,98.91%,93.87%,NULL,35.26%
2011-12-24,87.74%,NULL,95.49%,92.6%,94.94%,100%,100%,81.24%,NULL,73.46%,66.76%,93.06%,NULL,88.61%,66.21%,85.86%,58.61%,99.59%,92.21%,98.61%,100%,90.24%,NULL,94.8%,98.48%,49.68%
2011-12-25,87.23%,NULL,95.05%,88.59%,95.3%,100%,100%,81.74%,NULL,73.46%,66.85%,92.94%,NULL,86.33%,65.73%,85.45%,58.32%,98.67%,91.34%,98.44%,100%,NULL,99.93%,95.84%,98.4%,49.95%
2011-12-26,86.72%,NULL,94.66%,89.79%,95.43%,100%,100%,82.16%,NULL,73.35%,66.97%,92.64%,NULL,85.57%,65.12%,85.36%,58.03%,98.5%,91.29%,98.27%,100%,90.02%,98.62%,96.77%,98.29%,49.4%
2011-12-27,86.04%,NULL,94.08%,90.39%,93.18%,100%,99.67%,81.79%,NULL,73.35%,66.97%,92.46%,NULL,84.05%,64.64%,85.32%,57.59%,98.92%,91.01%,98.18%,100%,100%,97.75%,96.38%,97.72%,48.23%
2011-12-28,85.19%,NULL,93.99%,90.39%,90.91%,100%,99.59%,81.61%,NULL,73.35%,67.03%,92.11%,NULL,82.14%,64.05%,85.18%,57.31%,99.3%,91.47%,97.93%,100%,100%,97.23%,95.56%,97.76%,43.88%
2011-12-29,84.51%,NULL,93.94%,90.59%,90.09%,100%,99.41%,81.61%,NULL,73.35%,67.09%,91.87%,NULL,81.38%,63.46%,85.09%,56.87%,99.67%,91.44%,97.59%,54.18%,88.43%,96.36%,94.74%,97.38%,42.71%
2011-12-30,83.83%,NULL,93.79%,90.59%,89.63%,100%,99.44%,81.84%,NULL,73.35%,NULL,91.51%,NULL,82.14%,63.07%,84.95%,56.44%,99.67%,91.29%,97.34%,54.7%,88.09%,96.19%,93.93%,97.16%,42.51%
2011-12-31,83.23%,NULL,93.46%,90.79%,87.86%,100%,99.67%,81.29%,NULL,73.35%,67.21%,91.27%,NULL,84.05%,62.49%,84.82%,56%,98.46%,91.05%,97.09%,95.61%,87.75%,96.71%,93.24%,97.08%,42.13%
