,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2010-11-17,83.84%,NULL,92.17%,87.08%,90.37%,86.57%,NULL,99.61%,NULL,72.32%,87.72%,88.18%,NULL,87.41%,52.78%,87.02%,100%,97.67%,87.38%,98.72%,100%,62.61%,83.18%,NULL,76.75%,37.54%
2010-11-18,83.33%,NULL,91.97%,86.65%,90.6%,86.05%,NULL,98.78%,NULL,72.12%,87.54%,87.83%,NULL,88.15%,53.46%,87.02%,100%,97.3%,87.64%,98.64%,100%,62.14%,83.47%,NULL,76.4%,36.01%
2010-11-19,82.74%,NULL,91.72%,86.06%,90.37%,85.61%,NULL,97.94%,NULL,72%,86.75%,87.43%,NULL,90%,54.21%,86.92%,100%,96.93%,88.03%,98.55%,100%,61.95%,84.79%,NULL,75.99%,36.13%
2010-11-20,82.23%,NULL,91.67%,86.25%,90.04%,85.24%,NULL,97.5%,NULL,71.13%,86.65%,87.02%,NULL,90.74%,55.04%,86.83%,100%,96.52%,88.03%,98.47%,100%,61.58%,85.38%,NULL,75.55%,36.54%
2010-11-21,81.81%,NULL,91.62%,85.86%,89.03%,84.86%,NULL,97.89%,NULL,70.5%,85.28%,86.62%,NULL,92.22%,57.24%,86.69%,100%,96.07%,88.03%,98.47%,100%,61.1%,NULL,NULL,75.39%,37.31%
2010-11-22,81.38%,NULL,91.57%,85.47%,87.79%,84.45%,NULL,98.56%,NULL,70.4%,85.18%,86.22%,NULL,92.59%,58.75%,86.74%,100%,95.62%,87.85%,98.47%,100%,60.73%,86.11%,NULL,74.77%,38.15%
2010-11-23,80.88%,NULL,91.42%,84.88%,86.56%,84.04%,NULL,99.44%,NULL,70.19%,83.8%,85.81%,NULL,92.96%,60.17%,86.41%,100%,95.3%,88.06%,98.47%,100%,60.45%,87.44%,NULL,74.43%,NULL
2010-11-24,80.46%,NULL,91.32%,84.17%,85.89%,83.47%,NULL,99.33%,NULL,70.19%,83.77%,85.35%,NULL,92.59%,60.91%,86.28%,100%,94.97%,88.11%,98.38%,100%,60.18%,88.02%,NULL,74.31%,39.73%
2010-11-25,79.95%,NULL,91.17%,83.77%,85.46%,82.92%,NULL,98.89%,NULL,70.08%,82.4%,84.83%,NULL,92.59%,62.27%,86.14%,100%,94.65%,88.45%,98.38%,100%,59.48%,88.47%,NULL,73.66%,40.8%
2010-11-26,79.45%,NULL,90.97%,83.39%,85.35%,82.41%,NULL,98.11%,NULL,70.08%,82.14%,84.43%,NULL,91.48%,63.28%,86.09%,100%,94.24%,88.78%,98.38%,100%,58.56%,88.61%,NULL,73.19%,42.13%
2010-11-27,79.03%,NULL,90.63%,83.19%,85.23%,81.9%,NULL,97.61%,NULL,69.98%,80.75%,83.96%,NULL,90.74%,64.66%,85.77%,100%,93.96%,88.63%,98.3%,100%,58.37%,89.79%,NULL,73%,43.81%
2010-11-28,78.52%,NULL,90.32%,82.79%,84.79%,81.38%,NULL,98.06%,NULL,69.98%,79.97%,83.44%,NULL,89.63%,66.02%,85.54%,100%,93.72%,88.68%,98.3%,100%,57.91%,90.67%,NULL,72.6%,45.47%
2010-11-29,78.02%,NULL,89.95%,82.2%,84.22%,80.85%,NULL,98.56%,NULL,69.86%,79.21%,82.98%,NULL,88.52%,68.88%,85.41%,100%,93.4%,88.63%,98.3%,100%,57.37%,91.55%,NULL,72.3%,46.2%
2010-11-30,77.6%,NULL,89.56%,81.82%,84.12%,80.1%,NULL,98.67%,NULL,69.86%,78.66%,82.52%,NULL,88.89%,71.57%,85.18%,100%,92.96%,88.5%,98.13%,99.13%,57.1%,92.14%,NULL,72.03%,45.87%
2010-12-1,77.18%,NULL,89.16%,81.42%,84.01%,79.38%,NULL,99.78%,NULL,69.86%,78.4%,82.06%,NULL,89.63%,73.4%,85%,100%,92.84%,88.34%,98.04%,89.46%,56.74%,92.43%,NULL,71.73%,44.73%
2010-12-2,76.76%,NULL,88.77%,81.22%,84.23%,78.57%,NULL,99.39%,NULL,69.76%,78.5%,81.55%,NULL,NULL,71.57%,84.91%,100%,92.76%,88.13%,97.96%,80.45%,56.31%,92.89%,NULL,71.49%,43.68%
2010-12-3,76.51%,NULL,88.39%,81.02%,84.12%,77.88%,NULL,99%,NULL,69.66%,78.21%,81.16%,NULL,91.11%,69.65%,84.82%,100%,92.44%,87.9%,97.45%,72.27%,56.04%,93.37%,NULL,71.22%,43.55%
2010-12-4,76.17%,NULL,88.1%,80.72%,84.34%,77.13%,NULL,98.78%,NULL,69.66%,77.49%,80.71%,NULL,87.78%,70.71%,84.77%,100%,92.2%,87.64%,96.69%,68.08%,55.78%,93.37%,NULL,70.94%,44.14%
2010-12-5,75.92%,NULL,87.76%,80.13%,84.79%,76.36%,NULL,99.06%,NULL,69.55%,76.85%,80.26%,NULL,89.63%,72.82%,84.68%,100%,91.92%,87.38%,96.02%,67.28%,55.52%,93.54%,NULL,70.67%,44.54%
2010-12-6,75.59%,NULL,87.34%,79.93%,84.04%,75.75%,NULL,98.89%,NULL,69.55%,76.5%,79.82%,NULL,88.89%,75.22%,84.5%,100%,91.6%,87.12%,95.43%,66.06%,55.34%,93.86%,NULL,70.4%,44.87%
2010-12-7,75.26%,NULL,86.98%,79.54%,83.44%,75.13%,NULL,98.5%,NULL,69.45%,76.56%,79.37%,NULL,88.89%,74.26%,84.37%,100%,91.32%,86.89%,94.76%,65.7%,55.17%,94.02%,NULL,70.13%,45.13%
2010-12-8,75%,NULL,86.57%,79.14%,83.1%,74.53%,NULL,97.94%,NULL,69.35%,76.18%,78.92%,NULL,87.78%,72.33%,84.23%,100%,90.97%,86.6%,94.09%,64.34%,54.9%,94.34%,NULL,69.71%,45.07%
2010-12-9,74.67%,NULL,86.16%,78.76%,82.54%,74.02%,NULL,97.44%,NULL,69.24%,75.54%,78.36%,NULL,87.41%,73.59%,84.1%,100%,90.77%,86.32%,93.51%,62.57%,54.29%,94.99%,NULL,69.18%,44.73%
2010-12-10,74.42%,NULL,85.79%,78.37%,82.36%,73.44%,NULL,96.83%,NULL,69.14%,74.55%,77.86%,NULL,86.67%,77.53%,NULL,100%,90.49%,85.99%,92.84%,60.2%,54.02%,95.15%,NULL,68.82%,43.88%
2010-12-11,74.09%,NULL,85.46%,77.96%,82.32%,72.86%,NULL,96.39%,NULL,69.03%,74.55%,77.35%,NULL,86.3%,81.58%,83.78%,100%,90.18%,85.7%,92.26%,57.8%,53.68%,96.61%,NULL,68.5%,42.38%
2010-12-12,73.84%,NULL,85.12%,77.57%,82.32%,72.27%,NULL,96.33%,NULL,68.93%,74.26%,76.85%,NULL,86.3%,81.78%,83.6%,100%,89.83%,85.29%,91.77%,57.99%,53.59%,97.25%,NULL,68.24%,40.98%
2010-12-13,73.59%,NULL,84.79%,76.99%,82.32%,71.67%,NULL,95.28%,NULL,68.93%,74.3%,76.35%,NULL,86.67%,81.37%,83.56%,98.55%,89.51%,84.88%,91.27%,58.15%,53.23%,97.9%,NULL,67.97%,39.8%
2010-12-14,73.26%,NULL,84.5%,76.57%,82.43%,71.04%,NULL,94.72%,NULL,68.88%,74.33%,75.81%,NULL,87.04%,80.78%,83.29%,96.96%,89.32%,84.58%,90.86%,58.15%,52.89%,98.22%,NULL,67.77%,37.73%
2010-12-15,72.92%,NULL,84.09%,76.18%,82.32%,70.53%,NULL,94.67%,NULL,68.77%,74.36%,75.32%,NULL,87.41%,80.48%,83.16%,95.37%,88.97%,84.53%,90.12%,62.36%,52.71%,98.71%,NULL,67.35%,36.77%
2010-12-16,72.59%,NULL,83.68%,77.38%,82.32%,70.15%,NULL,95.39%,NULL,69.35%,74.55%,74.78%,NULL,88.89%,79.79%,82.89%,93.92%,89.4%,85.73%,89.46%,100%,52.45%,99.36%,NULL,67.35%,36.54%
2010-12-17,73.42%,NULL,83.79%,82.59%,82.77%,71.1%,NULL,95.44%,NULL,70.71%,74.64%,75.16%,NULL,89.26%,79.69%,82.72%,92.47%,89.71%,86.4%,88.97%,100%,52.53%,99.84%,NULL,67.62%,37.25%
2010-12-18,73.51%,NULL,83.65%,82.59%,83.1%,72.47%,NULL,95.44%,NULL,70.92%,74.71%,75.11%,NULL,90%,79%,82.49%,92.47%,90.06%,86.53%,88.32%,100%,52.36%,100%,NULL,67.62%,37.25%
2010-12-19,73.34%,NULL,83.34%,83.77%,83.55%,70.69%,NULL,95.44%,NULL,70.92%,74.74%,74.89%,NULL,NULL,78.6%,82.36%,92.47%,90.18%,86.5%,87.42%,100%,51.75%,100%,NULL,67.44%,37.61%
2010-12-20,73.01%,NULL,83.01%,84.17%,83.44%,70.34%,NULL,95.83%,NULL,70.92%,74.77%,74.51%,NULL,92.22%,78.01%,82.05%,92.47%,90.18%,86.37%,86.77%,100%,51.66%,100%,NULL,67%,37.61%
2010-12-21,72.84%,NULL,82.67%,84.17%,83.33%,69.92%,NULL,96.22%,NULL,71.06%,74.8%,74.08%,NULL,92.22%,77.72%,81.79%,92.47%,89.75%,86.17%,86.12%,94.52%,51.39%,100%,NULL,66.77%,37.13%
2010-12-22,72.59%,NULL,82.34%,84.17%,83.1%,69.44%,NULL,96.56%,NULL,71.13%,74.84%,73.59%,NULL,92.22%,77.04%,81.52%,92.47%,89.4%,85.96%,85.39%,86.17%,51.22%,100%,NULL,66.54%,NULL
2010-12-23,72.26%,NULL,82.11%,83.97%,83.33%,68.78%,NULL,96.89%,NULL,71.27%,74.8%,73.05%,NULL,92.22%,77.13%,81.43%,92.47%,89.08%,85.63%,84.83%,76.71%,50.6%,100%,NULL,66.2%,36.83%
2010-12-24,72.01%,NULL,81.73%,83.77%,83.44%,68.15%,NULL,97.22%,NULL,71.27%,74.77%,72.51%,NULL,91.48%,76.56%,81.13%,92.47%,88.77%,85.45%,84.34%,66.1%,50.43%,100%,NULL,65.88%,36.36%
2010-12-25,71.68%,NULL,81.26%,84.57%,83.1%,67.61%,NULL,97.83%,NULL,71.27%,74.8%,72.02%,NULL,90.74%,76.56%,80.91%,92.47%,88.42%,85.88%,83.7%,82.85%,50.26%,100%,NULL,65.6%,36.42%
2010-12-26,71.35%,NULL,80.89%,86.06%,82.21%,67.22%,NULL,98.72%,NULL,71.38%,74.74%,71.53%,NULL,90.74%,75.99%,80.73%,92.47%,88.35%,86.48%,83.14%,100%,49.9%,100%,NULL,65.48%,38.57%
2010-12-27,71.02%,NULL,80.48%,87.93%,82.33%,66.87%,NULL,99.06%,NULL,71.38%,74.77%,71.1%,NULL,90.74%,76.08%,80.6%,92.47%,88.46%,86.71%,82.58%,100%,49.72%,100%,NULL,65.2%,40.17%
2010-12-28,70.69%,NULL,80.15%,89.26%,81.35%,66.34%,NULL,99.28%,NULL,71.38%,74.74%,70.59%,NULL,90.74%,75.51%,80.34%,92.47%,88.31%,86.66%,81.86%,100%,49.56%,100%,NULL,64.77%,41.55%
2010-12-29,70.19%,NULL,79.84%,89.04%,79.33%,66.19%,NULL,99.5%,NULL,71.27%,74.74%,70.12%,NULL,91.11%,75.61%,80.13%,92.47%,88.04%,86.55%,81.14%,100%,49.11%,100%,NULL,64.6%,42.77%
2010-12-30,69.78%,NULL,79.48%,89.04%,77.2%,66.04%,NULL,99.72%,NULL,71.27%,74.68%,69.6%,NULL,90.74%,75.13%,79.91%,92.47%,87.65%,86.4%,80.03%,98.92%,48.85%,100%,NULL,64.12%,43.42%
2010-12-31,69.2%,NULL,79.11%,88.83%,75.18%,65.92%,NULL,99.89%,NULL,71.13%,74.71%,69.08%,NULL,90%,74.93%,79.82%,92.47%,87.34%,86.22%,78.92%,95.18%,48.68%,100%,NULL,63.61%,43.03%
