,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2016-11-7,87.98%,NULL,93.45%,87.78%,92.31%,98.37%,95.82%,93.36%,98.36%,78.52%,96.37%,92.23%,2.6%,91.27%,70.17%,85.51%,13.02%,97.53%,84.6%,98.48%,99.36%,96.81%,87.63%,89.58%,93.17%,56.35%
2016-11-8,87.36%,NULL,93.4%,87.78%,92.2%,98.1%,95.74%,93.47%,97.55%,78.41%,95.57%,91.95%,2.6%,90.13%,73.22%,85.66%,13.02%,97.23%,84.55%,98.22%,96.89%,96.58%,87.46%,88.86%,92.77%,55.76%
2016-11-9,86.74%,NULL,93.4%,86.99%,92.91%,97.77%,96.09%,93.79%,96.93%,78.3%,95.19%,91.57%,2.6%,90.89%,76.46%,85.7%,13.02%,96.85%,85.16%,97.89%,100%,96.48%,87.63%,88.7%,92.26%,55.26%
2016-11-10,86.12%,NULL,93.4%,86.39%,93.86%,97.61%,96.19%,94.56%,95.93%,77.29%,94.82%,91.35%,2.6%,96.98%,77.54%,85.7%,13.02%,96.64%,85.55%,97.55%,100%,96.25%,87.63%,87.71%,91.94%,54.39%
2016-11-11,85.5%,NULL,93.35%,86.39%,94.33%,97.44%,95.93%,94.5%,94.32%,76.53%,94.44%,91.13%,2.6%,100%,79.74%,85.66%,13.02%,96.39%,85.75%,97.13%,100%,95.92%,87.8%,87.06%,91.58%,52.53%
2016-11-12,85.06%,NULL,93.35%,86.2%,94.68%,97.18%,96.03%,93.96%,92.96%,76.11%,94.06%,90.85%,2.6%,100%,79.74%,85.61%,13.02%,96.05%,85.83%,96.79%,100%,95.6%,88.49%,86.24%,91.22%,51.76%
2016-11-13,84.62%,NULL,93.35%,85.85%,95.51%,96.9%,96.06%,93.41%,91.86%,75.26%,93.65%,90.74%,2.6%,100%,79.74%,85.61%,13.02%,95.72%,85.78%,96.63%,100%,95.27%,89.01%,86.24%,90.83%,51.68%
2016-11-14,84.18%,NULL,93.35%,85.85%,96.22%,96.61%,95.95%,92.81%,92.47%,74.62%,92.83%,90.19%,2.6%,100%,79.74%,85.56%,13.02%,94.8%,85.73%,96.46%,98.72%,94.94%,89.53%,86.19%,90.44%,51.47%
2016-11-15,83.47%,NULL,93.35%,85.4%,96.11%,96.23%,95.87%,92.27%,92.41%,74.31%,92.08%,89.86%,2.6%,100%,81.97%,85.51%,13.02%,94.47%,85.63%,96.79%,95.17%,94.61%,90.05%,84.57%,90.12%,50.98%
2016-11-16,82.77%,NULL,93.25%,85.21%,95.75%,95.8%,96.01%,91.73%,91.55%,74.31%,91.34%,89.8%,2.6%,100%,82.98%,85.51%,13.02%,93.89%,85.5%,97.55%,89.81%,94.28%,90.57%,84.41%,89.84%,50.84%
2016-11-17,82.07%,NULL,93.1%,85.01%,94.57%,95.29%,96.16%,91.18%,91.68%,73.14%,90.64%,89.25%,2.6%,99.64%,83.78%,85.51%,13.02%,92.74%,85.32%,97.8%,83.2%,93.95%,91.1%,83.24%,89.56%,50.64%
2016-11-18,81.37%,NULL,93%,84.81%,93.74%,94.78%,95.56%,90.64%,91.74%,72.4%,89.9%,88.92%,2.6%,99.26%,84.7%,85.51%,13.02%,92.21%,85.11%,98.14%,75.99%,93.62%,91.62%,82.02%,89.27%,51.83%
2016-11-19,80.84%,NULL,92.85%,84.62%,93.26%,94.27%,95.59%,90.15%,91.61%,71.02%,89.16%,88.81%,2.6%,99.26%,85.37%,85.51%,13.02%,91.68%,84.83%,98.14%,68.14%,93.41%,92.5%,81.24%,88.89%,52.39%
2016-11-20,80.32%,NULL,92.7%,84.62%,92.91%,93.82%,95.59%,89.72%,89.54%,70.27%,88.5%,88.37%,2.6%,99.26%,85.95%,85.46%,13.02%,91.23%,84.55%,97.97%,60.11%,92.96%,92.85%,80.56%,88.57%,53.81%
2016-11-21,79.79%,NULL,92.5%,84.62%,93.5%,93.67%,96.09%,89.28%,91.74%,70.38%,87.85%,88.43%,2.6%,100%,86.52%,85.42%,13.02%,90.91%,84.19%,97.8%,52.83%,92.75%,93.03%,80.4%,88.29%,54.89%
2016-11-22,79.27%,NULL,92.2%,88.18%,94.09%,93.56%,96.8%,88.9%,92.41%,70.48%,87.52%,88.26%,2.6%,99.64%,86.87%,85.37%,13.02%,90.54%,84.04%,97.72%,48.55%,92.63%,93.2%,80.24%,88.22%,55.98%
2016-11-23,78.83%,NULL,92%,89.38%,95.75%,94.91%,97.14%,89.82%,93.09%,70.91%,87.19%,89.36%,2.6%,99.64%,85.6%,85.37%,13.02%,91.92%,87.38%,97.63%,100%,92.31%,93.2%,79.98%,88.12%,56.86%
2016-11-24,78.75%,NULL,91.95%,95.87%,95.75%,95.39%,98.11%,90.37%,94.2%,73.77%,86.43%,90.02%,2.6%,98.88%,84.8%,85.23%,13.02%,92.86%,89.68%,97.96%,100%,91.98%,92.85%,80.04%,88.29%,56.92%
2016-11-25,78.4%,NULL,91.85%,98.55%,96.58%,95.4%,98.78%,90.37%,94.51%,74.31%,85.7%,90.19%,2.6%,99.26%,86.06%,85.23%,13.02%,93.43%,91.13%,97.96%,100%,91.76%,92.67%,80.35%,88.12%,56.85%
2016-11-26,77.88%,NULL,91.65%,98.96%,96.58%,95.25%,98.75%,89.82%,94.51%,74.31%,85.31%,90.35%,2.6%,98.88%,87.2%,85.13%,13.02%,93.76%,92.93%,97.47%,100%,91.54%,92.15%,80.14%,88.05%,57.82%
2016-11-27,77.44%,NULL,91.45%,98.75%,97.53%,95.83%,98.83%,89.5%,95.74%,74.62%,85.45%,91.02%,2.6%,100%,87.43%,86.04%,13.02%,94.09%,92.66%,97.13%,100%,91.32%,91.97%,80.09%,88.01%,57.82%
2016-11-28,77.88%,NULL,91.9%,97.1%,98.12%,96.72%,98.94%,89.01%,96.86%,75.37%,85.09%,91.9%,2.6%,100%,88.13%,86.13%,13.02%,94.55%,92.13%,97.13%,100%,92.31%,91.27%,81.45%,88.29%,57.44%
2016-11-29,78.22%,NULL,92.75%,97.93%,98.36%,97%,99.15%,88.32%,96.24%,75.58%,85.2%,92.34%,2.6%,99.64%,89.77%,85.89%,13.02%,94.67%,92.5%,97.05%,100%,92.42%,91.1%,81.39%,88.29%,57.22%
2016-11-30,78.05%,NULL,92.85%,96.28%,98%,97.18%,99.26%,87.95%,97.24%,76%,85.34%,92.56%,2.6%,97.36%,89.05%,86.04%,13.02%,94.84%,92.42%,96.79%,100%,92.31%,90.75%,81.34%,88.19%,56.92%
2016-12-1,77.88%,NULL,92.75%,96.69%,97.41%,97.29%,99.12%,87.57%,97.8%,76.22%,85.24%,92.67%,2.6%,99.26%,88.48%,86.18%,13.02%,94.88%,92.34%,96.71%,100%,92.09%,90.92%,81.71%,88.12%,57.23%
2016-12-2,77.44%,NULL,92.45%,97.1%,96.93%,97.27%,98.99%,87.68%,97.49%,76%,84.91%,92.72%,2.6%,99.64%,90.11%,86.28%,13.02%,94.84%,92.37%,96.29%,100%,91.86%,92.15%,82.71%,88.05%,57.23%
2016-12-3,77.18%,NULL,92.2%,97.72%,96.58%,97.21%,98.94%,87.42%,97.24%,76%,84.55%,92.72%,2.6%,99.64%,92%,86.32%,13.02%,94.84%,92.34%,95.79%,100%,91.76%,93.38%,83.29%,87.8%,56.94%
2016-12-4,76.75%,NULL,91.9%,98.13%,96.22%,97.11%,98.94%,87.15%,96.43%,75.9%,84.37%,92.72%,2.6%,100%,93.91%,86.37%,13.02%,94.55%,92.32%,95.12%,100%,91.54%,94.97%,84.57%,87.59%,56.64%
2016-12-5,76.31%,NULL,91.65%,98.55%,95.99%,96.98%,98.88%,86.67%,96.99%,75.69%,84.48%,92.56%,2.6%,100%,93.55%,86.37%,13.02%,94.51%,92.05%,94.62%,100%,91.32%,95.33%,85.27%,87.42%,56.94%
2016-12-6,75.88%,NULL,91.45%,98.75%,94.92%,96.79%,98.99%,86.3%,97.36%,75.58%,84.55%,92.45%,2.6%,98.12%,92.95%,86.42%,13.02%,94.3%,91.63%,93.88%,99.79%,91.1%,94.97%,85.97%,87.17%,56.64%
2016-12-7,75.36%,NULL,91.25%,98.96%,94.68%,96.58%,98.83%,85.71%,97.3%,75.26%,84.62%,92.28%,2.6%,98.12%,92.12%,86.37%,13.02%,94.38%,91.13%,93.29%,98.33%,90.87%,94.62%,86.68%,86.96%,56.35%
2016-12-8,74.76%,NULL,91.15%,98.75%,94.21%,96.32%,98.86%,85.13%,96.74%,74.94%,84.73%,92.12%,2.6%,98.12%,91.53%,86.32%,13.02%,94.38%,90.65%,92.88%,95.4%,90.66%,94.26%,86.95%,86.65%,56.86%
2016-12-9,74.07%,NULL,90.9%,99.17%,93.74%,96.03%,98.78%,84.6%,97.18%,74.52%,84.8%,91.9%,2.6%,98.12%,91.04%,86.28%,13.02%,94.14%,90.49%,93.05%,91.53%,90.45%,94.26%,87.49%,86.34%,56.64%
2016-12-10,73.38%,NULL,90.7%,98.96%,93.14%,95.77%,98.64%,84.07%,96.55%,73.99%,84.87%,91.79%,2.6%,98.12%,90.34%,86.23%,13.02%,93.93%,90.31%,93.21%,86.84%,90.12%,93.91%,88.2%,86%,56.06%
2016-12-11,72.6%,NULL,90.4%,98.96%,93.03%,95.46%,98.75%,83.44%,96.12%,73.88%,84.95%,91.4%,2.6%,99.64%,89.64%,86.09%,13.02%,93.85%,90.99%,93.21%,88.12%,89.89%,93.73%,88.75%,85.65%,55.84%
2016-12-12,71.83%,NULL,90.1%,98.94%,93.03%,95.07%,98.64%,82.53%,96.49%,73.56%,85.02%,91.13%,2.6%,99.26%,89.05%,85.99%,13.02%,93.85%,91.81%,93.3%,93.25%,89.56%,93.38%,89.58%,85.28%,55.76%
2016-12-13,71.06%,NULL,89.6%,98.96%,93.86%,94.65%,98.32%,81.87%,96.68%,73.24%,85.05%,90.85%,2.6%,98.88%,88.36%,85.89%,13.02%,93.56%,92.13%,92.88%,95.81%,89.35%,93.38%,90.46%,84.94%,55.76%
2016-12-14,70.29%,NULL,89.15%,98.75%,94.09%,94.18%,97.88%,81.46%,96.55%,73.03%,85.13%,90.52%,2.6%,98.12%,87.77%,85.8%,13.02%,93.43%,92.24%,92.8%,94.53%,89.02%,93.55%,90.74%,84.56%,55.84%
2016-12-15,69.53%,NULL,88.32%,98.55%,94.21%,93.68%,97.53%,81.01%,96.49%,72.71%,85.2%,90.02%,2.6%,96.6%,87.08%,85.61%,13.02%,93.11%,92.37%,92.63%,93.45%,88.8%,93.73%,91.3%,84.16%,55.18%
2016-12-16,68.76%,NULL,87.08%,98.55%,94.45%,93.15%,97.53%,80.65%,96.43%,72.29%,85.24%,89.69%,2.6%,95.46%,86.51%,85.46%,13.02%,92.82%,92.5%,92.47%,93.25%,88.47%,93.91%,91.63%,83.72%,52.6%
2016-12-17,68.09%,NULL,86.34%,NULL,94.45%,92.67%,97.56%,80.25%,95.31%,NULL,85.31%,89.09%,2.6%,98.88%,85.94%,85.27%,13.02%,92.41%,92.56%,92.3%,91.53%,88.25%,93.73%,92.76%,83.38%,52.04%
2016-12-18,67.41%,NULL,85.8%,NULL,94.57%,92.17%,97.51%,79.74%,94.94%,NULL,85.34%,88.59%,2.6%,99.64%,85.26%,85.08%,13.02%,91.96%,92.53%,91.97%,87.48%,87.92%,93.38%,93.32%,82.9%,51.54%
2016-12-19,66.48%,NULL,85.36%,NULL,94.57%,91.68%,97.53%,79.23%,95.12%,70.7%,85.38%,88.21%,2.6%,99.64%,84.68%,84.89%,13.02%,91.84%,92.45%,91.73%,87.26%,87.7%,93.2%,93.83%,82.53%,51.54%
2016-12-20,65.64%,NULL,84.91%,97.72%,95.16%,91.13%,97.51%,78.78%,95.5%,70.59%,85.41%,87.88%,2.6%,99.26%,84.12%,84.75%,13.02%,91.43%,92.13%,91.56%,74.82%,87.37%,93.55%,94.05%,82.09%,51.12%
2016-12-21,64.72%,NULL,84.43%,97.51%,95.87%,90.54%,97.48%,78.33%,95.19%,70.06%,85.49%,87.54%,2.6%,99.26%,83.43%,84.56%,13.02%,91.15%,91.81%,91.39%,67.75%,87.16%,93.55%,94.56%,81.69%,50.57%
2016-12-22,63.88%,NULL,83.84%,97.1%,96.58%,89.99%,97.35%,77.83%,95.5%,69.95%,85.52%,87.38%,2.6%,99.26%,82.87%,84.42%,13.02%,90.99%,91.76%,91.23%,59.53%,86.83%,93.91%,94.17%,81.26%,50.98%
2016-12-23,62.88%,NULL,83.36%,97.1%,97.29%,89.43%,97.11%,77.14%,96.18%,69.85%,85.56%,86.99%,2.6%,98.12%,82.09%,84.28%,13.02%,90.7%,91.6%,90.9%,53.17%,86.61%,94.44%,94.33%,80.83%,51.47%
2016-12-24,62.13%,NULL,82.87%,97.31%,97.53%,88.87%,97.11%,76.1%,95.81%,69.53%,85.6%,86.5%,2.6%,97.36%,81.41%,84.04%,13.02%,90.26%,91.42%,90.41%,54.02%,86.4%,94.26%,94.22%,80.4%,52.32%
2016-12-25,61.39%,NULL,82.39%,96.9%,97.65%,88.32%,96.85%,75.65%,94.57%,69.21%,85.63%,NULL,2.6%,98.88%,80.85%,83.85%,13.02%,89.86%,91.23%,90.08%,50.61%,86.09%,94.08%,100%,79.91%,53.24%
2016-12-26,60.56%,NULL,81.95%,96.69%,96.7%,88.03%,96.74%,75.11%,95.06%,69%,85.63%,85.78%,2.6%,99.64%,80.08%,83.61%,13.02%,89.58%,90.99%,89.51%,41.52%,85.88%,94.26%,100%,79.48%,54.03%
2016-12-27,59.82%,NULL,81.46%,96.49%,94.8%,87.92%,96.69%,74.91%,95.5%,69%,85.7%,85.23%,2.6%,99.64%,79.41%,83.47%,13.02%,89.18%,90.78%,88.69%,39.89%,85.67%,94.26%,100%,79.05%,54.68%
2016-12-28,59.17%,NULL,80.93%,96.28%,92.79%,87.82%,96.59%,74.96%,95.62%,68.79%,85.78%,84.96%,2.6%,99.64%,78.86%,83.24%,13.02%,88.66%,90.7%,87.79%,87.89%,85.47%,94.44%,100%,78.66%,55.04%
2016-12-29,58.59%,NULL,80.44%,95.67%,90.77%,87.85%,96.66%,74.78%,96.3%,68.68%,85.85%,84.63%,2.6%,100%,78.31%,83.05%,13.02%,88.22%,90.63%,87.3%,100%,85.25%,94.44%,100%,78.53%,55.62%
2016-12-30,58.1%,NULL,79.91%,95.46%,89.87%,87.52%,96.8%,73.92%,95.68%,68.47%,85.88%,84.35%,2.6%,98.12%,77.54%,82.77%,13.02%,87.94%,90.52%,86.73%,100%,85.05%,94.79%,100%,78.18%,56.13%
2016-12-31,57.61%,NULL,79.39%,95.26%,90.09%,86.94%,96.43%,73.82%,94.94%,68.04%,85.92%,84.02%,2.6%,97.36%,76.89%,82.49%,13.02%,87.59%,90.34%,86.15%,99.15%,84.74%,94.44%,96.27%,77.76%,56.94%
