,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2015-7-23,87.89%,NULL,71.07%,84.23%,86.76%,97.82%,54.14%,80.16%,91.68%,93.44%,52.44%,80.04%,NULL,93.55%,68.63%,70.76%,51.66%,93.34%,77.29%,75.23%,87.48%,97.57%,5.71%,32.88%,79.68%,48.23%
2015-7-24,89.31%,NULL,72.77%,79.56%,87.32%,97.76%,54.97%,81.07%,91.56%,92.62%,52.35%,81.16%,NULL,95.84%,67.11%,71.47%,51.66%,94.14%,77.15%,76.57%,84.25%,97.02%,5.02%,31.62%,79.94%,47.41%
2015-7-25,89.67%,NULL,73.74%,80.52%,87.76%,97.76%,54.87%,81.9%,91.37%,90.86%,52.67%,82%,NULL,96.22%,65.32%,71.97%,50.65%,95.33%,76.88%,77.44%,81.69%,97.14%,4.56%,29.97%,80.04%,46.72%
2015-7-26,90.56%,NULL,74.33%,81.69%,88.2%,97.87%,55.1%,82.22%,89.26%,90.04%,52.99%,NULL,NULL,96.22%,60.77%,72.23%,49.64%,95.07%,76.6%,78.23%,78.92%,97.02%,4.43%,27.98%,79.81%,46.4%
2015-7-27,90.91%,NULL,75.16%,82.47%,88.65%,97.78%,55.3%,82.36%,90.1%,88.76%,52.96%,83.21%,NULL,96.22%,56.15%,72.35%,48.48%,95.41%,76.34%,79.18%,75.99%,96.91%,4.37%,25.81%,79.88%,47.01%
2015-7-28,93.06%,NULL,77.5%,81.11%,89.09%,97.72%,55.57%,82.18%,90.1%,87.84%,52.67%,84.13%,NULL,95.08%,56.87%,72.35%,51.95%,95.07%,76.04%,81.42%,72.92%,96.91%,4.11%,23.77%,80.47%,46.8%
2015-7-29,95.12%,NULL,78.21%,82.27%,89.31%,97.79%,55.98%,82.36%,90.1%,86.83%,52.32%,84.89%,NULL,94.31%,59.92%,72.27%,58.03%,94.52%,75.89%,82.13%,70.66%,96.91%,3.63%,22.33%,80.73%,46.27%
2015-7-30,96.83%,NULL,78.54%,83.44%,89.54%,98.03%,56.21%,82.27%,90.16%,85.82%,51.8%,NULL,NULL,94.69%,59.55%,72.14%,59.62%,94.86%,75.36%,83.26%,67.75%,97.14%,3.12%,20.9%,81%,45.8%
2015-7-31,97.37%,NULL,79.59%,82.86%,89.98%,98.15%,54.55%,82.08%,90.34%,85.15%,51.23%,NULL,NULL,94.69%,59.17%,71.85%,58.46%,94.69%,74.6%,84.06%,64.71%,97.15%,3.57%,18.95%,81.1%,45.93%
2015-8-1,97.64%,NULL,80.66%,78.41%,90.31%,98.23%,54.87%,81.76%,89.62%,84.02%,50.63%,87.6%,NULL,96.22%,58.71%,71.51%,57.45%,94.22%,73.73%,84.79%,64.32%,97.15%,4.43%,16.87%,81.06%,45.93%
2015-8-2,97.64%,NULL,81.63%,78.79%,90.65%,98.09%,55.57%,81.17%,87.65%,82.9%,49.97%,88.13%,NULL,95.84%,58.34%,71.42%,56.15%,93.59%,72.84%,85.6%,63.56%,97.15%,4.69%,17.38%,81%,47.01%
2015-8-3,97.37%,NULL,81.34%,78.79%,91.01%,97.94%,55.96%,80.75%,85.98%,81.78%,49.27%,88.48%,NULL,95.46%,57.97%,71.47%,55.13%,92.79%,71.91%,86.49%,62.6%,97.15%,4.75%,17.57%,80.97%,48.02%
2015-8-4,97.01%,NULL,81.19%,78.79%,91.37%,97.74%,55.62%,80.02%,84.09%,80.66%,48.56%,88.66%,NULL,96.22%,57.6%,71.42%,52.82%,91.83%,70.98%,87.22%,61.46%,NULL,5.02%,16.46%,80.77%,48.09%
2015-8-5,96.38%,NULL,80.61%,NULL,91.96%,97.47%,54.83%,79.33%,83.03%,79.42%,47.8%,88.78%,NULL,90.89%,57.69%,70.92%,50.65%,89.36%,70.1%,87.87%,60.31%,97.24%,5.02%,13.23%,80.6%,48.23%
2015-8-6,95.48%,NULL,79.45%,76.3%,92.08%,97.27%,53.78%,77.15%,82.68%,78.41%,47.05%,88.78%,NULL,91.27%,58.06%,68.86%,48.91%,84.82%,68.62%,88.52%,59.35%,96.58%,5.02%,10.37%,80.21%,46.07%
2015-8-7,93.6%,NULL,77.5%,71.41%,92.91%,97.49%,50.81%,75.71%,75.46%,79.53%,46.66%,89.43%,NULL,90.89%,60.21%,66.16%,47.18%,80.82%,67.83%,89.18%,46.14%,96.15%,3.71%,5.92%,79.94%,45.47%
2015-8-8,96.02%,NULL,100%,17.4%,95.39%,97.32%,86.86%,76.88%,77.29%,94.26%,69.22%,89.49%,NULL,95.08%,70.47%,68.2%,100%,87.7%,96.38%,89.34%,100%,96.04%,13.72%,26.3%,79.91%,44.87%
2015-8-9,95.93%,NULL,100%,69.37%,93.97%,96.58%,92.14%,76.65%,80.17%,96.48%,83.01%,89.55%,NULL,92.03%,75.92%,71.63%,100%,93.67%,94.77%,92.14%,100%,97.8%,16.16%,29.4%,79.38%,46.6%
2015-8-10,95.21%,NULL,100%,75.36%,93.5%,95.88%,95.6%,74.63%,83.97%,96.25%,87.13%,89.97%,NULL,87.09%,75.92%,72.44%,94.79%,95.58%,94.77%,92.88%,100%,100%,7.49%,35.29%,78.72%,47.41%
2015-8-11,95.75%,NULL,100%,81.69%,93.74%,95.22%,96.03%,74%,86.51%,97.3%,89.21%,90.92%,NULL,88.61%,76.02%,73.25%,95.51%,96.91%,93.49%,92.63%,99.36%,100%,4.24%,37.78%,78.02%,47.34%
2015-8-12,96.47%,NULL,100%,77.83%,93.85%,94.76%,94.64%,74.36%,88.84%,96.84%,90.47%,NULL,NULL,86.33%,76.02%,73.94%,94.93%,89.89%,91.23%,92.39%,98.33%,99.44%,6.5%,39.19%,77.53%,46.6%
2015-8-13,98.55%,NULL,99.69%,74.79%,93.62%,94.85%,92.61%,75.03%,92.84%,96.13%,91.64%,92.4%,NULL,86.71%,75.28%,74.63%,94.06%,91.29%,89.42%,91.97%,95.17%,99.44%,6.72%,40.45%,78.95%,46.4%
2015-8-14,99.73%,NULL,99.22%,76.88%,93.85%,95.37%,91.07%,75.8%,95.69%,95.31%,92.88%,92.52%,NULL,91.65%,73.06%,74.98%,92.62%,93.25%,87.72%,92.3%,98.95%,99.09%,7.03%,41.11%,80.4%,45.6%
2015-8-15,99.36%,NULL,98.7%,78.6%,94.33%,96.2%,88.82%,76.25%,97.06%,94.49%,93.91%,NULL,NULL,94.69%,72.44%,74.94%,91.46%,94.14%,86.24%,91.89%,98.7%,99.32%,7.03%,44.16%,81.89%,45.33%
2015-8-16,98.64%,NULL,98.18%,79.95%,95.04%,96.69%,87.52%,76.7%,97.56%,93.56%,95.32%,93.24%,NULL,95.46%,73.18%,74.81%,91.75%,94.69%,84.32%,92.63%,97.32%,99.09%,6.65%,48.89%,84.67%,45.14%
2015-8-17,97.74%,NULL,97.82%,78.41%,95.75%,96.04%,88.51%,77.39%,97.93%,97.77%,96.89%,92.94%,NULL,95.46%,74.02%,74.33%,94.06%,94.18%,82.31%,93.13%,93.45%,99.2%,8.2%,57.26%,85.62%,46.33%
2015-8-18,97.01%,NULL,97.82%,79.37%,95.75%,95.92%,87.07%,78.04%,98.37%,98.71%,97.65%,92.7%,NULL,95.08%,76.67%,73.38%,98.4%,94.27%,80.72%,93.88%,88.33%,99.44%,7.33%,59.4%,87.94%,46.87%
2015-8-19,96.29%,NULL,97.51%,85.6%,96.11%,95.72%,84.86%,78.73%,98.18%,98.12%,96.41%,92.4%,NULL,95.84%,75.18%,72.48%,100%,93.17%,79.25%,94.29%,99.79%,99.32%,7.03%,62.4%,90.9%,46.4%
2015-8-20,95.57%,NULL,96.88%,78.6%,96.11%,96.3%,82.27%,79.42%,98.56%,97.54%,94.73%,92.29%,NULL,93.93%,77.85%,71.17%,96.81%,90.1%,77.81%,94.62%,98.95%,100%,6.65%,62.87%,93.27%,46.4%
2015-8-21,94.58%,NULL,96.16%,82.66%,95.63%,97.11%,79.53%,80.06%,98.62%,96.72%,93.62%,NULL,NULL,93.17%,80.79%,69.8%,91.89%,90.22%,76.88%,94.62%,97.32%,99.42%,6.58%,62.54%,95.35%,46.4%
2015-8-22,93.51%,NULL,95.53%,78.98%,94.68%,97.82%,77.83%,80.75%,98.25%,95.78%,93.77%,92.34%,NULL,91.65%,79.8%,70.13%,90.59%,89.12%,77.56%,94.46%,94.32%,97.8%,6.06%,61.67%,97.05%,46.2%
2015-8-23,92.52%,NULL,94.45%,78.6%,94.33%,98.01%,78.68%,81.49%,98.06%,95.9%,94.58%,92.82%,NULL,91.27%,77.85%,70.92%,88.71%,88.87%,80.37%,94.46%,97.32%,97.91%,5.43%,61.48%,98.65%,46.13%
2015-8-24,94.49%,NULL,93.9%,78.79%,93.62%,97.34%,81.91%,81.76%,97.56%,98.94%,95.81%,93.59%,NULL,91.65%,76.13%,72.01%,86.54%,92.42%,80.5%,94.37%,100%,97.47%,5.15%,64.55%,100%,46.2%
2015-8-25,97.74%,NULL,93.39%,78.02%,92.67%,96.71%,84.73%,82.13%,98.18%,98.83%,96.93%,NULL,NULL,94.31%,73.38%,73.59%,84.22%,93.63%,79.23%,95.29%,100%,97.8%,10.02%,70.91%,100%,45.93%
2015-8-26,99.27%,NULL,93.14%,78.41%,92.31%,96.48%,87.44%,82.31%,98.68%,99.18%,99.47%,NULL,NULL,99.26%,70.67%,75.51%,82.92%,94.18%,77.34%,96.63%,100%,97.14%,18.9%,77.41%,100%,46.2%
2015-8-27,99.27%,NULL,96.31%,80.14%,91.84%,96.14%,90.53%,82.59%,98.94%,97.89%,99.43%,95.36%,NULL,92.41%,71.2%,77.64%,83.5%,93.76%,76.11%,97.97%,100%,97.91%,21.33%,81.5%,100%,46.6%
2015-8-28,99.45%,NULL,97.56%,71.56%,91.72%,95.59%,92.03%,82.5%,98.12%,96.84%,97.05%,94.99%,NULL,90.89%,69.54%,77.73%,85.67%,89.48%,76.75%,98.98%,100%,97.24%,23.26%,87.38%,100%,46.87%
2015-8-29,99.73%,NULL,98.03%,79.37%,91.72%,95.07%,92.75%,82.63%,98.37%,96.48%,99.09%,NULL,NULL,92.79%,70.88%,73.94%,93.48%,91.05%,77.47%,99.32%,100%,99.44%,28.02%,90.41%,100%,47.95%
2015-8-30,100%,NULL,100%,70.11%,91.6%,95.05%,93.36%,81.9%,97.56%,96.48%,100%,NULL,NULL,88.61%,77.96%,73.12%,91.17%,92.08%,77.98%,99.83%,100%,98.85%,28.93%,91.97%,100%,48.57%
2015-8-31,99.73%,NULL,100%,72.16%,91.6%,95.42%,95.49%,82.13%,98.75%,96.37%,100%,94.5%,NULL,92.03%,83.55%,73.59%,90.73%,92.79%,78.23%,100%,99.36%,98.39%,36.65%,93.32%,100%,47.55%
2015-9-1,99.91%,NULL,100%,62.31%,91.6%,95.69%,97.94%,82.45%,99.62%,96.37%,97.61%,94.26%,NULL,88.99%,85.45%,73.55%,96.23%,94.27%,78.46%,100%,98.95%,98.27%,33.56%,94.5%,100%,48.23%
2015-9-2,99.91%,NULL,100%,70.11%,91.48%,95.8%,98.46%,82.5%,99.5%,96.95%,97.01%,94.01%,NULL,84.05%,85.23%,74.46%,100%,95.28%,79.65%,99.66%,100%,97.47%,29.85%,94.73%,100%,45.47%
2015-9-3,100%,NULL,100%,75.74%,91.48%,96.57%,98.4%,81.72%,98.12%,97.19%,98.21%,93.65%,NULL,86.71%,89.08%,75.51%,94.79%,93.34%,80.17%,99.32%,99.79%,98.03%,28.7%,94.05%,100%,44.61%
2015-9-4,99.73%,NULL,100%,74.03%,91.01%,97.74%,97.96%,81.21%,97.81%,96.37%,99.31%,93.77%,NULL,89.37%,88.4%,76.12%,95.22%,94.27%,80.45%,99.07%,98.95%,97.91%,28.02%,92.7%,100%,44.41%
2015-9-5,99.73%,NULL,99.58%,74.41%,90.54%,98.46%,96.8%,81.4%,97.5%,96.13%,100%,93.83%,NULL,91.27%,88.16%,77.05%,93.63%,94.6%,80.37%,98.56%,94.76%,97.8%,27.12%,90.52%,100%,47.27%
2015-9-6,99.73%,NULL,98.81%,75.36%,90.31%,98.79%,94.34%,81.58%,96.31%,95.55%,100%,NULL,NULL,92.79%,87.94%,77.77%,91.17%,94.65%,80.25%,98.39%,97.73%,97.8%,26.01%,87.87%,100%,47.27%
2015-9-7,99.64%,NULL,98.23%,78.79%,92.67%,98.99%,94.61%,81.95%,97.25%,99.65%,100%,95.05%,NULL,99.26%,87.6%,78.4%,89%,95.62%,82.46%,97.97%,98.95%,97.8%,28.36%,83.72%,100%,45.14%
2015-9-8,99.91%,NULL,98.55%,68.27%,92.55%,99.05%,94.03%,81.85%,98.31%,98.12%,100%,94.62%,NULL,97.36%,87.15%,78.9%,91.17%,91.96%,82.18%,98.31%,100%,98.74%,25.79%,80.92%,100%,46.4%
2015-9-9,99.73%,NULL,98.86%,78.6%,92.91%,99.09%,94.53%,81.67%,98.18%,97.66%,100%,94.56%,NULL,95.84%,87.82%,79.26%,91.89%,92.21%,81.25%,98.31%,98.95%,98.16%,22.61%,81.18%,100%,45.93%
2015-9-10,99.55%,NULL,99.12%,84.03%,93.62%,99.1%,95.49%,81.72%,97.37%,98.59%,100%,94.68%,NULL,93.17%,87.37%,79.58%,97.68%,91.87%,80.07%,98.48%,97.96%,97.8%,20.37%,79.73%,100%,44.61%
2015-9-11,99.64%,NULL,98.75%,86%,94.45%,99.1%,96.06%,81.72%,97.25%,98.01%,100%,95.36%,NULL,92.41%,87.48%,79.81%,97.68%,92.12%,78.75%,98.48%,95.61%,97.8%,20.9%,79.98%,100%,44.67%
2015-9-12,99.64%,NULL,98.18%,NULL,95.28%,99.13%,96.2%,81.85%,97.43%,97.42%,100%,96.27%,NULL,92.03%,86.7%,79.94%,98.55%,92.21%,NULL,98.64%,90.89%,97.68%,22.18%,80.14%,100%,44.87%
2015-9-13,99.73%,NULL,97.46%,NULL,95.87%,99.15%,96.34%,81.99%,97.31%,96.48%,100%,96.82%,NULL,92.41%,86.02%,79.94%,99.27%,92.08%,NULL,98.9%,84.25%,97.68%,23.15%,79.73%,100%,45.2%
2015-9-14,NULL,NULL,NULL,NULL,95.99%,99.14%,NULL,82.31%,97.81%,95.55%,100%,97.07%,NULL,92.41%,85.23%,79.94%,NULL,92.58%,76.83%,NULL,77.84%,NULL,24.79%,78.9%,100%,45.4%
2015-9-15,99.82%,NULL,95.9%,78.79%,96.34%,99.12%,95.83%,82.54%,97.68%,94.49%,99.77%,NULL,NULL,92.41%,84.67%,80.08%,98.4%,92.88%,77.17%,99.15%,NULL,97.57%,24.9%,78.95%,100%,45.8%
2015-9-16,100%,NULL,95.12%,79.75%,96.34%,99.1%,96.23%,83.26%,98.06%,94.14%,99.31%,97.62%,NULL,92.79%,84%,80.49%,96.23%,93.17%,78.38%,99.32%,79.33%,97.57%,28.25%,80.19%,100%,45.87%
2015-9-17,100%,NULL,95.01%,81.3%,96.22%,99.1%,96.2%,83.83%,98.31%,93.09%,98.97%,97.68%,NULL,93.93%,83.22%,80.59%,93.77%,93.34%,77.81%,99.32%,100%,97.47%,30.3%,80.97%,100%,46.94%
2015-9-18,99.91%,NULL,94.65%,82.27%,96.22%,99.08%,95.8%,82.45%,98.25%,91.8%,98.44%,97.62%,NULL,93.55%,82.66%,80.63%,91.02%,93.42%,77.94%,99.83%,99.15%,NULL,33.09%,81.39%,100%,47.21%
2015-9-19,99.73%,NULL,94.1%,82.86%,95.99%,99.07%,95.77%,82.22%,97.25%,90.51%,97.87%,97.31%,NULL,93.93%,81.9%,80.63%,88.13%,93.38%,77.71%,100%,98.72%,97.47%,35.94%,82.45%,100%,48.5%
2015-9-20,99.55%,NULL,93.14%,83.05%,95.63%,99.07%,96.31%,82.22%,97.43%,89.22%,97.31%,97.01%,NULL,94.31%,81.38%,80.63%,85.23%,94.27%,77.64%,100%,96.25%,97.57%,38.35%,83.08%,100%,48.91%
2015-9-21,99.36%,NULL,92.48%,83.64%,95.28%,99.1%,96.77%,82.22%,98.75%,88.06%,96.67%,96.76%,NULL,94.69%,80.14%,80.63%,82.49%,92.92%,77.49%,100%,93.89%,97.47%,40.8%,84.2%,100%,48.43%
2015-9-22,99.18%,NULL,92.03%,84.23%,95.28%,99.2%,97.05%,82.04%,98.25%,87.84%,96.07%,96.7%,NULL,94.69%,79.49%,80.63%,80.89%,92.79%,77.34%,99.83%,88.12%,97.57%,43.29%,85.11%,100%,47.14%
2015-9-23,98.82%,NULL,92.03%,84.42%,94.68%,99.04%,97.25%,81.58%,98.06%,87.61%,95.44%,96.82%,NULL,96.22%,78.84%,80.63%,79.3%,92.54%,77.1%,99.57%,81.25%,97.47%,45.7%,85.7%,100%,46.47%
2015-9-24,98.55%,NULL,91.98%,84.42%,94.45%,99%,97.25%,81.44%,97.93%,87.61%,94.84%,96.82%,NULL,96.22%,78.19%,80.63%,77.42%,92.21%,76.88%,99.32%,74.07%,97.47%,48.02%,86.24%,100%,44.67%
2015-9-25,98.46%,NULL,91.98%,84.42%,94.09%,99.02%,96.94%,81.44%,98.18%,86.49%,94.47%,96.52%,NULL,95.46%,77.31%,80.82%,76.55%,92.63%,76.11%,99.32%,71.21%,97.14%,50.12%,84.31%,99.96%,44.74%
2015-9-26,98.46%,NULL,91.98%,84.62%,93.85%,99.03%,92.8%,81.26%,97.43%,97.07%,94.65%,96.03%,NULL,93.55%,78.71%,80.91%,75.39%,91.38%,75.26%,99.15%,67.38%,96.91%,51.98%,78.64%,99.96%,44.28%
2015-9-27,97.74%,NULL,91.77%,82.66%,94.68%,98.96%,88.16%,80.98%,95.88%,96.02%,94.88%,95.54%,NULL,93.17%,77.75%,80.86%,74.53%,88.22%,73.32%,98.81%,63.93%,96.58%,53.61%,72.63%,99.81%,45%
2015-9-28,97.28%,NULL,95.17%,73.66%,97.76%,99.32%,92.22%,80.52%,90.4%,89.22%,97.65%,96.21%,NULL,96.22%,77.31%,80.86%,80.89%,95.11%,90.6%,97.89%,100%,96.04%,54.57%,69.01%,100%,45.53%
2015-9-29,99.18%,NULL,100%,42.69%,96.58%,98.61%,92.22%,82.45%,92.96%,92.5%,97.95%,95.78%,NULL,93.17%,87.71%,81.28%,92.04%,92.17%,93.97%,99.57%,100%,100%,59.61%,89.14%,99.96%,47.4%
2015-9-30,98.82%,NULL,100%,72.91%,97.05%,98.1%,93.58%,81.62%,93.27%,95.78%,97.38%,95.48%,NULL,89.75%,88.29%,81.46%,92.9%,94.82%,89.1%,99.24%,100%,100%,59.76%,95.13%,99.43%,46.33%
2015-10-1,100%,NULL,100%,83.44%,95.51%,97.57%,96.48%,81.4%,92.29%,98.01%,99.2%,94.93%,NULL,88.99%,88.05%,81.6%,96.96%,92.67%,88.58%,99.07%,99.79%,98.62%,59.61%,96.44%,99.62%,46.07%
2015-10-2,100%,NULL,99.95%,76.69%,93.26%,97.17%,96.74%,81.12%,92.17%,97.54%,100%,94.5%,NULL,89.75%,86.92%,81.6%,97.82%,95.8%,88.09%,99.15%,98.95%,98.16%,59.33%,95.7%,100%,45.53%
2015-10-3,99.91%,NULL,99.53%,NULL,91.25%,96.78%,96.51%,80.94%,91.5%,97.19%,100%,94.13%,NULL,94.69%,84%,81.56%,95.65%,97.43%,87.36%,99.15%,97.96%,97.91%,59.19%,93.43%,100%,45.07%
2015-10-4,99.82%,NULL,98.91%,86.2%,89.98%,96.38%,95.43%,80.75%,92.04%,96.72%,100%,93.83%,NULL,96.22%,81.67%,81.56%,93.34%,97.73%,86.37%,99.15%,95.17%,97.91%,59.19%,90.57%,100%,44.94%
2015-10-5,99.82%,NULL,98.45%,82.47%,88.98%,95.9%,92.97%,80.75%,94.51%,96.02%,100%,93.95%,NULL,96.6%,78.5%,81.51%,91.46%,95.07%,85.24%,99.15%,90.25%,97.68%,60.33%,86.89%,100%,45.14%
2015-10-6,99.82%,NULL,97.3%,90.99%,88.43%,95.28%,91.86%,80.57%,95.07%,95.43%,100%,95.36%,NULL,96.6%,74.12%,81.42%,89.43%,95.67%,83.99%,99.15%,83.84%,97.57%,63.22%,85.17%,100%,45.4%
2015-10-7,99.73%,NULL,96.47%,92.4%,88.43%,94.61%,92.28%,80.34%,97.62%,95.66%,100%,95.78%,NULL,95.84%,69.54%,81.37%,86.54%,96.35%,83.58%,99.07%,76.77%,97.57%,66.33%,81.76%,100%,46.13%
2015-10-8,99.73%,NULL,95.82%,91.59%,88.76%,94.28%,94.34%,80.2%,97.81%,95.9%,100%,96.39%,NULL,95.46%,64.92%,81.28%,83.79%,96.44%,83.25%,99.15%,71.78%,97.57%,69.38%,81.39%,100%,46.8%
2015-10-9,99.91%,NULL,95.17%,87.58%,92.08%,94.18%,96.14%,81.3%,97.75%,97.3%,100%,96.82%,NULL,96.98%,64.43%,81.14%,81.62%,94.6%,86.17%,99.15%,100%,NULL,72.94%,82.6%,100%,47.89%
2015-10-10,99.91%,NULL,94.5%,77.26%,92.79%,94.61%,97.22%,81.35%,97.62%,99.06%,100%,96.58%,NULL,96.6%,64.53%,81%,78.87%,93.84%,87.36%,99.32%,100%,NULL,76.1%,83.88%,100%,48.98%
2015-10-11,99.91%,NULL,93.75%,82.86%,93.02%,95.41%,98.31%,81.26%,98.5%,99.06%,100%,96.33%,NULL,96.98%,64.63%,80.82%,76.41%,94.14%,87.95%,99.32%,99.36%,97.47%,78.66%,85.33%,100%,50.08%
2015-10-12,99.91%,NULL,93.34%,85.8%,93.26%,96.23%,98.48%,81.3%,98.5%,98.83%,100%,96.52%,NULL,89.37%,64.53%,80.63%,73.95%,95.5%,88.16%,99.32%,98.95%,97.35%,80.93%,86.89%,100%,50.29%
2015-10-13,99.91%,NULL,92.89%,84.42%,93.74%,97%,98.8%,80.98%,98.37%,97.66%,100%,96.7%,NULL,85.19%,64.83%,80.4%,72.93%,95.67%,88.24%,99.32%,98.33%,NULL,82.9%,88.59%,100%,47.95%
2015-10-14,99.82%,NULL,92.94%,83.44%,94.09%,97.67%,99.23%,80.29%,98%,96.72%,100%,96.64%,NULL,83.29%,64.92%,80.17%,71.92%,95.88%,88.22%,99.32%,97.32%,97.14%,84.91%,89.52%,100%,47.95%
2015-10-15,99.64%,NULL,93.29%,85.8%,94.21%,98.06%,97.42%,80.06%,97.81%,95.78%,100%,96.27%,NULL,85.57%,65.02%,79.94%,71.49%,96.78%,88.14%,99.32%,94.32%,96.91%,86.42%,87.06%,100%,48.5%
2015-10-16,99.27%,NULL,93.95%,87.58%,94.09%,98.45%,95.97%,79.65%,97.37%,94.84%,99.69%,95.84%,NULL,86.71%,65.12%,79.76%,71.49%,96.87%,87.72%,99.32%,89.4%,96.81%,86.93%,86.24%,99.7%,48.5%
2015-10-17,99%,NULL,94.55%,88.98%,94.21%,98.55%,94.73%,79.05%,98.25%,93.79%,99.05%,95.42%,NULL,88.99%,66.41%,79.49%,69.32%,96.83%,86.27%,99.32%,82.33%,96.58%,86.42%,85.43%,99.02%,48.23%
2015-10-18,98.55%,NULL,95.17%,86.99%,94.09%,98.7%,94.81%,78.5%,97.5%,92.62%,98.4%,95.05%,NULL,93.93%,68.43%,79.26%,67.15%,97%,84.8%,99.32%,74.46%,96.58%,85.07%,83.77%,98.31%,46.4%
2015-10-19,98.19%,NULL,95.64%,87.78%,93.74%,98.83%,94.89%,77.95%,98.25%,91.57%,97.72%,94.56%,NULL,95.84%,70.47%,79.21%,65.26%,96.65%,83.53%,99.49%,69.97%,96.48%,83.9%,83.03%,97.64%,45.6%
2015-10-20,98.1%,NULL,96.21%,88.78%,93.02%,98.96%,95.23%,77.46%,97.68%,90.4%,97.08%,94.2%,NULL,96.22%,71.2%,79.21%,63.38%,96.65%,82.46%,98.73%,64.13%,96.25%,82.41%,83.4%,96.9%,45.73%
2015-10-21,98.1%,NULL,96.73%,89.58%,92.43%,99.01%,95.83%,76.88%,97.62%,90.28%,96.48%,94.07%,NULL,97.36%,71.81%,79.21%,61.07%,96.44%,81.5%,98.14%,58.39%,96.25%,82.57%,83.99%,96.16%,46.4%
2015-10-22,98.28%,NULL,97.25%,90.38%,91.48%,98.98%,96.48%,76.29%,97.68%,90.28%,95.92%,94.07%,NULL,96.22%,73.69%,79.31%,61.65%,96.48%,81.96%,98.14%,54.02%,96.25%,82.41%,84.2%,95.39%,47.34%
2015-10-23,98.91%,NULL,97.82%,90.99%,90.77%,98.83%,97.08%,75.71%,98.06%,90.28%,95.29%,94.13%,NULL,96.22%,76.02%,79.21%,65.7%,96.65%,82.77%,98.14%,76.36%,NULL,82.24%,84.36%,94.62%,48.5%
2015-10-24,99%,NULL,98.29%,91.39%,91.13%,98.74%,96.97%,75.39%,98.43%,89.11%,94.69%,94.07%,NULL,96.6%,77.52%,79.26%,64.69%,96.44%,84.04%,98.05%,100%,97.14%,81.91%,84.47%,94.32%,49.8%
2015-10-25,99%,NULL,99.27%,91.59%,90.77%,98.66%,97.45%,74.86%,97.5%,87.95%,94.02%,94.07%,NULL,96.6%,79.48%,79.35%,64.54%,96.27%,84.8%,97.89%,100%,98.97%,81.58%,84.63%,94.36%,50.92%
2015-10-26,98.82%,NULL,99.58%,92%,90.31%,98.46%,97.91%,74.5%,98.37%,86.83%,93.32%,93.95%,NULL,97.36%,81.01%,79.31%,63.53%,96.1%,85.09%,97.89%,99.15%,99.09%,82.24%,84.74%,94.25%,50.98%
2015-10-27,98.91%,NULL,99.53%,92.2%,89.76%,98.5%,98.37%,73.64%,97.31%,85.71%,93.03%,93.83%,NULL,96.22%,82.45%,79.21%,61.94%,95.75%,85.19%,97.72%,98.72%,99.09%,83.23%,84.74%,93.96%,50.98%
2015-10-28,98.82%,NULL,99.32%,92.4%,88.76%,98.6%,98.2%,73.16%,96.56%,85.48%,93.18%,93.71%,NULL,95.46%,80.79%,79.12%,60.34%,95.37%,85.16%,97.8%,98.72%,97.57%,83.9%,84.74%,93.71%,47.82%
2015-10-29,98.55%,NULL,98.65%,92.61%,87.65%,98.74%,98.25%,72.81%,95.38%,85.37%,93.36%,93.59%,NULL,88.99%,77.42%,78.99%,58.46%,94.86%,84.98%,97.63%,92.61%,97.35%,86.59%,83.93%,93.35%,46.27%
2015-10-30,98.19%,NULL,97.87%,92.61%,86.32%,99.08%,98.22%,72.28%,94.2%,85.15%,93.51%,93.35%,NULL,88.99%,74.02%,78.85%,57.74%,94.39%,84.88%,97.63%,86.84%,97.47%,89.31%,83.77%,92.98%,44.21%
2015-10-31,97.74%,NULL,97.35%,92.61%,85.43%,99.06%,98.22%,72.24%,94.01%,83.8%,93.14%,93.3%,NULL,89.37%,70.57%,78.67%,56.73%,94.01%,84.8%,97.8%,80.84%,97.14%,91.9%,83.67%,92.69%,45.2%
2015-11-1,97.19%,NULL,97.14%,92.61%,85.43%,98.84%,98.28%,72.24%,92.78%,82.56%,92.4%,92.88%,NULL,94.31%,71%,78.53%,55.57%,93.46%,84.93%,97.97%,NULL,96.91%,NULL,83.61%,92.16%,46.8%
2015-11-2,96.74%,NULL,96.83%,92.4%,85.43%,98.55%,98.57%,71.45%,94.57%,81.33%,91.67%,92.52%,NULL,94.31%,72.44%,78.4%,54.85%,92.96%,85.01%,98.14%,NULL,96.81%,96.26%,83.51%,91.69%,47.21%
2015-11-3,96.2%,NULL,96.73%,92.4%,85.32%,98.19%,98.63%,70.65%,93.33%,79.98%,90.94%,92.34%,NULL,95.84%,73.69%,78.17%,53.98%,92.46%,85.73%,98.14%,100%,96.7%,96.44%,83.35%,91.19%,48.57%
