,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2008-11-29,92.48%,NULL,100%,94.02%,81.03%,92.22%,NULL,97.89%,NULL,85.37%,99.61%,89.5%,NULL,NULL,96.18%,87.64%,100%,100%,85.27%,97.45%,85.51%,97.59%,76.03%,NULL,100%,46.11%
2008-11-30,92.13%,NULL,100%,94.02%,80.73%,91.89%,NULL,98%,NULL,85.26%,98.82%,89.01%,NULL,NULL,96.79%,87.5%,100%,100%,85.11%,97.45%,78.48%,97.59%,NULL,NULL,100%,45.21%
2008-12-1,91.96%,NULL,100%,94.02%,80.34%,91.57%,NULL,98.22%,NULL,85.15%,98.63%,88.58%,NULL,NULL,97.5%,87.32%,100%,100%,84.96%,97.45%,74.36%,97.59%,76.03%,NULL,100%,38.47%
2008-12-2,91.09%,NULL,100%,93.11%,79.51%,91.47%,NULL,98.33%,NULL,85.15%,98.69%,87.98%,NULL,NULL,96.69%,87.14%,100%,100%,84.71%,97.11%,73.37%,97.59%,76.03%,NULL,100%,42.12%
2008-12-3,90.23%,NULL,100%,92.68%,78.8%,91.42%,NULL,98.22%,NULL,85.04%,98.76%,87.48%,NULL,NULL,95.37%,86.96%,100%,100%,84.53%,97.11%,71.91%,97.59%,NULL,NULL,100%,40.68%
2008-12-4,89.38%,NULL,100%,92.46%,78.11%,91.37%,NULL,98.11%,NULL,85.04%,98.82%,87.05%,NULL,NULL,94.14%,86.78%,100%,100%,84.3%,96.95%,71.49%,97.59%,76.03%,NULL,100%,39.6%
2008-12-5,88.52%,NULL,100%,92.68%,78%,91.33%,NULL,98.22%,NULL,84.88%,98.86%,86.55%,NULL,NULL,92.72%,86.6%,100%,100%,83.99%,96.69%,69.25%,97.59%,76.03%,NULL,100%,39.67%
2008-12-6,87.67%,NULL,100%,92.45%,78%,91.23%,NULL,98.17%,NULL,84.76%,98.92%,86.01%,NULL,NULL,91.39%,86.37%,100%,100%,83.81%,96.61%,69.84%,97.59%,76.03%,NULL,100%,40.32%
2008-12-7,86.82%,NULL,100%,92.24%,78%,91.1%,NULL,98.06%,NULL,84.65%,98.99%,85.52%,NULL,95.93%,90.07%,86.19%,100%,99.24%,83.59%,96.52%,69.63%,97.59%,76.03%,NULL,99.94%,41.52%
2008-12-8,85.96%,NULL,100%,92.46%,78%,91.05%,NULL,97.61%,NULL,84.43%,98.5%,85.03%,NULL,NULL,88.63%,85.97%,100%,99.92%,83.31%,96.44%,68.45%,97.59%,76.03%,NULL,99.83%,42.12%
2008-12-9,84.94%,NULL,100%,92.46%,78%,90.99%,NULL,97.39%,NULL,84.43%,97.72%,84.48%,NULL,NULL,90.99%,85.79%,100%,99.72%,82.98%,96.19%,83.75%,97.59%,76.03%,NULL,99.68%,41.16%
2008-12-10,84.01%,NULL,100%,92.68%,77.91%,90.92%,NULL,98%,NULL,84.32%,97.49%,83.82%,NULL,NULL,94.76%,85.61%,100%,99.42%,82.75%,95.94%,92.99%,97.59%,76.03%,NULL,99.31%,39.49%
2008-12-11,82.99%,NULL,100%,92.68%,77.7%,90.88%,NULL,98.5%,NULL,84.32%,97.56%,83.22%,NULL,NULL,94.85%,85.43%,100%,99.17%,82.4%,95.77%,93.2%,97.59%,76.03%,NULL,99.31%,39.31%
2008-12-12,82.06%,NULL,100%,92.68%,77.29%,90.76%,NULL,98.94%,NULL,84.2%,97.59%,82.62%,NULL,NULL,94.45%,85.17%,100%,98.84%,82.15%,95.6%,94.07%,97.59%,76.03%,NULL,99.16%,39.25%
2008-12-13,81.05%,NULL,100%,92.46%,77.29%,90.64%,NULL,99.39%,NULL,84.09%,97.65%,82.02%,NULL,NULL,93.93%,85.03%,100%,98.51%,81.74%,95.43%,93.41%,97.59%,76.03%,NULL,98.9%,39.25%
2008-12-14,80.12%,NULL,100%,92.46%,77.08%,90.52%,NULL,99.67%,NULL,83.88%,97.69%,81.42%,NULL,NULL,93.53%,85.12%,100%,98.35%,81.42%,95.26%,91.88%,97.59%,76.03%,NULL,98.61%,39.67%
2008-12-15,79.19%,NULL,100%,92.24%,76.79%,90.38%,NULL,100%,NULL,83.66%,97.75%,80.93%,NULL,NULL,93.01%,84.94%,100%,97.89%,81.19%,95.1%,90.78%,97.59%,NULL,NULL,98.35%,40.39%
2008-12-16,78.35%,NULL,100%,92.24%,76.49%,90.24%,NULL,99.94%,NULL,83.55%,97.82%,80.38%,NULL,100%,92.61%,84.72%,100%,97.6%,80.67%,94.93%,88.8%,97.59%,76.03%,NULL,98.05%,41.04%
2008-12-17,77.43%,NULL,100%,92.68%,76.19%,89.91%,NULL,99.72%,NULL,83.43%,97.85%,79.92%,NULL,NULL,92.11%,84.54%,100%,97.11%,80.34%,94.76%,86.38%,97.59%,76.03%,NULL,97.79%,41.1%
2008-12-18,76.51%,NULL,100%,93.57%,75.78%,89.56%,NULL,100%,NULL,83.21%,97.88%,79.38%,NULL,NULL,91.59%,84.36%,100%,96.54%,80%,94.59%,84.85%,97.59%,75.9%,NULL,97.46%,41.1%
2008-12-19,75.59%,NULL,100%,94.24%,75.27%,89.19%,NULL,99.78%,NULL,83.1%,97.91%,78.78%,NULL,NULL,91.08%,84.14%,100%,96.09%,79.57%,94.34%,81.98%,97.59%,75.9%,NULL,97.13%,40.32%
2008-12-20,74.67%,NULL,100%,94.89%,75.18%,88.85%,NULL,99.33%,NULL,82.99%,97.95%,78.29%,NULL,NULL,90.58%,83.92%,100%,95.56%,79.15%,94.09%,79.56%,96.2%,NULL,NULL,96.87%,40.39%
2008-12-21,73.92%,NULL,100%,95.86%,75.48%,88.49%,NULL,99.39%,NULL,82.88%,97.98%,77.74%,NULL,NULL,90.07%,83.7%,100%,95.12%,78.59%,93.84%,78.1%,95.67%,NULL,NULL,96.54%,40.44%
2008-12-22,73.17%,NULL,100%,96.53%,75.18%,88.17%,NULL,99.67%,NULL,82.65%,98.01%,77.19%,NULL,NULL,89.55%,83.39%,100%,94.71%,78.19%,93.59%,92.33%,95.67%,NULL,NULL,96.17%,40.63%
2008-12-23,72.51%,NULL,100%,96.96%,72.45%,87.95%,NULL,99.22%,NULL,82.43%,98.08%,76.55%,NULL,NULL,89.05%,NULL,100%,94.23%,77.99%,93.34%,99.58%,95.67%,75.9%,NULL,95.81%,40.56%
2008-12-24,71.85%,NULL,100%,97.61%,69.61%,87.61%,NULL,99.11%,NULL,82.32%,98.11%,75.95%,NULL,NULL,88.54%,82.95%,100%,93.01%,77.87%,93.18%,98.92%,95.56%,75.9%,NULL,95.41%,40.15%
2008-12-25,71.1%,NULL,100%,97.61%,66.79%,87.45%,NULL,100%,NULL,82.1%,98.11%,75.45%,NULL,NULL,88.02%,82.73%,100%,93.31%,77.6%,92.93%,98.92%,95.45%,75.9%,NULL,95.02%,39.91%
2008-12-26,70.36%,NULL,100%,95.64%,63.94%,87.41%,NULL,97.5%,NULL,81.99%,98.17%,74.9%,NULL,100%,87.52%,82.47%,100%,92.87%,77.33%,92.6%,98.05%,95.45%,75.9%,NULL,94.73%,40.32%
2008-12-27,69.61%,NULL,100%,95.86%,62.22%,87.17%,NULL,96.67%,NULL,81.88%,98.21%,74.36%,NULL,98.15%,87.03%,82.25%,100%,92.31%,77.04%,92.26%,97.6%,95.34%,75.9%,NULL,94.3%,40.2%
2008-12-28,68.95%,NULL,100%,96.31%,60.97%,86.85%,NULL,96.06%,NULL,81.61%,98.27%,73.86%,NULL,96.3%,86.53%,82.16%,100%,91.79%,77.04%,91.93%,96.28%,95.34%,75.9%,NULL,93.9%,40.39%
2008-12-29,68.3%,NULL,100%,96.75%,59.85%,86.53%,NULL,95.17%,NULL,81.38%,98.3%,73.31%,NULL,NULL,86.14%,81.86%,100%,90.65%,76.52%,91.77%,92.54%,95.23%,75.9%,NULL,93.54%,40.15%
2008-12-30,67.64%,NULL,100%,95.64%,58.73%,86.26%,NULL,94.94%,NULL,81.38%,98.34%,72.86%,NULL,NULL,85.54%,81.6%,100%,90.22%,76.01%,91.6%,92.54%,95.14%,75.9%,NULL,93.18%,39.19%
2008-12-31,67.07%,NULL,100%,94.02%,58.54%,86.02%,NULL,95.78%,NULL,81.61%,98.4%,72.52%,NULL,NULL,85.15%,81.12%,100%,90.38%,76.72%,91.35%,100%,95.23%,75.9%,NULL,92.89%,38.47%
