,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2004-8-6,87.14%,NULL,100%,75.11%,98.09%,NULL,NULL,86.03%,NULL,100%,100%,93.75%,NULL,53.89%,59.81%,87.12%,100%,86.66%,72.13%,94.78%,68.22%,NULL,NULL,NULL,93.97%,33.89%
2004-8-7,87.57%,NULL,100%,76.67%,97.63%,NULL,NULL,83.86%,NULL,100%,100%,93.86%,NULL,55.37%,60.26%,87.03%,100%,86.03%,71.68%,96.45%,100%,NULL,NULL,NULL,94.12%,32.83%
2004-8-8,88.43%,NULL,100%,77.12%,97.38%,NULL,NULL,82.22%,NULL,100%,100%,93.92%,NULL,56.11%,60.91%,86.94%,100%,85.46%,71.07%,96.45%,68.92%,NULL,NULL,NULL,94.15%,32.23%
2004-8-9,89.2%,NULL,100%,77.57%,96.79%,NULL,NULL,80.55%,NULL,99.23%,100%,94.04%,NULL,56.11%,61.54%,86.72%,100%,84.87%,70.55%,96.69%,69.23%,NULL,NULL,NULL,94.05%,31.91%
2004-8-10,89.55%,NULL,100%,77.57%,96.92%,NULL,NULL,78.62%,NULL,98.72%,100%,94.1%,NULL,55.56%,61.72%,86.46%,100%,84.35%,69.9%,96.69%,69.58%,NULL,NULL,NULL,NULL,32.34%
2004-8-11,90.06%,NULL,100%,76.9%,97.75%,NULL,NULL,76.59%,NULL,100%,100%,94.44%,NULL,55%,60.99%,86.12%,100%,85.01%,68.87%,96.21%,62.36%,NULL,NULL,NULL,94.36%,32.88%
2004-8-12,92.67%,NULL,100%,13.89%,95.85%,NULL,NULL,77.53%,NULL,100%,100%,93.86%,NULL,54.26%,60.26%,85.62%,100%,94.71%,71.97%,95.74%,70.81%,NULL,NULL,NULL,95.08%,33.33%
2004-8-13,94%,NULL,100%,50.44%,95.37%,NULL,NULL,77.73%,NULL,100%,100%,93.69%,NULL,53.33%,60.17%,85.38%,100%,96.96%,73.04%,95.26%,68.08%,NULL,NULL,NULL,94.93%,33.51%
2004-8-14,96.56%,NULL,100%,61.25%,95.36%,NULL,NULL,78.23%,NULL,100%,100%,93.23%,NULL,52.78%,60.44%,84.97%,100%,99.39%,73.32%,95.02%,69.84%,NULL,NULL,NULL,94.43%,33.89%
2004-8-15,97.97%,NULL,100%,62.87%,95.61%,NULL,NULL,78.62%,NULL,100%,100%,93%,NULL,53.52%,60.26%,84.48%,100%,100%,73.32%,94.7%,72.43%,NULL,NULL,NULL,94%,34.07%
2004-8-16,98.85%,NULL,100%,60.83%,95.96%,NULL,NULL,79.18%,NULL,100%,100%,93.05%,NULL,51.85%,60.17%,83.98%,100%,100%,73.16%,94.39%,75.54%,NULL,NULL,NULL,94.58%,34.29%
2004-8-17,99.03%,NULL,100%,57.36%,96.19%,NULL,NULL,79.18%,NULL,100%,100%,93.52%,NULL,51.48%,59.89%,83.49%,100%,100%,72.97%,94.63%,77.3%,NULL,NULL,NULL,95.72%,35.03%
2004-8-18,99.47%,NULL,100%,57.35%,96.32%,NULL,NULL,79.69%,NULL,100%,100%,94.56%,NULL,51.11%,62.46%,82.96%,100%,100%,73.54%,94.63%,80.83%,NULL,NULL,NULL,96.32%,35.37%
2004-8-19,99.65%,NULL,100%,59.83%,96.56%,NULL,NULL,80.35%,NULL,100%,100%,94.62%,NULL,50.74%,65.01%,82.39%,100%,100%,73.73%,94.63%,82.38%,NULL,NULL,NULL,97.06%,35.42%
2004-8-20,100%,NULL,100%,63.04%,97.14%,NULL,NULL,80.6%,NULL,100%,100%,94.38%,NULL,51.11%,68.31%,81.89%,100%,100%,73.85%,95.58%,82.38%,NULL,NULL,NULL,98.72%,35.7%
2004-8-21,100%,NULL,100%,67.73%,97.63%,NULL,NULL,81.31%,NULL,100%,99.74%,94.27%,NULL,51.11%,71%,81.53%,100%,100%,73.9%,95.74%,83.79%,NULL,NULL,NULL,99.2%,36.33%
2004-8-22,99.74%,NULL,100%,64.38%,97.63%,NULL,NULL,81.82%,NULL,100%,99.46%,93.69%,NULL,50.93%,74.16%,80.95%,100%,100%,73.78%,96.06%,83.51%,NULL,NULL,NULL,100%,37.46%
2004-8-23,99.65%,NULL,100%,68.4%,97.98%,NULL,NULL,82.27%,NULL,100%,98.89%,93.34%,NULL,50.93%,77.71%,80.38%,100%,100%,73.13%,96.06%,77.51%,NULL,NULL,NULL,100%,38.07%
2004-8-24,100%,NULL,100%,36.75%,99.78%,NULL,NULL,83.96%,NULL,97.57%,100%,93.05%,NULL,50.74%,80.59%,79.39%,100%,100%,89.76%,95.74%,100%,NULL,NULL,NULL,100%,38.59%
2004-8-25,100%,NULL,100%,55.58%,100%,NULL,NULL,85.02%,NULL,80.69%,100%,96.47%,NULL,52.41%,84.96%,79.02%,100%,100%,90.04%,96.06%,100%,NULL,NULL,NULL,100%,39.43%
2004-8-26,100%,NULL,100%,4.96%,100%,NULL,NULL,84.86%,NULL,95.54%,100%,95.72%,NULL,55.19%,87.74%,78.98%,100%,100%,91.29%,96.37%,100%,NULL,NULL,NULL,100%,38.59%
2004-8-27,99.74%,NULL,100%,40.21%,99.06%,NULL,NULL,84.23%,NULL,100%,100%,95.54%,NULL,56.85%,90.36%,79.19%,100%,100%,91.21%,96.06%,96.71%,NULL,NULL,NULL,100%,37.06%
2004-8-28,99.47%,NULL,100%,59.3%,96.67%,NULL,NULL,84.6%,NULL,100%,100%,95.02%,NULL,57.22%,92.2%,80.01%,100%,100%,90.46%,95.58%,96.28%,NULL,NULL,NULL,100%,35.7%
2004-8-29,99.12%,NULL,100%,61.07%,95.23%,NULL,NULL,85.08%,NULL,100%,100%,94.33%,NULL,57.04%,95.26%,80.95%,100%,99.74%,89.45%,95.1%,95.84%,NULL,NULL,NULL,100%,35.25%
2004-8-30,99.65%,NULL,100%,61.47%,94.06%,NULL,NULL,85.66%,NULL,100%,100%,93.58%,NULL,57.04%,96.59%,82.1%,100%,99.35%,88.26%,94.63%,94.52%,NULL,NULL,NULL,100%,34.63%
2004-8-31,99.21%,NULL,100%,61.25%,91.79%,NULL,NULL,86.35%,NULL,100%,100%,92.76%,NULL,55.74%,96.9%,83.78%,100%,97.37%,87.16%,94.15%,92.99%,NULL,NULL,NULL,100%,33.79%
2004-9-1,99.38%,NULL,100%,61.7%,89.59%,NULL,NULL,87.1%,NULL,100%,100%,92.24%,NULL,56.11%,96.99%,84.64%,100%,99.81%,86.06%,94.47%,88.57%,NULL,NULL,NULL,100%,32.62%
2004-9-2,98.94%,NULL,100%,58.24%,87.57%,NULL,NULL,87.68%,NULL,100%,100%,92.07%,NULL,56.48%,96.99%,85.21%,100%,97.91%,85.35%,94.47%,81.09%,NULL,NULL,NULL,100%,NULL
2004-9-3,99.12%,NULL,100%,58.41%,85.35%,NULL,NULL,88.43%,NULL,100%,100%,92.01%,NULL,56.11%,96.9%,85.58%,100%,95.38%,84.87%,94.47%,77.84%,NULL,NULL,NULL,99.83%,29.42%
2004-9-4,99.03%,NULL,100%,57.88%,83.21%,NULL,NULL,88.9%,NULL,100%,100%,91.84%,NULL,55.19%,97.19%,100%,100%,93.56%,NULL,94.47%,79.98%,NULL,NULL,NULL,98.94%,28.73%
2004-9-5,98.94%,NULL,100%,57%,80.84%,NULL,NULL,NULL,NULL,100%,100%,91.66%,NULL,54.63%,97.1%,86.29%,100%,96.06%,NULL,94.47%,81.86%,NULL,NULL,NULL,98.05%,28.68%
2004-9-6,99.38%,NULL,100%,62.82%,79.63%,NULL,NULL,89.93%,NULL,100%,100%,91.78%,NULL,54.26%,97.3%,85.87%,100%,99.32%,NULL,94.47%,83.51%,NULL,NULL,NULL,97.24%,29.21%
2004-9-7,99.82%,NULL,100%,57%,77.91%,NULL,NULL,90.15%,NULL,100%,100%,92.47%,NULL,54.81%,97.3%,87.12%,100%,100%,82.63%,94.47%,85.11%,NULL,NULL,NULL,96.39%,NULL
2004-9-8,100%,NULL,100%,67.51%,75.89%,NULL,NULL,90.37%,NULL,100%,100%,91.95%,NULL,55.74%,98.85%,86.59%,100%,98.02%,82.3%,95.42%,86.99%,NULL,NULL,NULL,95.52%,30.5%
2004-9-9,99.91%,NULL,100%,58.41%,74.56%,NULL,NULL,91.29%,NULL,100%,100%,91.37%,NULL,56.11%,95.26%,86.64%,100%,100%,82.75%,96.21%,88.87%,NULL,NULL,NULL,94.94%,31.7%
2004-9-10,99.91%,NULL,100%,58.77%,73.46%,NULL,NULL,93.47%,NULL,100%,100%,91.49%,NULL,58.15%,95.26%,91.88%,100%,99.66%,83.88%,97.01%,97.39%,NULL,NULL,NULL,96.87%,32.23%
2004-9-11,100%,NULL,100%,63.26%,78.62%,NULL,NULL,97.78%,NULL,100%,100%,92.36%,NULL,55.37%,100%,87.73%,100%,99.66%,92.91%,97.01%,100%,NULL,NULL,NULL,98.42%,32.62%
2004-9-12,99.82%,NULL,100%,19.64%,85.79%,NULL,NULL,98.11%,NULL,87.01%,100%,91.76%,NULL,55.56%,100%,82.26%,100%,100%,91.52%,97.01%,100%,NULL,NULL,NULL,98.72%,34.07%
2004-9-13,99.65%,NULL,100%,9.53%,85.68%,NULL,NULL,9.97%,NULL,93.04%,100%,93%,NULL,53.15%,99.9%,83.82%,100%,97.94%,90.69%,96.53%,100%,NULL,NULL,NULL,97.79%,33.28%
2004-9-14,100%,NULL,100%,50.08%,84.11%,NULL,NULL,96.33%,NULL,100%,100%,92.24%,NULL,NULL,100%,83.98%,100%,100%,90.67%,95.98%,100%,NULL,NULL,NULL,97.13%,34.12%
2004-9-15,100%,NULL,100%,64.38%,82.32%,NULL,NULL,95.06%,NULL,100%,100%,91.78%,NULL,NULL,100%,88.47%,100%,100%,90.04%,95.98%,100%,NULL,NULL,NULL,96.46%,33.33%
2004-9-16,99.74%,NULL,100%,44.59%,81.64%,NULL,NULL,94.01%,NULL,100%,100%,91.32%,NULL,NULL,99.8%,90.48%,100%,99.55%,89.4%,96.14%,100%,NULL,NULL,NULL,95.91%,31.8%
2004-9-17,99.82%,NULL,100%,44.59%,80.02%,NULL,NULL,92.87%,NULL,100%,100%,91.55%,NULL,51.85%,100%,88.78%,100%,100%,88.42%,96.14%,100%,NULL,NULL,NULL,95.48%,33.44%
2004-9-18,99.91%,NULL,100%,58.24%,78.11%,NULL,NULL,91.4%,NULL,100%,100%,92.65%,NULL,52.78%,100%,85.95%,100%,99.85%,88.16%,96.14%,99.04%,NULL,NULL,NULL,94.87%,30.94%
2004-9-19,99.91%,NULL,100%,67.96%,76.28%,NULL,NULL,90.15%,NULL,100%,100%,93.81%,NULL,53.33%,99.47%,84.89%,100%,100%,87.49%,96.14%,94.07%,NULL,NULL,NULL,94.3%,30.94%
2004-9-20,100%,NULL,100%,67.96%,74.36%,NULL,NULL,NULL,NULL,100%,100%,94.96%,NULL,54.26%,99.58%,85.01%,100%,98.93%,86.72%,96.21%,86.38%,NULL,NULL,NULL,93.76%,30.94%
2004-9-21,100%,NULL,100%,80.25%,72.64%,NULL,NULL,87.52%,NULL,100%,100%,96.01%,NULL,55%,99.58%,85.87%,100%,100%,86.44%,96.3%,81.63%,NULL,NULL,NULL,93.22%,31.36%
2004-9-22,100%,NULL,100%,80.69%,70.52%,NULL,NULL,86.94%,NULL,100%,100%,95.83%,NULL,NULL,99.47%,86.5%,100%,100%,85.86%,96.29%,79.2%,NULL,NULL,NULL,92.54%,31.7%
2004-9-23,100%,NULL,100%,77.57%,68.9%,NULL,NULL,87.15%,NULL,100%,100%,95.14%,NULL,NULL,99.47%,87.07%,100%,99.78%,85.3%,96.29%,78.5%,NULL,NULL,NULL,92.01%,32.44%
2004-9-24,100%,NULL,100%,65.72%,67.08%,NULL,NULL,87.47%,NULL,100%,100%,94.73%,NULL,55.93%,99.06%,87.42%,100%,100%,86.11%,96.29%,91.93%,NULL,NULL,NULL,92.54%,31.59%
2004-9-25,100%,NULL,100%,66.39%,65.16%,NULL,NULL,87.68%,NULL,100%,100%,94.62%,NULL,55.93%,99.16%,87.55%,100%,100%,86.95%,96.29%,99.34%,NULL,NULL,NULL,93.4%,31.64%
2004-9-26,100%,NULL,100%,66.39%,63.35%,NULL,NULL,87.89%,NULL,100%,100%,94.44%,NULL,56.11%,99.16%,87.6%,100%,100%,87.44%,96.29%,100%,NULL,NULL,NULL,94.01%,32.23%
2004-9-27,100%,NULL,100%,62.14%,63.44%,NULL,NULL,88.21%,NULL,100%,100%,94.5%,NULL,56.48%,99.06%,87.6%,100%,100%,89.24%,96.29%,100%,NULL,NULL,NULL,94.58%,32.78%
2004-9-28,100%,NULL,100%,63.49%,63.85%,NULL,NULL,88.21%,NULL,100%,100%,94.73%,NULL,56.11%,98.95%,87.55%,100%,100%,89.11%,96.29%,100%,NULL,NULL,NULL,95.66%,33.67%
2004-9-29,100%,NULL,100%,64.38%,64.36%,NULL,NULL,88.32%,NULL,100%,100%,94.96%,NULL,55.93%,98.85%,88.47%,100%,100%,90.38%,96.29%,100%,NULL,NULL,NULL,96.35%,33.96%
2004-9-30,100%,NULL,100%,64.38%,64.86%,NULL,NULL,88.21%,NULL,100%,100%,95.2%,NULL,55.56%,98.75%,88.73%,100%,100%,89.34%,96.29%,100%,NULL,NULL,NULL,97.09%,34.24%
2004-10-1,100%,NULL,100%,63.49%,65.16%,NULL,NULL,88.16%,NULL,100%,100%,95.49%,NULL,55.56%,98.64%,88.78%,100%,100%,89.47%,96.29%,100%,NULL,NULL,NULL,97.5%,NULL
2004-10-2,99.82%,NULL,100%,61.81%,65.66%,NULL,NULL,88.16%,NULL,100%,100%,95.43%,NULL,55.37%,98.44%,88.78%,100%,100%,89.09%,96.29%,100%,NULL,NULL,NULL,98.09%,33.84%
2004-10-3,99.91%,NULL,100%,62.37%,66.37%,NULL,NULL,88.11%,NULL,100%,100%,95.43%,NULL,55.56%,97.81%,88.69%,100%,100%,89.09%,96.29%,100%,NULL,NULL,NULL,98.87%,33.67%
2004-10-4,100%,NULL,100%,64.16%,67.29%,NULL,NULL,88.32%,NULL,99.86%,100%,95.37%,NULL,55.93%,97.19%,88.47%,100%,100%,89.03%,96.29%,100%,NULL,NULL,NULL,99.64%,NULL
2004-10-5,100%,NULL,100%,64.83%,67.89%,NULL,NULL,89.12%,NULL,100%,100%,95.26%,NULL,55.93%,94.24%,88.21%,100%,100%,88.75%,96.29%,100%,NULL,NULL,NULL,99.98%,33.73%
2004-10-6,99.91%,NULL,100%,65.95%,68.6%,NULL,NULL,89.72%,NULL,100%,100%,94.91%,NULL,55.37%,90.07%,88.34%,100%,100%,88.31%,96.29%,99.58%,NULL,NULL,NULL,100%,33.96%
2004-10-7,99.91%,NULL,100%,66.39%,69.4%,NULL,NULL,90.22%,NULL,100%,100%,94.73%,NULL,54.81%,86.23%,88.43%,100%,100%,87.8%,95.74%,98.26%,NULL,NULL,NULL,99.98%,34.47%
2004-10-8,99.91%,NULL,100%,67.06%,70.32%,NULL,NULL,90.86%,NULL,99.48%,100%,94.73%,NULL,54.26%,83.46%,88.47%,100%,100%,87.23%,95.26%,95.44%,NULL,NULL,NULL,99.94%,34.85%
2004-10-9,99.82%,NULL,100%,67.51%,71.12%,NULL,NULL,91.4%,NULL,98.34%,100%,95.31%,NULL,54.26%,80.78%,88.51%,100%,100%,86.62%,94.7%,88.45%,NULL,NULL,NULL,99.75%,35.3%
2004-10-10,99.65%,NULL,100%,67.96%,71.94%,NULL,NULL,91.51%,NULL,97.19%,100%,95.2%,NULL,56.11%,78.1%,88.51%,100%,100%,86.04%,93.99%,83.75%,NULL,NULL,NULL,100%,34.75%
2004-10-11,99.47%,NULL,100%,67.96%,72.54%,NULL,NULL,92.32%,NULL,96.05%,100%,95.08%,NULL,57.59%,75.41%,88.51%,100%,100%,85.43%,93.36%,83.75%,NULL,NULL,NULL,100%,34.29%
2004-10-12,99.3%,NULL,100%,67.96%,73.35%,NULL,NULL,92.6%,NULL,94.91%,100%,95.37%,NULL,57.78%,71.47%,88.47%,100%,100%,84.77%,92.81%,86%,NULL,NULL,NULL,100%,33.06%
2004-10-13,99.12%,NULL,100%,67.51%,74.06%,NULL,NULL,93.25%,NULL,94.65%,100%,94.85%,NULL,56.85%,67.39%,88.34%,100%,100%,84.06%,92.26%,87.77%,NULL,NULL,NULL,100%,NULL
2004-10-14,98.85%,NULL,100%,67.06%,74.86%,NULL,NULL,93.68%,NULL,94.65%,100%,94.33%,NULL,56.11%,66.94%,88.25%,100%,100%,83.35%,91.63%,88.12%,100%,NULL,NULL,100%,31.47%
2004-10-15,98.59%,NULL,100%,66.39%,75.68%,NULL,NULL,94.01%,NULL,94.65%,100%,93.69%,NULL,55.93%,68.69%,88.12%,100%,100%,82.65%,91.08%,87.89%,NULL,NULL,NULL,100%,31.24%
2004-10-16,98.24%,NULL,100%,65.95%,76.49%,NULL,NULL,94.5%,NULL,93.52%,100%,93.23%,NULL,56.48%,70.52%,NULL,100%,100%,81.95%,90.45%,85.46%,NULL,NULL,NULL,100%,30.5%
2004-10-17,97.97%,NULL,100%,65.05%,77.2%,NULL,NULL,94.67%,NULL,92.32%,100%,92.82%,NULL,56.85%,72.05%,NULL,100%,100%,81.23%,89.9%,78.64%,NULL,NULL,NULL,99.64%,30.57%
2004-10-18,97.62%,NULL,100%,64.38%,77.7%,NULL,NULL,95.06%,NULL,91.11%,100%,92.42%,NULL,56.85%,73.87%,87.68%,100%,100%,80.54%,89.35%,71.63%,NULL,NULL,NULL,99.31%,30.83%
2004-10-19,97.26%,NULL,100%,69.74%,79.42%,NULL,NULL,95.39%,NULL,92.07%,100%,92.82%,NULL,57.04%,73.87%,87.51%,100%,100%,82.58%,88.8%,79.75%,NULL,NULL,NULL,99.35%,31.54%
2004-10-20,96.65%,NULL,100%,75.33%,80.43%,NULL,NULL,95.39%,NULL,92.56%,100%,93.63%,NULL,57.04%,73.97%,87.33%,100%,100%,86.11%,88.25%,100%,NULL,NULL,NULL,99.53%,31.86%
2004-10-21,96.29%,NULL,100%,73.54%,81.35%,NULL,NULL,95.5%,NULL,92.68%,100%,93.75%,NULL,57.04%,73.87%,87.16%,99.13%,100%,86.57%,87.77%,100%,NULL,NULL,NULL,99.53%,32.34%
2004-10-22,96.12%,NULL,100%,70.86%,82.09%,NULL,NULL,95.67%,NULL,91.71%,100%,93.75%,NULL,57.04%,73.87%,86.94%,95.66%,100%,86.7%,87.22%,100%,NULL,NULL,NULL,99.53%,32.78%
2004-10-23,95.85%,NULL,100%,67.28%,82.65%,NULL,NULL,95.83%,NULL,90.75%,100%,93.63%,NULL,57.04%,73.68%,86.72%,94.5%,100%,85.73%,86.67%,97.86%,NULL,NULL,NULL,99.42%,33.16%
2004-10-24,95.41%,NULL,100%,63.71%,85.46%,NULL,NULL,96.89%,NULL,89.54%,100%,93.28%,NULL,57.04%,73.49%,86.5%,92.19%,100%,83.71%,85.97%,100%,NULL,NULL,NULL,99.49%,33.39%
2004-10-25,95.23%,NULL,100%,52.21%,87.36%,NULL,NULL,98.78%,NULL,89.47%,100%,95.08%,NULL,57.41%,72.82%,86.5%,92.04%,100%,89.52%,85.27%,100%,NULL,NULL,NULL,99.72%,34.24%
2004-10-26,95.06%,NULL,100%,20.48%,87.14%,NULL,NULL,98.11%,NULL,100%,100%,93.17%,NULL,56.48%,72.82%,86.12%,91.75%,100%,89.16%,84.42%,100%,NULL,NULL,NULL,99.53%,35.25%
2004-10-27,94.62%,NULL,100%,22.05%,85.68%,NULL,NULL,95.89%,NULL,100%,100%,93.11%,NULL,55.93%,72.92%,85.87%,89.29%,97.41%,90.09%,83.73%,100%,NULL,NULL,NULL,98.9%,36.38%
2004-10-28,94.26%,NULL,100%,31.22%,87.12%,NULL,NULL,94.23%,NULL,100%,100%,94.38%,NULL,56.11%,72.92%,85.67%,87.12%,100%,89.89%,83.03%,100%,NULL,NULL,NULL,98.2%,36.72%
2004-10-29,93.91%,NULL,100%,37.44%,87.91%,NULL,NULL,92.32%,NULL,100%,100%,95.31%,NULL,56.85%,73.01%,85.42%,84.95%,100%,89.16%,82.49%,100%,NULL,NULL,NULL,97.65%,36.84%
2004-10-30,93.56%,NULL,100%,41.45%,89.36%,NULL,NULL,90.97%,NULL,100%,100%,96.3%,NULL,53.52%,73.01%,85.17%,83.07%,100%,88.13%,81.95%,100%,NULL,NULL,NULL,97.02%,37.34%
2004-10-31,93.12%,NULL,100%,44.23%,89.59%,NULL,NULL,89.5%,NULL,100%,100%,96.36%,NULL,55%,72.92%,84.93%,81.19%,100%,87.49%,81.41%,98.02%,NULL,NULL,NULL,96.35%,37.34%
2004-11-1,92.76%,NULL,100%,46.72%,90.02%,NULL,NULL,87.73%,NULL,100%,100%,96.41%,NULL,56.11%,73.11%,NULL,81.19%,100%,86.24%,80.87%,93.79%,NULL,NULL,NULL,95.77%,38.25%
2004-11-2,92.32%,NULL,100%,48.66%,90.95%,NULL,NULL,86.09%,NULL,100%,100%,96.64%,NULL,57.04%,74.26%,84.44%,81.19%,100%,86.39%,80.41%,89.56%,NULL,NULL,NULL,95.12%,39.13%
2004-11-3,91.97%,NULL,100%,50.08%,91.79%,NULL,NULL,84.6%,NULL,100%,100%,96.7%,NULL,57.41%,75.32%,84.15%,81.19%,100%,86.67%,79.95%,87.49%,NULL,NULL,NULL,95.12%,39.13%
2004-11-4,91.53%,NULL,100%,50.97%,92.62%,NULL,NULL,82.93%,NULL,100%,100%,96.76%,NULL,57.78%,76.47%,83.9%,81.19%,100%,86.9%,79.41%,78.48%,NULL,NULL,NULL,95.2%,39.96%
2004-11-5,91.18%,NULL,100%,51.85%,93.57%,NULL,NULL,82.17%,NULL,100%,100%,96.76%,NULL,57.78%,76.27%,83.62%,81.19%,100%,87.11%,78.94%,68.36%,NULL,NULL,NULL,95.16%,40.56%
2004-11-6,90.83%,NULL,100%,52.57%,94.06%,NULL,NULL,81.87%,NULL,100%,100%,96.59%,NULL,57.41%,77.81%,83.33%,81.04%,100%,86.85%,78.48%,59.75%,NULL,NULL,NULL,95.27%,40.92%
2004-11-7,90.49%,NULL,100%,53.45%,94.41%,NULL,NULL,81.46%,NULL,100%,100%,96.47%,NULL,57.04%,79.79%,83.08%,81.04%,100%,86.93%,78.03%,50.58%,NULL,NULL,NULL,95.45%,41.64%
2004-11-8,90.23%,NULL,100%,54.51%,95.12%,NULL,NULL,80.96%,NULL,100%,100%,96.36%,NULL,56.85%,81.58%,82.8%,81.04%,100%,86.93%,77.66%,40.7%,NULL,NULL,NULL,95.48%,42.36%
2004-11-9,89.98%,NULL,100%,55.4%,95.48%,NULL,NULL,80.4%,NULL,100%,100%,96.3%,NULL,56.85%,83.36%,82.51%,81.04%,100%,86.75%,77.29%,31.76%,NULL,NULL,NULL,95.63%,43.44%
2004-11-10,89.63%,NULL,100%,52.57%,96.07%,NULL,NULL,80.55%,NULL,100%,100%,96.3%,NULL,NULL,85.35%,82.18%,81.04%,100%,86.67%,76.91%,25.88%,NULL,NULL,NULL,95.59%,43.92%
2004-11-11,89.37%,NULL,100%,51.85%,96.43%,NULL,NULL,80.7%,NULL,100%,100%,96.24%,NULL,56.48%,86.83%,81.89%,81.04%,100%,86.44%,76.47%,21.88%,NULL,NULL,NULL,95.7%,43.56%
2004-11-12,89.12%,NULL,100%,51.85%,96.79%,NULL,NULL,80.91%,NULL,100%,99.43%,96.18%,NULL,56.67%,86.44%,81.61%,81.04%,100%,86.19%,76.02%,22.82%,NULL,NULL,NULL,96.06%,43.8%
2004-11-13,88.77%,NULL,100%,51.68%,97.03%,NULL,NULL,81.21%,NULL,100%,98.74%,96.06%,NULL,55.56%,86.04%,81.32%,81.04%,100%,85.96%,75.58%,22.82%,NULL,NULL,NULL,96.06%,43.13%
2004-11-14,88.52%,NULL,100%,51.5%,97.51%,NULL,NULL,81.26%,NULL,100%,98.02%,96.01%,NULL,55%,85.65%,81.03%,80.75%,100%,86.6%,75.13%,24.51%,NULL,NULL,NULL,96.24%,42.72%
2004-11-15,88.26%,NULL,100%,51.32%,98.34%,NULL,NULL,81.67%,NULL,98.84%,97.3%,95.89%,NULL,54.81%,85.35%,80.71%,80.75%,100%,86.93%,74.68%,23.38%,NULL,NULL,NULL,96.43%,42.53%
2004-11-16,87.91%,NULL,100%,51.15%,98.47%,NULL,NULL,82.87%,NULL,98.72%,96.55%,95.72%,NULL,55.19%,85.15%,80.42%,80.75%,100%,87.03%,74.24%,70.1%,NULL,NULL,NULL,96.69%,5.67%
2004-11-17,87.49%,NULL,100%,50.61%,98.47%,NULL,NULL,83.09%,NULL,98.72%,95.95%,95.37%,NULL,55.74%,84.75%,80.09%,80.75%,100%,87.47%,73.79%,100%,NULL,NULL,NULL,96.83%,41.52%
2004-11-18,87.06%,NULL,100%,50.08%,98.58%,NULL,NULL,83.91%,NULL,98.59%,95.32%,95.14%,NULL,56.11%,84.64%,79.77%,80.75%,100%,88.29%,73.2%,100%,NULL,NULL,NULL,96.94%,41.4%
2004-11-19,86.63%,NULL,100%,49.73%,98.58%,NULL,NULL,84.28%,NULL,98.46%,94.65%,94.79%,NULL,56.48%,84.55%,79.43%,80.75%,100%,89.24%,72.6%,100%,NULL,NULL,NULL,97.17%,40.92%
2004-11-20,86.37%,NULL,100%,49.02%,98.58%,NULL,NULL,84.6%,NULL,98.34%,94.02%,94.33%,NULL,56.85%,84.16%,79.15%,80.61%,100%,89.71%,72.08%,100%,NULL,NULL,NULL,97.28%,40.8%
2004-11-21,86.11%,NULL,100%,48.49%,98.22%,NULL,NULL,84.81%,NULL,98.34%,93.33%,93.86%,NULL,56.67%,83.95%,78.78%,80.61%,100%,89.99%,71.56%,100%,NULL,NULL,NULL,97.42%,40.68%
2004-11-22,85.85%,NULL,100%,47.78%,97.38%,NULL,NULL,84.97%,NULL,98.21%,92.52%,93.4%,NULL,56.85%,84.45%,78.41%,80.61%,100%,90.02%,71.04%,100%,NULL,NULL,NULL,97.5%,40.32%
2004-11-23,85.6%,NULL,100%,47.25%,97.03%,NULL,NULL,85.34%,NULL,97.07%,91.77%,92.94%,NULL,56.85%,84.45%,78.08%,80.61%,100%,90.17%,70.59%,95.18%,NULL,NULL,NULL,97.46%,40.03%
2004-11-24,85.17%,NULL,100%,46.54%,96.79%,NULL,NULL,85.56%,NULL,96.05%,91.05%,92.53%,NULL,57.04%,84.45%,77.77%,80.61%,100%,90.56%,70.15%,88.57%,NULL,NULL,NULL,97.57%,38.71%
2004-11-25,84.82%,NULL,100%,46.01%,95.83%,NULL,NULL,NULL,NULL,94.91%,90.3%,92.24%,NULL,56.48%,84.75%,77.46%,80.61%,100%,90.95%,69.7%,79.98%,NULL,NULL,NULL,97.61%,38.65%
2004-11-26,84.39%,NULL,100%,40.35%,94.88%,NULL,NULL,85.82%,NULL,94.78%,89.58%,91.84%,NULL,55.93%,84.75%,77.12%,80.61%,100%,91.08%,68.96%,71.91%,NULL,NULL,NULL,97.79%,37.4%
2004-11-27,84.05%,NULL,100%,37.86%,93.7%,NULL,NULL,86.57%,NULL,94.53%,88.8%,91.55%,NULL,55.74%,85.15%,76.81%,80.61%,100%,91.45%,68.21%,76.12%,NULL,NULL,NULL,97.65%,36.89%
2004-11-28,83.71%,NULL,100%,37.72%,92.62%,NULL,NULL,87.1%,NULL,94.53%,88.04%,91.2%,NULL,55.56%,87.13%,76.46%,80.32%,100%,92.05%,67.69%,98.8%,NULL,NULL,NULL,97.83%,36.49%
