,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2014-7-24,77.75%,NULL,79.93%,72.91%,90.77%,97.69%,90.45%,75.21%,92.64%,73.67%,56.28%,92.34%,NULL,84.05%,72.85%,53.36%,83.35%,91.94%,81.98%,96.62%,100%,71.74%,5.59%,80.89%,94.03%,44.02%
2014-7-25,83.08%,NULL,81.09%,75.17%,90.2%,98.09%,94.89%,75.48%,91.34%,72.93%,59.2%,93%,NULL,88.61%,73.49%,55.85%,84.95%,88.33%,81.18%,95.7%,98.72%,76.83%,6.05%,86.41%,93.38%,41.44%
2014-7-26,87.1%,NULL,81.32%,53.68%,92.81%,97.49%,96.54%,76.07%,94.01%,72.61%,61.15%,92.88%,NULL,94.69%,69.96%,57.97%,84.8%,85.11%,80%,94.86%,98.33%,79.33%,4.05%,89.25%,93.2%,39.7%
2014-7-27,89.88%,NULL,81.88%,60.89%,92.42%,96.9%,96.17%,76.52%,96.25%,72.18%,62.2%,93.18%,NULL,99.26%,67.31%,59.02%,90.15%,85.72%,78.65%,93.95%,97.53%,NULL,4.91%,88.34%,94.65%,39.51%
2014-7-28,91.89%,NULL,82.02%,64.63%,92.19%,97.04%,95.23%,77.28%,98.5%,71.33%,62.51%,93.95%,NULL,97.36%,62.98%,59.63%,96.38%,87.82%,78.28%,93.03%,94.96%,NULL,2.94%,79.92%,97.08%,39.27%
2014-7-29,94%,NULL,82.07%,66.81%,91.95%,97.63%,93.36%,77.77%,98.75%,70.27%,62.76%,94.2%,NULL,92.79%,62.98%,60.04%,92.33%,89.42%,77.91%,93.2%,94.96%,86.83%,2.29%,77.26%,97.97%,39.21%
2014-7-30,95.44%,NULL,81.74%,68.45%,91.84%,97.9%,90.85%,78.37%,97.5%,69.21%,62.45%,94.38%,NULL,91.27%,63.17%,60.55%,89.58%,90.48%,77.52%,93.45%,94.32%,88.8%,2.21%,81.55%,99.25%,39.88%
2014-7-31,95.69%,NULL,80.99%,69.19%,91.71%,98.19%,87.82%,79.01%,96.75%,68.15%,62.11%,94.62%,NULL,89.75%,62.49%,60.77%,87.84%,93.18%,77.34%,93.62%,93.04%,91.76%,3.91%,79.03%,99.81%,39.88%
2014-8-1,95.69%,NULL,80.25%,70.85%,91.95%,98.28%,87.63%,79.56%,97.68%,66.98%,61.74%,94.74%,NULL,89.37%,61.73%,61.48%,85.38%,90.32%,77.07%,94.11%,96.89%,NULL,9.05%,78.88%,99.77%,41.57%
2014-8-2,95.77%,NULL,79.43%,71.6%,92.06%,98.34%,87.18%,80.02%,97.18%,65.77%,61.31%,94.74%,NULL,87.09%,61.15%,61.93%,83.5%,85.53%,76.85%,94.45%,93.89%,92.75%,8.33%,78.52%,99.89%,41.83%
2014-8-3,95.86%,NULL,79.34%,71.97%,92.42%,98.4%,86.78%,80.25%,97.12%,64.6%,60.78%,94.74%,NULL,87.85%,60.11%,62.34%,80.89%,86.98%,76.53%,94.61%,92.17%,94.72%,6.2%,77.91%,99.77%,42.65%
2014-8-4,95.94%,NULL,78.61%,72.35%,92.66%,98.28%,86.91%,81.21%,97.62%,63.44%,60.32%,94.99%,NULL,87.09%,59.27%,62.57%,78.29%,88.13%,76.16%,94.95%,90.04%,95.38%,4.19%,76.8%,99.92%,43.43%
2014-8-5,96.11%,NULL,77.74%,74.98%,92.9%,98.11%,86.91%,81.67%,97.31%,62.08%,60.35%,95.23%,NULL,85.95%,58.34%,62.76%,78.58%,88.99%,75.92%,95.2%,87.25%,95.49%,2.64%,75.95%,100%,44.48%
2014-8-6,96.2%,NULL,77.51%,77.26%,93.14%,98.21%,86.42%,82.13%,97.56%,62.27%,60.17%,95.36%,NULL,87.47%,61.63%,62.79%,80.89%,89.65%,75.53%,95.62%,84.25%,99.09%,2.21%,75.2%,100%,45%
2014-8-7,96.45%,NULL,77.51%,78.41%,93.25%,98.11%,86.23%,82.54%,96.93%,61.1%,59.96%,95.36%,NULL,93.93%,61.91%,64.17%,79.3%,90.04%,75.26%,95.87%,80.41%,98.74%,13.68%,74.65%,100%,44.74%
2014-8-8,96.53%,NULL,77.33%,80.52%,93.36%,97.46%,85.51%,82.54%,96.56%,59.94%,60.38%,95.29%,NULL,96.6%,62.78%,69.65%,98.26%,90.24%,74.97%,95.95%,80.84%,98.74%,15.76%,73.47%,100%,45%
2014-8-9,96.62%,NULL,79.11%,80.52%,93.36%,96.79%,84.96%,82.41%,96.37%,58.67%,60.81%,95.17%,NULL,100%,63.76%,64.83%,88.27%,90.01%,74.82%,96.12%,82.12%,99.44%,14.99%,72.39%,100%,45%
2014-8-10,96.62%,NULL,79.38%,75.17%,93.25%,96.12%,84.39%,81.9%,96.25%,57.51%,61.61%,94.99%,NULL,100%,64.83%,62.98%,92.62%,90.16%,74.6%,96.2%,82.33%,98.74%,30.65%,71.13%,100%,45.93%
2014-8-11,97.29%,NULL,81.13%,73.86%,93.01%,95.48%,84.84%,81.3%,97.12%,56.38%,62.45%,94.81%,NULL,100%,72.75%,63.02%,85.81%,90.08%,74.51%,97.38%,82.97%,98.74%,24.13%,70.02%,100%,46%
2014-8-12,96.96%,NULL,83.67%,74.79%,93.61%,95.2%,85.9%,80.43%,96.31%,55.26%,64.95%,96.15%,NULL,100%,75.92%,63.56%,83.79%,90.12%,74.68%,96.79%,82.76%,98.74%,33.71%,69.97%,100%,47.34%
2014-8-13,96.62%,NULL,86.75%,71.79%,94.91%,94.62%,85.17%,79.74%,97.31%,68.04%,67.58%,95.54%,NULL,100%,80.57%,66.79%,86.97%,90.48%,75.19%,96.45%,82.33%,NULL,33.88%,71.18%,100%,48.84%
2014-8-14,96.2%,NULL,91.39%,70.48%,95.63%,94.51%,84.32%,79.19%,97.75%,70.59%,69.45%,95.17%,NULL,94.69%,82.55%,65.68%,85.23%,90.71%,75.6%,95.95%,96.66%,100%,17.18%,72.24%,99.92%,49.87%
2014-8-15,96.11%,NULL,92.57%,74.03%,94.68%,94.82%,83.31%,78.92%,96.75%,71.23%,70.65%,95.29%,NULL,88.61%,82.89%,66.47%,86.39%,90.6%,75.67%,95.78%,97.73%,99.09%,5.74%,73.08%,99.81%,48.57%
2014-8-16,96.11%,NULL,92.52%,75.74%,94.09%,95.03%,82.27%,79.1%,96.25%,70.59%,71.66%,95.36%,NULL,86.71%,82.45%,67.27%,87.69%,90.48%,75.63%,95.78%,96.04%,98.74%,5.59%,73.71%,99.89%,46.8%
2014-8-17,96.28%,NULL,92.32%,77.45%,93.14%,95.16%,81.13%,79.24%,95.06%,69.95%,72.44%,95.6%,NULL,86.33%,81.23%,67.55%,88.27%,90.16%,75.5%,95.78%,92.17%,98.5%,4.69%,74.26%,99.7%,44.87%
2014-8-18,96.37%,NULL,91.73%,78.02%,92.06%,95.59%,80.08%,79.33%,96%,69.21%,73.43%,96.15%,NULL,85.95%,79.92%,69.24%,89%,90.16%,75.31%,95.78%,85.53%,98.39%,3.77%,74.55%,100%,43.82%
2014-8-19,96.53%,NULL,91.2%,58.26%,93.36%,95.22%,80.68%,79.42%,96.93%,77.4%,74.23%,95.72%,NULL,87.09%,78.71%,68.63%,89%,89.97%,75.09%,96.03%,83.61%,98.03%,3.91%,74.8%,100%,43.43%
2014-8-20,96.45%,NULL,90.46%,70.67%,93.85%,95.2%,80.53%,79.19%,98%,79.76%,74.82%,95.48%,NULL,88.61%,75.07%,69.08%,86.83%,90.6%,74.94%,96.03%,84.48%,98.5%,3.64%,76%,100%,42.65%
2014-8-21,96.53%,NULL,89.68%,75.74%,93.31%,95.21%,80.85%,78.78%,97.18%,80.66%,75.46%,95.42%,NULL,87.47%,70.88%,69.28%,84.51%,90.16%,74.8%,95.95%,90.04%,98.16%,3.39%,78.01%,99.81%,43.95%
2014-8-22,96.62%,NULL,88.82%,76.88%,93.14%,95.26%,80.65%,78.04%,96.44%,80.1%,75.56%,95.36%,NULL,86.71%,65.91%,69.81%,82.2%,90.08%,74.53%,95.95%,91.53%,97.91%,3.1%,79.8%,99.62%,43.95%
2014-8-23,96.7%,NULL,89.16%,76.3%,93.25%,95.58%,80.33%,77.77%,95.81%,79.42%,75.32%,95.84%,NULL,85.19%,63.76%,70.79%,79.45%,89.89%,74.34%,96.2%,93.68%,98.03%,2.64%,81.7%,99.51%,46.01%
2014-8-24,96.62%,NULL,88.77%,77.64%,93.49%,95.81%,80.48%,77.55%,95%,78.52%,74.92%,96.27%,NULL,85.19%,63.07%,71.49%,76.55%,89.69%,74.07%,96.62%,94.76%,97.8%,2.21%,83.36%,99.4%,46.34%
2014-8-25,96.45%,NULL,88.05%,78.79%,93.74%,95.9%,80.35%,77.28%,94.75%,77.63%,74.53%,96.52%,NULL,84.81%,62.39%,71.87%,74.38%,88.83%,73.78%,96.87%,100%,97.57%,1.59%,85.13%,99.06%,47.61%
2014-8-26,96.7%,NULL,87.19%,78.79%,93.96%,96.01%,80%,76.83%,94.75%,77.74%,74.06%,96.58%,NULL,82.91%,61.81%,72.12%,78.87%,87.86%,73.49%,97.46%,95.61%,97.57%,1.81%,85.13%,98.87%,46.87%
2014-8-27,97.04%,NULL,86.27%,79.75%,93.85%,96.09%,80.68%,76.34%,94.69%,77.85%,73.8%,96.39%,NULL,81%,61.15%,72.16%,79.3%,87.52%,73.1%,97.46%,95.61%,97.68%,3.27%,85.02%,98.46%,46.54%
2014-8-28,97.89%,NULL,85.55%,80.33%,93.85%,96.22%,80.78%,75.89%,94.63%,78.08%,73.43%,96.39%,NULL,79.1%,60.49%,72.16%,79.45%,87.13%,72.77%,97.46%,95.17%,97.91%,3.45%,84.56%,98.08%,45.53%
2014-8-29,98.65%,NULL,84.89%,80.72%,93.85%,96.28%,81.08%,75.3%,95.06%,77.18%,73.14%,96.39%,NULL,81%,60.11%,72.08%,79.45%,86.67%,72.43%,97.46%,94.76%,98.16%,3.91%,83.62%,97.93%,45.67%
2014-8-30,99.24%,NULL,84.47%,81.11%,93.96%,96.22%,81.13%,74.54%,95.06%,76.32%,72.91%,96.33%,NULL,80.24%,64.43%,71.95%,81.76%,86.1%,72.07%,97.72%,93.89%,NULL,3.77%,82.53%,97.71%,46.13%
2014-8-31,98.98%,NULL,84.42%,80.52%,94.09%,96.28%,80.63%,73.78%,93.63%,75.26%,72.54%,96.64%,NULL,82.53%,67.93%,72.24%,81.76%,85.49%,71.74%,97.72%,92.61%,NULL,3.64%,82.94%,97.37%,46.6%
2014-9-1,99.07%,NULL,85.03%,78.98%,94.09%,96.29%,81.1%,72.94%,93.53%,74.41%,72.12%,97.07%,NULL,84.43%,71.08%,72.41%,80.31%,84.88%,71.4%,97.72%,91.53%,98.5%,4.33%,83.05%,97.11%,47.14%
2014-9-2,99.24%,NULL,86.08%,78.79%,94.09%,96.27%,81.3%,71.93%,94.07%,74.31%,71.66%,97.13%,NULL,88.61%,74.12%,72.71%,78.43%,84.24%,71.05%,97.72%,89.81%,98.03%,4.84%,80.36%,96.74%,47.75%
2014-9-3,99.32%,NULL,87.19%,78.98%,93.85%,96.21%,81.3%,70.52%,94.69%,74.31%,71.17%,97.01%,NULL,89.37%,77.21%,73.08%,76.12%,83.64%,70.69%,97.72%,87.25%,98.03%,5.59%,77.81%,96.26%,48.23%
2014-9-4,99.49%,NULL,88.82%,78.98%,93.74%,96.15%,81.48%,69.08%,94.94%,74.2%,70.84%,97.07%,NULL,90.51%,78.18%,73.08%,74.96%,83.49%,70.31%,97.72%,85.97%,97.91%,6.05%,75%,96.15%,48.77%
2014-9-5,100%,NULL,90.41%,78.79%,93.49%,96.24%,82.27%,67.69%,95.75%,73.24%,70.68%,97.19%,NULL,93.17%,79.15%,73.13%,73.66%,83.12%,69.94%,97.8%,82.56%,NULL,5.29%,72.29%,96.07%,48.77%
2014-9-6,99.92%,NULL,92.03%,78.6%,93.36%,96.33%,82.66%,66.73%,95.06%,72.08%,70.29%,96.94%,NULL,97.36%,79.8%,73.08%,73.66%,82.63%,69.58%,97.8%,80.2%,98.74%,5.21%,71.85%,96.07%,49.39%
2014-9-7,99.75%,NULL,93.55%,78.41%,93.01%,96.31%,83.31%,65.72%,95.56%,71.02%,70.52%,96.82%,NULL,99.26%,80.79%,73.08%,76.12%,82.11%,69.21%,97.72%,77.2%,99.32%,4.19%,70.5%,95.96%,49.32%
2014-9-8,99.66%,NULL,94.97%,78.02%,92.79%,96.25%,83.83%,64.72%,95.19%,70.06%,70.06%,96.94%,NULL,100%,81.35%,73.08%,76.84%,81.34%,68.83%,97.8%,49.65%,98.62%,3.33%,70.65%,96%,48.91%
2014-9-9,99.49%,NULL,95.17%,77.83%,92.79%,96.04%,84.47%,63.74%,94.88%,70.06%,69.48%,97.01%,NULL,95.84%,82%,72.96%,77.42%,80.68%,68.46%,97.8%,71.78%,NULL,3.71%,71.81%,95.89%,48.29%
2014-9-10,99.58%,NULL,96.38%,77.45%,92.55%,95.81%,84.37%,62.97%,95.38%,70.17%,69.22%,97.01%,NULL,94.31%,81.45%,72.79%,77.42%,79.98%,68.16%,97.97%,68.92%,98.16%,3.52%,72.2%,95.93%,47.48%
2014-9-11,99.66%,NULL,96.13%,76.88%,92.3%,95.8%,84.86%,62.06%,95.19%,70.06%,69.41%,96.94%,NULL,93.93%,80.03%,72.62%,76.55%,79.33%,67.67%,97.97%,66.99%,99.44%,3.98%,72.88%,95.82%,47.14%
2014-9-12,99.66%,NULL,95.37%,76.69%,92.06%,95.69%,85.15%,61%,94.57%,68.89%,70.1%,96.88%,NULL,94.31%,74.02%,72.49%,75.39%,78.54%,67.26%,97.97%,63.17%,NULL,7.37%,73.03%,95.6%,47.14%
2014-9-13,99.92%,NULL,96.28%,76.5%,91.71%,95.48%,85.28%,59.88%,93.88%,67.72%,71.04%,96.76%,NULL,95.84%,72.75%,72.33%,84.51%,77.82%,66.86%,98.81%,59.92%,100%,11%,73.42%,95.23%,45.67%
2014-9-14,99.92%,NULL,96.73%,76.11%,91.25%,95.21%,86%,58.72%,93.07%,66.45%,71.62%,96.46%,NULL,99.26%,71.2%,72.12%,85.23%,76.96%,66.47%,98.73%,56.92%,98.85%,14.24%,73.71%,94.68%,46.13%
2014-9-15,99.83%,NULL,96.33%,75.74%,90.76%,94.93%,86.34%,57.68%,93.94%,65.28%,71.59%,96.21%,NULL,95.46%,69.44%,72.2%,84.8%,76.04%,66.06%,98.73%,55.21%,98.5%,17.21%,73.71%,94.39%,47.07%
2014-9-16,99.75%,NULL,95.68%,75.17%,89.98%,94.55%,86.29%,57.49%,93.32%,65.28%,71.1%,96.15%,NULL,92.79%,71.3%,72.24%,83.79%,75.23%,65.68%,98.64%,52.83%,98.27%,19.9%,73.22%,94%,47.41%
2014-9-17,99.58%,NULL,94.92%,74.79%,89.09%,94.07%,86.6%,56.93%,93.69%,65.19%,70.58%,96.27%,NULL,90.13%,75.07%,72.12%,84.8%,74.36%,65.22%,98.81%,50.61%,98.16%,22.35%,71.37%,93.42%,47.68%
2014-9-18,99.58%,NULL,94.92%,74.41%,88.98%,93.57%,86.39%,56.09%,93.45%,65.19%,69.96%,96.09%,NULL,88.61%,78.94%,71.91%,84.95%,73.43%,64.77%,98.81%,49.05%,98.16%,24.24%,71.18%,92.91%,48.09%
2014-9-19,98.9%,NULL,95.37%,74.22%,88.98%,93%,86.31%,55.26%,93.82%,63.92%,69.67%,95.78%,NULL,86.71%,82.55%,71.66%,84.8%,72.33%,64.32%,98.81%,47.86%,98.03%,25.94%,69.16%,92.23%,48.09%
2014-9-20,97.89%,NULL,95.47%,74.03%,89.09%,92.56%,81.48%,54.35%,93.57%,62.76%,70%,95.39%,NULL,84.43%,78.94%,68.63%,85.38%,71.68%,63.85%,97.97%,45.64%,98.74%,26%,66.15%,91.7%,47.68%
2014-9-21,96.28%,NULL,95.12%,73.66%,88.09%,92.45%,79.38%,52.7%,93.57%,62.37%,70.52%,95.1%,NULL,88.99%,78.83%,73.98%,82.63%,71.48%,63.81%,97.21%,42.73%,98.39%,27.45%,62.09%,91.02%,46.67%
2014-9-22,95.86%,NULL,95.57%,74.03%,88.53%,94.51%,80.45%,52.52%,95.5%,64.12%,71.62%,95.54%,NULL,95.08%,78.83%,76.75%,87.84%,75.94%,66.68%,96.62%,51.68%,99.55%,27.99%,65.12%,91.38%,46.72%
2014-9-23,98.22%,NULL,95.93%,58.44%,89.54%,95.03%,81.43%,53.32%,96.37%,68.47%,72.21%,95.54%,NULL,93.93%,78.61%,78.61%,90.3%,77.07%,67.19%,96.79%,56.92%,98.74%,29.64%,70.69%,91.13%,46.47%
2014-9-24,99.32%,NULL,97.04%,67.9%,89.87%,95.4%,82.38%,54.65%,97.18%,69%,72.91%,96.09%,NULL,96.6%,78.18%,79.24%,91.46%,80.42%,68.2%,97.29%,60.31%,98.39%,32.79%,73.62%,90.99%,43.95%
2014-9-25,99.92%,NULL,98.2%,75.55%,89.98%,95.97%,83.39%,56.09%,98%,70.48%,73.86%,96.58%,NULL,99.26%,73.59%,79.69%,93.63%,83.34%,69.28%,97.63%,63.36%,NULL,36.28%,76%,90.71%,44.35%
2014-9-26,99.92%,NULL,99%,74.98%,89.98%,96.08%,83.7%,57.6%,98.37%,69.95%,74.13%,97.37%,NULL,98.88%,69.34%,80.51%,98.84%,84.16%,70.91%,97.97%,66.99%,98.16%,39.27%,78.42%,90.56%,41.64%
2014-9-27,99.83%,NULL,98.65%,74.98%,90.19%,95.97%,84.65%,59.04%,98.06%,69.1%,73.83%,97.62%,NULL,96.98%,68.73%,81.7%,98.4%,84.35%,71.38%,98.31%,68.92%,98.03%,40.97%,80.16%,90.21%,42.08%
2014-9-28,99.92%,NULL,97.89%,75.93%,90.41%,95.75%,84.86%,60.56%,97.18%,68.26%,73.43%,97.37%,NULL,94.69%,69.24%,82.67%,96.96%,84.47%,71.52%,98.64%,70.82%,NULL,42.7%,81.81%,89.72%,42.72%
2014-9-29,99.92%,NULL,97.89%,78.02%,90.52%,95.42%,85.61%,61.98%,97.81%,67.3%,72.97%,97.25%,NULL,94.31%,69.76%,83.28%,94.93%,84.35%,71.48%,98.98%,73.31%,97.91%,43.45%,83.62%,89.16%,43.24%
2014-9-30,100%,NULL,98.8%,77.07%,90.76%,95.06%,85.82%,63.09%,97.62%,67.3%,72.44%,97.31%,NULL,94.69%,70.16%,83.37%,93.34%,84.01%,71.38%,99.15%,74.46%,97.8%,43.45%,85.29%,88.57%,43.69%
2014-10-1,100%,NULL,99.2%,NULL,90.65%,94.68%,85.85%,63.7%,97.43%,NULL,72.81%,97.31%,NULL,89.75%,69.64%,83.28%,92.18%,83.53%,71.33%,99.15%,75.78%,97.68%,42.95%,86.59%,87.74%,44.15%
2014-10-2,100%,NULL,98.7%,NULL,90.76%,94.31%,86.42%,64.27%,97.45%,NULL,73.14%,97.25%,NULL,85.19%,65.12%,83.18%,91.46%,83.04%,71.24%,99.15%,86.84%,97.57%,45.85%,88.06%,87.36%,44.54%
2014-10-3,100%,NULL,98.2%,NULL,91.25%,93.83%,86.29%,64.97%,97.25%,66.06%,73.4%,97.07%,NULL,79.48%,64.53%,83.04%,89.43%,82.22%,71.1%,99.15%,94.53%,97.57%,48.3%,89.32%,86.81%,44.81%
2014-10-4,99.75%,NULL,97.59%,73.28%,91.47%,93.39%,86.23%,65.68%,97.43%,64.8%,73.17%,96.82%,NULL,74.92%,63.84%,82.63%,89.43%,81.52%,70.91%,99.24%,97.73%,97.24%,50.13%,90.58%,86.4%,44.94%
2014-10-5,99.49%,NULL,97.84%,73.28%,91.47%,92.91%,85.85%,66.31%,96.31%,63.54%,72.51%,96.76%,NULL,69.98%,67.21%,82.63%,89.43%,80.64%,70.72%,99.32%,96.45%,97.14%,51.72%,91.8%,85.82%,45.47%
2014-10-6,99.15%,NULL,98.25%,73.47%,91.47%,92.3%,85.9%,67.02%,97.37%,62.37%,71.82%,96.21%,NULL,71.5%,71.5%,82.63%,89.43%,79.73%,70.48%,99.32%,93.25%,97.14%,53.75%,92.7%,85.28%,46.13%
2014-10-7,98.9%,NULL,98.45%,73.09%,91.47%,91.66%,85.34%,67.65%,96.81%,62.08%,71.13%,95.91%,NULL,77.58%,71.92%,82.67%,88.71%,78.72%,70.22%,99.32%,89.4%,NULL,55.13%,93.12%,84.71%,46.72%
2014-10-8,98.65%,NULL,98.55%,72.72%,91.25%,91.06%,85.2%,68.24%,96.75%,61.88%,70.45%,95.48%,NULL,84.81%,69.83%,82.67%,88.13%,78%,69.96%,99.49%,85.33%,96.81%,56.52%,93.02%,84.14%,46.72%
2014-10-9,98.31%,NULL,98.6%,72.53%,90.65%,90.51%,84.91%,68.66%,96.25%,61.69%,70%,95.11%,NULL,90.51%,72.75%,82.63%,85.23%,77.39%,69.82%,99.66%,84.89%,96.7%,57.78%,92.49%,83.3%,46.67%
2014-10-10,98.06%,NULL,98.5%,72.35%,90.07%,89.98%,84.52%,69.04%,95.69%,60.23%,70.1%,94.81%,NULL,95.08%,70.47%,82.63%,83.06%,78.25%,71.14%,99.58%,92.4%,96.48%,58.07%,92.91%,82.79%,47.01%
2014-10-11,97.8%,NULL,98.4%,73.28%,91%,90.14%,84.86%,69.86%,94.94%,59.45%,70.32%,94.62%,NULL,95.46%,65.82%,82.53%,80.75%,81.48%,74.56%,99.49%,95.81%,96.25%,59.06%,93.55%,82.19%,47.55%
2014-10-12,97.46%,NULL,98.25%,75.36%,92.3%,90.23%,84.78%,70.7%,94.07%,59.36%,70.48%,94.5%,NULL,96.22%,61.15%,82.44%,78%,84.24%,76.65%,99.32%,NULL,96.04%,59.91%,94.29%,81.8%,48.02%
2014-10-13,97.9%,NULL,98.04%,76.69%,93.14%,89.99%,84.58%,71.71%,93.69%,57.9%,70.65%,94.2%,NULL,97.36%,56.5%,82.53%,75.54%,85.26%,77.42%,99.32%,96.02%,96.04%,61.2%,94.66%,80.98%,46.47%
2014-10-14,96.79%,NULL,97.74%,77.26%,93.36%,89.63%,84.32%,72.19%,93.51%,57.8%,70.29%,93.77%,NULL,96.6%,51.92%,82.44%,73.66%,85.6%,77.69%,99.24%,93.04%,95.6%,62.07%,93.44%,80.49%,46.47%
2014-10-15,96.37%,NULL,97.49%,77.45%,93.14%,89.22%,83.9%,72.67%,93.01%,57.7%,69.74%,93.35%,NULL,95.08%,51.15%,82.4%,71.92%,85.68%,77.74%,99.07%,87.25%,94.94%,62.07%,91.85%,79.87%,46.72%
2014-10-16,95.94%,NULL,97.34%,76.88%,92.79%,88.74%,83.72%,73.03%,92.27%,57.61%,68.74%,92.82%,NULL,92.79%,55.79%,82.26%,71.92%,85.53%,77.69%,98.9%,84.05%,95.38%,61.92%,90.95%,79.31%,47.34%
2014-10-17,95.52%,NULL,97.14%,73.85%,92.66%,88.26%,83.54%,73.47%,91.9%,56.12%,67.97%,92.34%,NULL,92.03%,60.3%,82.16%,71.78%,85.3%,77.56%,98.56%,81.69%,94.94%,61.63%,89.27%,78.79%,47.55%
2014-10-18,94.85%,NULL,97.04%,73.85%,92.55%,87.74%,83.02%,73.87%,91.46%,54.74%,67.17%,91.87%,NULL,90.89%,64.83%,82.07%,71.78%,84.96%,77.44%,98.56%,79.13%,94.5%,61.49%,87.38%,78.57%,47.55%
2014-10-19,94.26%,NULL,96.78%,73.66%,92.19%,87.28%,82.59%,74.09%,90.91%,53.35%,66.63%,91.33%,NULL,91.27%,69.24%,81.93%,71.78%,84.62%,77.24%,98.39%,75.03%,94.72%,62.36%,85.08%,78.15%,48.02%
2014-10-20,93.58%,NULL,96.63%,73.47%,92.19%,86.76%,81.99%,74.09%,91.22%,51.97%,66.75%,90.8%,NULL,90.51%,69.24%,81.84%,71.78%,83.9%,77.05%,98.31%,73.68%,94.5%,63.23%,83.36%,77.73%,48.5%
2014-10-21,92.99%,NULL,96.38%,73.28%,91.45%,86.22%,81.45%,73.87%,91.09%,51.8%,66.85%,90.26%,NULL,90.13%,66.71%,81.7%,69.46%,83.41%,76.83%,98.22%,72.53%,NULL,64.26%,81.5%,77.28%,48.5%
2014-10-22,92.4%,NULL,96.13%,72.91%,90.65%,85.67%,81%,73.42%,90.42%,51.71%,66.4%,90.15%,NULL,88.99%,62.59%,81.61%,67.15%,83.19%,76.58%,98.05%,70.66%,93.62%,65.44%,79.59%,76.48%,48.98%
2014-10-23,91.81%,NULL,95.83%,72.72%,90.19%,85.08%,80.6%,73.16%,91.65%,51.45%,65.61%,89.25%,NULL,87.47%,62.39%,81.43%,64.83%,82.41%,76.36%,97.97%,77.2%,93.29%,66.48%,77.51%,76.48%,47.48%
2014-10-24,91.14%,NULL,95.52%,72.35%,89.98%,84.6%,80.03%,73.16%,91.77%,49.98%,64.79%,88.72%,NULL,87.47%,63.37%,81.24%,62.52%,81.89%,76.11%,97.88%,79.56%,93.18%,67.07%,75.35%,75.44%,46.54%
2014-10-25,90.55%,NULL,95.27%,71.97%,88.98%,84.08%,79.41%,73.38%,91.53%,48.42%,64.35%,88.24%,NULL,88.99%,64.24%,81.11%,60.34%,NULL,75.87%,97.8%,79.97%,92.75%,67.22%,72.83%,74.84%,46.67%
2014-10-26,89.88%,NULL,95.02%,71.6%,87.97%,83.59%,79.26%,73.55%,89.68%,46.91%,63.1%,87.77%,NULL,92.79%,65.22%,80.92%,58.03%,NULL,75.6%,97.72%,80.84%,92.64%,67.07%,72.73%,74.28%,47.34%
2014-10-27,89.2%,NULL,94.72%,71.23%,86.08%,82.85%,78.82%,73.91%,89.74%,45.6%,62.26%,87.2%,NULL,96.22%,66.01%,80.74%,55.86%,78.97%,75.36%,97.63%,86.84%,92.09%,66.63%,72.2%,73.31%,47.55%
2014-10-28,88.64%,NULL,94.48%,70.85%,85.32%,81.9%,78.23%,74%,89.68%,45.22%,61.43%,86.62%,NULL,96.6%,67.01%,80.56%,54.85%,78.14%,75.11%,97.63%,98.72%,91.54%,67.07%,69.97%,73.13%,47.75%
2014-10-29,87.94%,NULL,94.19%,70.3%,85.87%,80.9%,77.22%,74.18%,89.56%,45.14%,60.81%,85.93%,NULL,93.93%,67.71%,80.47%,53.83%,77.46%,74.82%,97.55%,97.73%,91.43%,67.22%,67.46%,72.51%,48.09%
2014-10-30,87.27%,NULL,93.79%,69.74%,86.75%,79.94%,77.25%,74.63%,90.05%,44.91%,60.9%,85.35%,NULL,95.08%,66.21%,80.1%,52.82%,76.71%,74.56%,97.46%,97.53%,91.21%,68.28%,62.37%,71.69%,48.36%
2014-10-31,86.69%,NULL,93.4%,69.37%,87.19%,78.99%,76.8%,74.99%,90.79%,43.59%,61%,84.71%,NULL,95.46%,61.81%,79.87%,51.66%,75.97%,74.26%,97.46%,96.89%,90.88%,69.04%,56.97%,70.73%,48.57%
2014-11-1,86.01%,NULL,93.06%,68.82%,87.75%,78.06%,76.3%,75.3%,91.59%,42.36%,61.06%,84.08%,NULL,96.22%,57.6%,79.69%,51.66%,75.16%,73.95%,97.46%,94.96%,NULL,69.8%,51.56%,70.63%,48.09%
2014-11-2,85.43%,NULL,92.67%,68.45%,88.31%,77.21%,75.95%,75.57%,92.21%,40.82%,61.12%,83.5%,NULL,97.36%,54.54%,79.42%,51.37%,74.43%,73.85%,97.55%,94.09%,90.55%,70.41%,46.46%,69.91%,48.36%
2014-11-3,84.84%,NULL,92.27%,68.27%,89.09%,76.24%,75.68%,75.53%,93.38%,39.94%,60.69%,82.92%,NULL,96.6%,53.22%,79.15%,51.23%,73.26%,73.97%,97.55%,100%,90.12%,71.02%,42.6%,69.4%,48.63%
