,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2006-11-28,78.96%,NULL,100%,77.34%,93.81%,20.4%,NULL,85.02%,NULL,62.96%,82.13%,68.56%,NULL,100%,88.63%,78.3%,95.37%,74.03%,68.13%,95.25%,96.45%,34.61%,NULL,NULL,94.33%,46.69%
2006-11-29,78.55%,NULL,100%,80.69%,94.77%,20.42%,NULL,86.41%,NULL,64.26%,82.19%,69.69%,NULL,100%,88.02%,78.09%,95.66%,74.2%,68.25%,95.17%,100%,30.45%,NULL,NULL,94.48%,44.52%
2006-11-30,77.97%,NULL,100%,83.86%,95.01%,20.4%,NULL,87.47%,NULL,64.76%,82.25%,70.48%,NULL,100%,87.33%,77.88%,95.66%,74.27%,68.74%,94.77%,100%,18.47%,77.9%,NULL,94.62%,42.41%
2006-12-1,77.47%,NULL,100%,85.72%,95.23%,20.4%,NULL,88.37%,NULL,64.96%,82.34%,70.83%,NULL,100%,86.64%,77.67%,95.66%,74.2%,69.28%,94.37%,100%,15.43%,77.9%,NULL,94.62%,40.15%
2006-12-2,76.97%,NULL,100%,87.04%,95.83%,20.35%,NULL,89.28%,NULL,65.06%,82.4%,71.07%,NULL,98.89%,85.93%,77.42%,95.66%,74.03%,69.68%,93.89%,100%,5.93%,77.63%,NULL,94.66%,37.46%
2006-12-3,76.56%,NULL,99.66%,87.84%,96.07%,20.86%,NULL,90.15%,NULL,65.06%,82.43%,71.12%,NULL,94.44%,85.35%,77.16%,95.95%,73.89%,70.19%,93.49%,100%,NULL,77.37%,NULL,94.69%,35.7%
2006-12-4,76.15%,NULL,99.02%,88.37%,96.56%,20.19%,NULL,90.91%,NULL,64.96%,82.49%,70.93%,NULL,92.22%,84.64%,76.95%,95.95%,73.82%,70.9%,93.09%,100%,NULL,77.37%,NULL,94.51%,34.75%
2006-12-5,75.73%,NULL,98.4%,88.37%,96.79%,20.23%,NULL,91.29%,NULL,64.86%,82.55%,70.83%,NULL,94.07%,83.95%,76.74%,95.95%,73.68%,71.85%,92.61%,100%,NULL,77.37%,NULL,94.37%,35.93%
2006-12-6,75.24%,NULL,97.76%,88.11%,96.92%,20.27%,NULL,91.13%,NULL,64.86%,82.62%,70.63%,NULL,97.78%,83.46%,76.57%,95.95%,73.71%,72.9%,92.21%,100%,NULL,77.37%,NULL,94.19%,38.77%
2006-12-7,74.66%,NULL,97.11%,87.84%,97.03%,20.29%,NULL,92%,NULL,64.76%,82.68%,70.38%,NULL,100%,83.16%,76.41%,95.95%,73.78%,73.89%,91.49%,100%,NULL,77.37%,NULL,93.9%,41.4%
2006-12-8,74.08%,NULL,96.47%,87.58%,97.03%,20.29%,NULL,NULL,NULL,64.76%,82.74%,70.06%,NULL,100%,82.08%,76.16%,95.95%,73.68%,74.56%,91.01%,NULL,NULL,77.37%,NULL,93.72%,43.31%
2006-12-9,73.43%,NULL,95.84%,87.31%,96.79%,20.29%,NULL,93.36%,NULL,64.76%,82.77%,69.74%,NULL,100%,81.48%,75.95%,95.95%,73.54%,74.8%,90.45%,100%,NULL,NULL,NULL,93.43%,45.28%
2006-12-10,72.77%,NULL,95.2%,87.04%,96.32%,20.29%,NULL,94.01%,NULL,64.76%,82.83%,69.42%,NULL,100%,80.78%,75.7%,95.95%,73.4%,74.9%,90.05%,100%,NULL,NULL,NULL,93.18%,43.92%
2006-12-11,72.2%,NULL,94.57%,86.51%,95.96%,20.29%,NULL,94.61%,NULL,64.76%,82.89%,69.1%,NULL,100%,80.19%,75.49%,95.95%,73.2%,74.97%,89.58%,100%,NULL,NULL,NULL,92.89%,42.72%
2006-12-12,71.54%,NULL,93.93%,85.98%,95.48%,20.29%,NULL,94.72%,NULL,64.76%,82.92%,68.88%,NULL,100%,79.59%,75.24%,94.5%,73.02%,74.97%,89.02%,100%,NULL,NULL,NULL,92.64%,44.52%
2006-12-13,71.05%,NULL,93.29%,85.45%,93.1%,20.25%,NULL,94.34%,NULL,64.76%,82.95%,68.56%,NULL,100%,78.79%,75.03%,93.2%,72.96%,74.92%,88.71%,100%,NULL,76.83%,NULL,92.36%,46.17%
2006-12-14,70.48%,NULL,92.66%,85.19%,90.36%,20.25%,NULL,94.34%,NULL,64.76%,82.98%,68.24%,NULL,100%,78.2%,74.83%,91.75%,72.89%,74.92%,88.31%,100%,NULL,76.83%,NULL,92.04%,49.36%
2006-12-15,70.15%,NULL,92.1%,89.43%,89.81%,20.37%,NULL,94.89%,NULL,67.27%,83.04%,69.15%,NULL,100%,77.53%,74.62%,90.3%,73.13%,75.53%,88.15%,100%,NULL,76.7%,NULL,92.29%,49.18%
2006-12-16,69.91%,NULL,91.48%,91.55%,88.92%,20.37%,NULL,94.83%,NULL,71.91%,83.1%,69.47%,NULL,100%,76.85%,74.41%,89%,74.23%,77.48%,87.84%,100%,NULL,NULL,NULL,93.9%,48.86%
2006-12-17,69.91%,NULL,90.9%,77.34%,88.02%,20.75%,NULL,95.56%,NULL,78.69%,83.16%,68.92%,NULL,100%,76.08%,74.25%,87.55%,75.81%,80.52%,87.6%,100%,NULL,NULL,NULL,95.38%,49.24%
2006-12-18,69.83%,NULL,90.32%,82.03%,86.56%,20.9%,NULL,95.28%,NULL,80.47%,83.23%,68.24%,NULL,100%,75.41%,74.08%,86.11%,76.87%,81.84%,87.28%,100%,NULL,76.17%,NULL,96.61%,47.83%
2006-12-19,69.5%,NULL,89.7%,87.04%,87.01%,21.98%,NULL,95.06%,NULL,81.36%,83.26%,67.56%,NULL,100%,74.73%,73.88%,15.32%,77.4%,82.55%,86.81%,100%,NULL,76.57%,NULL,97.31%,43.56%
2006-12-20,68.85%,NULL,89.08%,90.23%,88.47%,23.86%,NULL,95.11%,NULL,81.94%,83.29%,66.88%,NULL,100%,74.07%,73.67%,83.5%,77.79%,83.41%,86.42%,100%,NULL,76.43%,NULL,97.72%,41.04%
2006-12-21,68.36%,NULL,88.44%,93.14%,90.13%,25%,NULL,95.44%,NULL,82.3%,83.32%,66.2%,NULL,100%,73.49%,73.43%,83.07%,78.4%,86.24%,85.94%,100%,NULL,76.3%,NULL,97.87%,38.42%
2006-12-22,67.63%,NULL,87.8%,94.47%,91.91%,25.56%,NULL,95.44%,NULL,82.54%,83.35%,66.24%,NULL,96.3%,72.72%,73.18%,83.07%,79.19%,88.03%,85.55%,100%,NULL,76.3%,NULL,98.09%,37.06%
2006-12-23,67.31%,NULL,87.17%,94.74%,93.34%,25.9%,NULL,NULL,NULL,82.54%,83.38%,66.79%,NULL,89.26%,72.05%,72.81%,83.07%,79.45%,88.71%,84.29%,NULL,NULL,76.17%,NULL,NULL,35.93%
2006-12-24,66.98%,NULL,86.53%,94.74%,94.28%,26.37%,NULL,NULL,NULL,82.54%,83.41%,67.06%,NULL,88.52%,71.38%,72.53%,83.07%,79.37%,89.02%,83.04%,NULL,NULL,76.17%,NULL,98.5%,37.57%
2006-12-25,66.58%,NULL,85.91%,94.2%,94.65%,26.74%,NULL,NULL,NULL,82.66%,83.44%,67.24%,NULL,90.37%,70.61%,72.24%,83.07%,79.34%,89.15%,82.03%,NULL,NULL,76.17%,NULL,98.53%,39.6%
2006-12-26,66.1%,NULL,85.3%,94.2%,95.12%,27%,NULL,92.92%,NULL,82.78%,83.47%,67.33%,NULL,92.96%,69.93%,72%,83.21%,79.74%,89.2%,81.09%,96.92%,NULL,76.03%,NULL,98.72%,41.52%
2006-12-27,65.69%,NULL,84.67%,93.41%,95.72%,27.26%,NULL,91.89%,NULL,82.78%,83.5%,67.52%,NULL,94.07%,69.27%,71.76%,83.21%,80.1%,89.49%,80.08%,90.61%,NULL,75.63%,NULL,98.64%,41.7%
2006-12-28,65.21%,NULL,84.1%,92.88%,96.19%,27.57%,NULL,91.29%,NULL,82.78%,83.53%,67.7%,NULL,95.19%,68.69%,71.55%,83.21%,80.39%,89.41%,79.08%,84.83%,NULL,76.03%,NULL,98.68%,41.88%
2006-12-29,64.81%,NULL,83.52%,92.61%,96.43%,27.84%,NULL,91.07%,NULL,82.9%,83.59%,67.61%,NULL,97.41%,67.94%,71.44%,83.21%,80.57%,89.44%,78.15%,95.84%,NULL,75.9%,NULL,98.68%,42.17%
2006-12-30,64.41%,NULL,82.99%,91.82%,96.56%,27.98%,NULL,91.18%,NULL,82.78%,83.62%,67.43%,NULL,98.52%,67.21%,71.15%,83.21%,80.65%,89.59%,77.07%,100%,NULL,75.9%,NULL,98.79%,42.65%
2006-12-31,64.01%,NULL,82.49%,91.82%,97.14%,28.1%,NULL,91.56%,NULL,82.78%,83.62%,67.24%,NULL,100%,66.57%,70.91%,83.21%,80.72%,89.57%,76.08%,100%,NULL,75.77%,NULL,98.75%,43.32%
