,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2003-11-24,94.35%,NULL,100%,1.22%,60.28%,NULL,NULL,57.52%,NULL,68.67%,16.26%,58.56%,NULL,57.22%,64.66%,98.64%,91.75%,39.36%,58.83%,81.95%,100%,78.9%,NULL,NULL,67.98%,38.47%
2003-11-25,94.17%,NULL,100%,1.67%,59.68%,NULL,NULL,58.06%,NULL,68.37%,16.34%,57.85%,NULL,57.22%,64.01%,98.59%,91.75%,38.84%,59.49%,81.49%,100%,78.37%,NULL,NULL,67.68%,40.51%
2003-11-26,94%,NULL,100%,1.69%,59.5%,NULL,NULL,58.34%,NULL,67.97%,16.44%,57.23%,NULL,56.85%,63.37%,98.59%,91.75%,38.37%,60.68%,80.95%,100%,77.83%,NULL,NULL,67.98%,42.65%
2003-11-27,93.73%,NULL,100%,1.81%,59.23%,NULL,NULL,61.73%,NULL,67.57%,16.52%,56.69%,NULL,55.19%,62.54%,98.55%,91.75%,38.93%,62.66%,80.49%,100%,77.3%,NULL,NULL,67.77%,42.36%
2003-11-28,93.56%,NULL,100%,2.09%,58.54%,NULL,NULL,62.69%,NULL,67.17%,16.6%,56.11%,NULL,55.74%,61.72%,98.5%,91.75%,38.91%,65.92%,79.95%,100%,76.76%,NULL,NULL,67.42%,41.34%
2003-11-29,93.38%,NULL,100%,2.28%,58.21%,NULL,NULL,63.03%,NULL,66.76%,16.67%,55.53%,NULL,55.74%,60.99%,98.41%,91.75%,39.77%,71.02%,79.48%,100%,76.23%,NULL,NULL,67.15%,40.75%
2003-11-30,93.2%,NULL,100%,2.56%,56.39%,NULL,NULL,63.16%,NULL,66.36%,16.74%,54.99%,NULL,55.93%,60.44%,98.27%,91.75%,40.3%,73.11%,78.94%,100%,76.13%,NULL,NULL,66.83%,40.68%
2003-12-1,93.03%,NULL,100%,2.8%,55.18%,NULL,NULL,63.69%,NULL,65.96%,16.82%,54.46%,NULL,55.74%,59.81%,98.08%,91.75%,40.64%,74.12%,78.33%,100%,75.16%,NULL,NULL,66.43%,39.79%
2003-12-2,92.85%,NULL,100%,2.96%,54.82%,NULL,NULL,64.21%,NULL,65.56%,16.88%,53.96%,NULL,57.59%,59.26%,97.9%,91.75%,40.64%,74.74%,77.73%,100%,74.59%,NULL,NULL,66.02%,39.31%
2003-12-3,92.59%,NULL,100%,3.03%,55.08%,NULL,NULL,64.76%,NULL,65.16%,16.93%,53.54%,NULL,56.11%,58.66%,97.71%,91.46%,40.64%,75.22%,76.99%,98.47%,74.02%,NULL,NULL,65.77%,38.83%
2003-12-4,92.23%,NULL,100%,3.08%,55.08%,NULL,NULL,65.44%,NULL,64.86%,16.99%,53.05%,NULL,55.56%,58.24%,97.53%,91.17%,40.9%,75.54%,76.1%,97.15%,73.44%,NULL,NULL,65.45%,38.35%
2003-12-5,91.79%,NULL,100%,3.2%,55.18%,NULL,NULL,66.09%,NULL,64.46%,17.02%,52.55%,NULL,55%,57.74%,97.34%,90.74%,41.02%,75.85%,75.13%,90.57%,73.03%,NULL,NULL,65.16%,37.4%
2003-12-6,91.35%,NULL,100%,3.37%,55.08%,NULL,NULL,66.68%,NULL,64.22%,17.1%,52.1%,NULL,55.37%,57.33%,97.07%,90.45%,41.08%,76.12%,74.09%,86.38%,72.49%,NULL,NULL,65.02%,37.34%
2003-12-7,90.83%,NULL,100%,3.56%,54.75%,NULL,NULL,67.05%,NULL,63.66%,NULL,51.69%,NULL,53.89%,56.81%,96.93%,90.01%,41.08%,76.31%,73.2%,83.53%,71.96%,NULL,NULL,64.99%,38.53%
2003-12-8,90.4%,NULL,100%,3.71%,54.39%,NULL,NULL,67.69%,NULL,63.26%,17.2%,51.27%,NULL,53.52%,56.39%,96.7%,89.73%,40.92%,76.53%,72.23%,80.22%,71.96%,NULL,NULL,65.22%,39.55%
2003-12-9,89.98%,NULL,100%,3.59%,54.32%,NULL,NULL,68.15%,NULL,62.86%,17.24%,50.9%,NULL,39.81%,55.98%,96.51%,87.84%,40.97%,76.85%,71.34%,81.77%,70.89%,NULL,NULL,64.88%,41.52%
2003-12-10,89.55%,NULL,100%,3.13%,54.32%,NULL,NULL,68.61%,NULL,62.46%,17.27%,50.56%,NULL,40.74%,55.47%,96.28%,85.96%,40.99%,77.36%,70.3%,88.8%,70.36%,NULL,NULL,64.65%,42.48%
2003-12-11,89.12%,NULL,100%,2.61%,54.13%,NULL,NULL,69.13%,NULL,62.06%,17.34%,50.22%,NULL,42.41%,55.04%,100%,84.08%,40.95%,77.87%,69.33%,100%,70.03%,NULL,NULL,64.28%,42.65%
2003-12-12,88.69%,NULL,100%,2.23%,53.96%,NULL,NULL,69.61%,NULL,61.65%,17.37%,49.89%,NULL,45.37%,54.54%,95.77%,82.2%,40.41%,78.27%,68.36%,100%,69.72%,NULL,NULL,63.94%,40.92%
2003-12-13,88.26%,NULL,100%,1.9%,53.79%,NULL,NULL,70.48%,NULL,61.25%,17.43%,49.55%,NULL,47.59%,54.13%,95.54%,80.46%,40.23%,78.61%,67.47%,100%,69.4%,NULL,NULL,63.54%,38.47%
2003-12-14,88.09%,NULL,100%,1.46%,53.7%,NULL,NULL,70.48%,NULL,60.95%,17.48%,49.18%,NULL,47.22%,53.62%,95.31%,78.58%,39.98%,79%,66.58%,100%,69.07%,NULL,NULL,63.24%,37.06%
2003-12-15,87.83%,NULL,100%,1.1%,53.53%,NULL,NULL,70.92%,NULL,60.65%,17.53%,48.8%,NULL,52.22%,53.19%,95.03%,76.7%,39.75%,79.25%,65.69%,100%,68.75%,NULL,NULL,62.87%,36.89%
2003-12-16,87.31%,NULL,100%,0.83%,53.36%,NULL,NULL,71.26%,NULL,60.37%,17.57%,48.46%,NULL,54.63%,52.69%,94.76%,74.82%,39.22%,79.35%,64.79%,98.92%,68.44%,NULL,NULL,62.51%,36.89%
2003-12-17,86.71%,NULL,100%,0.66%,53.18%,NULL,NULL,71.55%,NULL,60.01%,17.67%,48.05%,NULL,55%,52.27%,94.54%,73.08%,39.02%,79.32%,63.98%,91.88%,68.23%,NULL,NULL,62.23%,37.12%
2003-12-18,86.11%,NULL,100%,0.64%,52.75%,NULL,NULL,71.79%,NULL,59.74%,17.72%,47.68%,NULL,55.37%,51.77%,94.28%,71.35%,38.79%,79.18%,63.05%,85.63%,68.02%,NULL,NULL,61.81%,37.29%
2003-12-19,85.51%,NULL,100%,0.64%,52.67%,NULL,NULL,71.98%,NULL,59.38%,17.76%,47.3%,NULL,55.93%,51.18%,94.02%,71.35%,38.25%,79.05%,62.23%,75.54%,67.82%,NULL,NULL,61.45%,36.89%
2003-12-20,85%,NULL,100%,NULL,52.49%,NULL,NULL,72.13%,NULL,59.03%,NULL,46.89%,NULL,56.85%,50.54%,93.76%,71.35%,37.85%,78.83%,61.4%,69.25%,67.58%,NULL,NULL,61.2%,36.84%
2003-12-21,84.57%,NULL,100%,NULL,52.26%,NULL,NULL,72.13%,NULL,58.67%,17.86%,46.48%,NULL,56.48%,50.03%,NULL,71.35%,37.63%,78.66%,60.58%,67.28%,67.34%,NULL,NULL,60.68%,36.44%
2003-12-22,84.14%,NULL,100%,NULL,52.26%,NULL,NULL,72.13%,NULL,58.4%,17.91%,46.03%,NULL,55.93%,49.52%,93.23%,71.35%,37.3%,78.34%,59.76%,64.71%,67.11%,NULL,NULL,60.51%,35.93%
2003-12-23,83.54%,NULL,100%,NULL,51.89%,NULL,NULL,72.08%,NULL,58.04%,17.94%,45.58%,NULL,58.52%,48.99%,92.97%,71.49%,37.12%,78.05%,58.93%,61%,66.87%,NULL,NULL,60.43%,35.98%
2003-12-24,83.02%,NULL,100%,0.45%,51.72%,NULL,NULL,72.17%,NULL,57.77%,17.98%,45.13%,NULL,57.96%,48.48%,92.67%,71.78%,36.92%,77.7%,58.11%,54.1%,66.65%,NULL,NULL,60.46%,36.05%
2003-12-25,82.43%,NULL,100%,0.45%,51.36%,NULL,NULL,72.51%,NULL,57.41%,18.02%,44.69%,NULL,57.41%,47.96%,92.45%,71.92%,36.79%,77.31%,57.22%,50.25%,66.44%,NULL,NULL,60.21%,36.26%
2003-12-26,81.84%,NULL,100%,NULL,50.77%,NULL,NULL,73%,NULL,56.87%,18.06%,44.16%,NULL,57.78%,47.52%,92.18%,72.07%,36.59%,76.9%,56.19%,44.98%,66.23%,NULL,NULL,59.83%,35.88%
2003-12-27,81.26%,NULL,100%,0.43%,49.72%,NULL,NULL,72.71%,NULL,56.87%,18.09%,43.62%,NULL,57.96%,47%,91.92%,72.36%,36.37%,76.53%,55.29%,44.27%,66.03%,NULL,NULL,59.55%,36.66%
2003-12-28,80.67%,NULL,100%,0.42%,49.29%,NULL,NULL,72.46%,NULL,56.6%,18.14%,43.12%,NULL,56.85%,46.41%,91.62%,72.36%,36.18%,76.09%,54.4%,43.47%,65.82%,NULL,NULL,59.25%,37.97%
2003-12-29,80.13%,NULL,100%,0.38%,48.69%,NULL,NULL,72.17%,NULL,56.33%,18.17%,42.58%,NULL,54.44%,45.9%,91.31%,72.36%,35.49%,75.68%,53.58%,43.14%,65.55%,NULL,NULL,58.84%,40.2%
2003-12-30,79.5%,NULL,100%,0.37%,48%,NULL,NULL,71.74%,NULL,55.97%,18.21%,42.08%,NULL,54.81%,45.3%,91%,72.36%,35.14%,75.3%,52.75%,44.55%,65.35%,NULL,NULL,58.54%,41.46%
2003-12-31,78.92%,NULL,100%,0.42%,NULL,NULL,NULL,71.3%,NULL,55.7%,18.25%,41.57%,NULL,NULL,44.79%,90.7%,72.36%,34.84%,74.81%,52%,44.55%,65.14%,NULL,NULL,58.17%,41.16%
