,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2005-12-3,77.88%,NULL,100%,51.5%,97.38%,NULL,NULL,93.63%,NULL,62.16%,86.6%,70.78%,NULL,95.93%,80.78%,70.77%,100%,95.79%,87.29%,87.84%,44.08%,92.46%,NULL,NULL,98.87%,31.42%
2005-12-4,77.39%,NULL,100%,51.68%,96.56%,NULL,NULL,94.39%,NULL,61.86%,86.66%,70.33%,NULL,92.96%,80.19%,70.74%,100%,96.09%,87.16%,87.12%,39.64%,92.46%,NULL,NULL,98.79%,30.45%
2005-12-5,76.89%,NULL,100%,52.03%,96.07%,NULL,NULL,95.28%,NULL,61.55%,86.72%,69.97%,NULL,89.63%,79.69%,70.62%,100%,96.54%,87.08%,86.49%,41.61%,92.46%,NULL,NULL,98.87%,29.1%
2005-12-6,76.64%,NULL,100%,52.03%,95.48%,NULL,NULL,95.89%,NULL,61.35%,86.75%,69.51%,NULL,85.56%,79.09%,70.51%,100%,96.02%,86.9%,85.86%,35.99%,92.46%,NULL,NULL,98.87%,27.81%
2005-12-7,76.31%,NULL,100%,52.39%,95.36%,NULL,NULL,95.56%,NULL,61.15%,86.81%,69.06%,NULL,85.19%,78.6%,70.39%,100%,95.87%,86.65%,85.16%,32.42%,92.46%,NULL,NULL,98.79%,26.97%
2005-12-8,75.98%,NULL,100%,52.57%,95.36%,NULL,NULL,96.16%,NULL,60.85%,86.87%,68.6%,NULL,88.52%,77.91%,70.24%,100%,96.06%,NULL,84.22%,44.18%,92.14%,NULL,NULL,98.83%,27.28%
2005-12-9,75.57%,NULL,100%,52.92%,95.36%,NULL,NULL,96.94%,NULL,60.65%,86.93%,68.01%,NULL,91.85%,77.33%,70.1%,100%,95.49%,86.9%,83.2%,73.11%,91.81%,NULL,NULL,98.72%,27.7%
2005-12-10,75.16%,NULL,100%,53.63%,95.36%,NULL,NULL,NULL,NULL,60.55%,86.96%,67.52%,NULL,94.07%,76.75%,69.92%,100%,95.05%,87.7%,82.34%,NULL,91.61%,NULL,NULL,98.75%,28.24%
2005-12-11,74.58%,NULL,100%,53.81%,95.36%,NULL,NULL,NULL,NULL,60.28%,87.02%,67.02%,NULL,96.67%,76.08%,69.77%,100%,95.23%,87.9%,81.33%,NULL,91.39%,NULL,NULL,98.64%,28.73%
2005-12-12,74.08%,NULL,100%,53.81%,95.48%,NULL,NULL,97.72%,NULL,60.01%,87.05%,66.56%,NULL,98.89%,75.51%,69.63%,100%,94.56%,88.54%,80.55%,100%,91.17%,NULL,NULL,98.65%,29.65%
2005-12-13,73.67%,NULL,100%,53.81%,95.61%,NULL,NULL,NULL,NULL,59.74%,87.11%,66.06%,NULL,100%,74.93%,69.48%,100%,95.08%,89.65%,79.77%,NULL,90.85%,NULL,NULL,98.53%,30.39%
2005-12-14,73.26%,NULL,100%,53.81%,95.72%,NULL,NULL,97.17%,NULL,59.56%,87.14%,65.56%,NULL,100%,74.26%,69.37%,100%,94.64%,90.35%,78.92%,100%,90.54%,NULL,NULL,98.5%,31.26%
2005-12-15,72.85%,NULL,100%,53.81%,95.83%,NULL,NULL,97.56%,NULL,59.38%,87.2%,64.84%,NULL,100%,73.59%,69.19%,100%,95.01%,90.98%,78.15%,100%,90.21%,NULL,NULL,98.57%,32.02%
2005-12-16,72.52%,NULL,100%,53.81%,95.61%,NULL,NULL,97.89%,NULL,59.2%,87.23%,64.2%,NULL,100%,73.01%,69.05%,100%,100%,91.52%,77.31%,100%,89.9%,NULL,NULL,98.39%,33.56%
2005-12-17,72.11%,NULL,100%,53.81%,95.61%,NULL,NULL,98.17%,NULL,58.94%,87.29%,63.66%,NULL,100%,72.82%,68.9%,100%,95.46%,91.76%,76.31%,100%,89.58%,NULL,NULL,98.31%,35.88%
2005-12-18,71.79%,NULL,100%,53.81%,95.23%,NULL,NULL,98.33%,NULL,58.76%,87.32%,63.2%,NULL,100%,71.76%,68.72%,100%,94.49%,91.84%,75.47%,100%,89.26%,NULL,NULL,98.24%,37.97%
2005-12-19,71.3%,NULL,100%,53.81%,94.88%,NULL,NULL,98.56%,NULL,58.58%,87.35%,62.7%,NULL,100%,71.57%,68.54%,100%,94.6%,91.86%,74.55%,100%,88.89%,NULL,NULL,98.09%,39.07%
2005-12-20,70.81%,NULL,100%,53.63%,94.52%,NULL,NULL,98.83%,NULL,58.4%,87.35%,62.21%,NULL,100%,70.52%,68.4%,100%,94.75%,91.89%,73.49%,100%,88.4%,NULL,NULL,97.94%,39.01%
2005-12-21,70.23%,NULL,100%,53.45%,94.17%,NULL,NULL,99.22%,NULL,58.04%,87.38%,61.71%,NULL,100%,69.93%,68.25%,100%,94.49%,91.92%,72.51%,100%,87.87%,NULL,NULL,97.83%,38.3%
2005-12-22,69.83%,NULL,99.65%,53.45%,94.06%,NULL,NULL,99.44%,NULL,57.77%,87.41%,61.17%,NULL,100%,69.36%,68.11%,100%,94.38%,92.05%,71.83%,85.84%,87.33%,NULL,NULL,97.65%,37.34%
2005-12-23,69.42%,NULL,98.99%,53.45%,93.81%,NULL,NULL,99.5%,NULL,57.68%,87.44%,60.67%,NULL,100%,68.69%,67.93%,100%,93.86%,92.02%,70.89%,62.95%,86.8%,NULL,NULL,97.57%,37.91%
2005-12-24,68.85%,NULL,98.42%,53.45%,93.57%,NULL,NULL,99.5%,NULL,57.41%,87.44%,60.09%,NULL,100%,68.21%,67.78%,100%,93.97%,91.89%,69.89%,61.99%,86.27%,NULL,NULL,97.46%,38.95%
2005-12-25,68.44%,NULL,97.93%,53.63%,93.21%,NULL,NULL,99.33%,NULL,57.23%,87.47%,59.51%,NULL,100%,68.04%,67.6%,100%,93.41%,91.65%,69%,56.46%,84.02%,NULL,NULL,97.31%,39.43%
2005-12-26,67.88%,NULL,97.45%,53.63%,92.86%,NULL,NULL,99.17%,NULL,56.96%,87.5%,58.97%,NULL,100%,66.84%,67.46%,100%,92.53%,91.39%,68.11%,53.75%,83.49%,NULL,NULL,97.17%,39.43%
2005-12-27,67.31%,NULL,96.99%,53.63%,92.5%,NULL,NULL,99.39%,NULL,56.69%,87.53%,58.43%,NULL,100%,66.21%,67.28%,100%,92.6%,91.16%,67.3%,45.17%,83.06%,NULL,NULL,97.06%,39.37%
2005-12-28,66.82%,NULL,96.49%,53.63%,92.26%,NULL,NULL,99.39%,NULL,56.33%,87.56%,57.98%,NULL,100%,65.56%,67.13%,100%,92.6%,90.87%,66.42%,36.63%,82.74%,NULL,NULL,96.91%,40.32%
2005-12-29,66.34%,NULL,96.06%,54.51%,92.5%,NULL,NULL,99.44%,NULL,56.33%,87.62%,57.48%,NULL,100%,64.93%,67.17%,100%,92.13%,90.87%,65.69%,29.69%,82.31%,NULL,NULL,96.92%,41.28%
2005-12-30,65.77%,NULL,96.06%,55.22%,93.33%,NULL,NULL,98.89%,NULL,56.33%,87.65%,56.9%,NULL,100%,64.29%,67.28%,100%,91.29%,90.9%,64.89%,23.64%,81.89%,NULL,NULL,96.94%,41.93%
2005-12-31,65.29%,NULL,95.54%,56.46%,93.93%,NULL,NULL,99.22%,NULL,56.33%,87.71%,56.44%,NULL,100%,63.64%,67.42%,100%,90.74%,90.9%,63.95%,16.7%,81.46%,NULL,NULL,96.83%,42.17%
