,仁義潭水庫,劍潭水庫,南化水庫,大埔水庫,寶山水庫,寶山第二水庫,德基水庫,新山水庫,日月潭水庫,明德水庫,曾文水庫,永和山水庫,湖山水庫,澄清湖水庫,烏山頭水庫,牡丹水庫,白河水庫,石門水庫,翡翠水庫,蘭潭水庫,西勢水庫,鏡面水庫,阿公店水庫,霧社水庫,鯉魚潭水庫,鳳山水庫
2007-4-19,27.97%,NULL,31.18%,58.06%,98.09%,61.12%,NULL,97.39%,NULL,100%,23.13%,85.57%,NULL,100%,65.11%,48.83%,38.35%,81.45%,70.85%,40.73%,91.55%,NULL,20.3%,NULL,100%,38.59%
2007-4-20,27.67%,NULL,30.77%,66.17%,97.98%,61.19%,NULL,96.4%,NULL,100%,22.2%,86.5%,NULL,100%,66.66%,48.57%,38.49%,82.3%,71%,40.29%,100%,NULL,19.74%,NULL,100%,38.59%
2007-4-21,27.37%,NULL,30.33%,70.64%,97.98%,61.23%,NULL,96.5%,NULL,100%,21.27%,87.81%,NULL,100%,69.84%,48.29%,38.49%,82.56%,71.07%,40.05%,100%,NULL,19.42%,NULL,100%,38.02%
2007-4-22,27.07%,NULL,29.89%,73.99%,97.87%,61.27%,NULL,96.56%,NULL,100%,20.34%,88.8%,NULL,100%,73.11%,48.04%,38.49%,83.23%,71%,39.74%,99.34%,NULL,19.02%,NULL,100%,3.85%
2007-4-23,26.71%,NULL,29.46%,76.22%,97.87%,61.3%,NULL,96.78%,NULL,100%,19.37%,89.67%,NULL,100%,76.27%,47.75%,38.49%,83.86%,70.93%,39.37%,97.81%,NULL,18.7%,NULL,100%,38.07%
2007-4-24,26.59%,NULL,29.05%,73.99%,97.63%,61.34%,NULL,97.56%,NULL,100%,18.48%,91.09%,NULL,100%,79.59%,47.5%,39.36%,85.07%,70.83%,39.37%,100%,NULL,18.47%,NULL,100%,37.79%
2007-4-25,26.83%,NULL,28.63%,84.4%,96.92%,61.34%,NULL,97.89%,NULL,100%,18.42%,91.37%,NULL,100%,79.69%,47.22%,39.8%,86.17%,70.69%,39.49%,100%,NULL,17.99%,NULL,100%,37.34%
2007-4-26,26.83%,NULL,28.27%,93.67%,96.92%,61.34%,NULL,98.17%,NULL,100%,18.51%,91.43%,NULL,100%,77.53%,46.97%,39.94%,86.97%,70.52%,38.88%,100%,NULL,17.91%,NULL,100%,37.62%
2007-4-27,26.71%,NULL,27.91%,92.35%,96.79%,61.41%,NULL,98.43%,NULL,100%,18.56%,91.78%,NULL,100%,75.32%,46.69%,39.94%,87.77%,70.33%,38.33%,91.44%,NULL,17.27%,NULL,100%,38.14%
2007-4-28,26.53%,NULL,27.54%,92.08%,96.67%,61.45%,NULL,98.89%,NULL,100%,18.62%,91.84%,NULL,100%,72.62%,46.41%,40.23%,88.43%,70.05%,37.66%,81.25%,NULL,16.87%,NULL,100%,37.01%
2007-4-29,26.24%,NULL,27.17%,94.73%,96.67%,61.45%,NULL,99.5%,NULL,100%,18.68%,91.9%,NULL,100%,69.84%,46.13%,40.52%,88.47%,69.75%,37.06%,68.08%,NULL,NULL,NULL,100%,37.01%
2007-4-30,26.12%,NULL,26.78%,94.73%,96.67%,61.45%,NULL,100%,NULL,100%,18.75%,92.24%,NULL,100%,67.12%,45.89%,40.81%,87.93%,69.46%,36.45%,55.59%,NULL,16.4%,NULL,100%,37.29%
2007-5-1,25.83%,NULL,26.41%,94.99%,96.79%,61.53%,NULL,100%,NULL,100%,18.79%,92.42%,NULL,100%,63.46%,45.61%,39.94%,88.04%,69.3%,35.73%,53.21%,NULL,15.6%,NULL,100%,34.47%
2007-5-2,25.48%,NULL,26.06%,94.99%,96.92%,61.53%,NULL,100%,NULL,100%,17.84%,92.7%,NULL,100%,64.01%,45.3%,38.93%,87.85%,69.09%,35.2%,45.85%,NULL,14.82%,NULL,100%,37.01%
2007-5-3,25.02%,NULL,25.67%,96.86%,96.79%,61.49%,NULL,99.5%,NULL,100%,16.88%,92.76%,NULL,100%,65.56%,45%,37.63%,87.62%,68.76%,34.55%,41.61%,NULL,14.38%,NULL,100%,36.33%
2007-5-4,24.61%,NULL,25.28%,96.33%,96.92%,61.45%,NULL,98.72%,NULL,100%,15.91%,92.7%,NULL,100%,67.21%,44.69%,36.32%,87.08%,68.41%,33.9%,38.91%,NULL,13.8%,NULL,100%,36.38%
2007-5-5,24.21%,NULL,24.87%,89.43%,96.92%,61.45%,NULL,98.72%,NULL,100%,15.25%,92.36%,NULL,100%,70.03%,44.39%,35.31%,86.7%,68.04%,33.43%,36.2%,NULL,13.58%,NULL,100%,36.33%
2007-5-6,24.44%,NULL,24.58%,54.69%,97.03%,61.9%,NULL,99.22%,NULL,95.92%,15.44%,92.3%,NULL,100%,69.07%,44.09%,38.93%,88.2%,67.9%,32.84%,39.17%,NULL,13.14%,NULL,100%,36.1%
2007-5-7,24.27%,NULL,24.37%,72.65%,96.92%,61.93%,NULL,98.78%,NULL,96.45%,15.52%,92.01%,NULL,100%,67.03%,43.79%,39.51%,91.56%,67.86%,32.26%,40.81%,NULL,12.7%,NULL,100%,35.7%
2007-5-8,23.81%,NULL,24.02%,82.48%,96.92%,61.93%,NULL,97.5%,NULL,97.25%,15.59%,91.78%,NULL,100%,65.11%,43.52%,39.8%,92.07%,67.69%,31.57%,41.31%,NULL,11.97%,NULL,100%,35.7%
2007-5-9,23.42%,NULL,23.6%,87.84%,96.92%,61.97%,NULL,96.17%,NULL,97.14%,15.64%,91.66%,NULL,100%,63.37%,43.19%,39.8%,92.23%,67.48%,30.89%,41.97%,NULL,11.6%,NULL,100%,35.25%
2007-5-10,23.02%,NULL,23.23%,91.55%,97.03%,61.97%,NULL,96.11%,NULL,96.68%,15.65%,91.6%,NULL,100%,61.46%,42.89%,39.8%,92.03%,67.12%,30.2%,40.53%,NULL,11.09%,NULL,100%,34.97%
2007-5-11,22.58%,NULL,22.8%,93.67%,97.03%,61.93%,NULL,96.5%,NULL,96.27%,15.68%,91.84%,NULL,100%,58.5%,42.59%,39.8%,91.83%,66.72%,29.64%,40.23%,NULL,10.65%,NULL,100%,34.52%
2007-5-12,22.19%,NULL,22.33%,93.67%,96.79%,61.93%,NULL,96.74%,NULL,95.8%,14.76%,91.9%,NULL,100%,59.71%,42.32%,39.8%,91.36%,66.72%,28.97%,35.05%,NULL,10.21%,NULL,100%,34.01%
2007-5-13,21.75%,NULL,21.98%,87.58%,96.43%,61.9%,NULL,96.74%,NULL,95.11%,13.8%,92.07%,NULL,100%,61.99%,42.03%,39.8%,91.12%,66.4%,28.36%,100%,NULL,9.48%,NULL,100%,33.51%
2007-5-14,21.37%,NULL,21.58%,85.19%,96.43%,61.86%,NULL,96.74%,NULL,94.43%,12.86%,92.24%,NULL,100%,64.19%,41.73%,39.8%,90.85%,65.99%,27.71%,36.93%,NULL,8.9%,NULL,100%,33.16%
2007-5-15,20.99%,NULL,21.16%,85.72%,96.43%,61.82%,NULL,96.86%,NULL,93.78%,11.91%,92.47%,NULL,100%,66.48%,41.44%,38.49%,90.85%,65.08%,27%,37.8%,NULL,8.38%,NULL,100%,33.67%
2007-5-16,20.56%,NULL,20.71%,85.72%,96.19%,61.78%,NULL,96.78%,NULL,92.87%,11.26%,92.42%,NULL,100%,67.39%,41.15%,37.19%,90.3%,64.65%,26.31%,38.7%,NULL,8.02%,NULL,100%,34.19%
2007-5-17,20.19%,NULL,20.33%,83.86%,95.96%,61.75%,NULL,96.44%,NULL,92.52%,11.27%,92.47%,NULL,100%,63.83%,40.88%,35.89%,89.63%,64.16%,25.68%,100%,NULL,7.01%,NULL,100%,35.6%
2007-5-18,20.09%,NULL,19.93%,79.58%,96.07%,61.75%,NULL,95.94%,NULL,92.75%,11.32%,92.59%,NULL,100%,60.17%,40.56%,34.59%,89.01%,63.69%,25.52%,100%,NULL,6.27%,NULL,100%,35.7%
2007-5-19,19.56%,NULL,19.52%,82.03%,96.19%,61.9%,NULL,95.56%,NULL,94.66%,11.35%,92.7%,NULL,100%,56.64%,40.27%,33.57%,88.93%,63.44%,25.58%,42.32%,NULL,5.66%,NULL,100%,37.01%
2007-5-20,19.77%,NULL,19.75%,84.66%,95.96%,61.86%,NULL,95.67%,NULL,95.34%,11.82%,92.76%,NULL,100%,56.23%,40.1%,35.6%,90.97%,63.35%,25.94%,44.95%,NULL,6.59%,NULL,100%,39.6%
2007-5-21,23.53%,NULL,22.71%,83.6%,95.83%,61.82%,NULL,95.83%,NULL,95.46%,14.14%,92.47%,NULL,100%,57.74%,40.13%,47.9%,93.11%,63.26%,26.68%,48.29%,NULL,8.38%,NULL,100%,40.86%
2007-5-22,24.78%,NULL,25.04%,83.15%,95.61%,61.78%,NULL,96%,NULL,95.34%,14.12%,91.84%,NULL,100%,61.91%,40.07%,49.78%,94.83%,63.46%,26.68%,51.63%,NULL,8.75%,NULL,100%,40.98%
2007-5-23,27.49%,NULL,27.35%,87.31%,95.61%,61.75%,NULL,96.06%,NULL,95.34%,13.71%,91.49%,NULL,100%,66.48%,39.92%,51.52%,96.29%,63.4%,27.06%,52.34%,NULL,9.33%,NULL,100%,39.67%
2007-5-24,31.83%,NULL,29.44%,83.86%,95.23%,61.75%,NULL,96.11%,NULL,95.58%,14.58%,91.2%,NULL,100%,66.66%,39.72%,55.57%,97.11%,63.4%,27.38%,50.76%,NULL,9.41%,NULL,100%,NULL
2007-5-25,33.79%,NULL,30.85%,85.72%,94.77%,61.71%,NULL,96.06%,NULL,95.11%,15.15%,91.9%,NULL,100%,63.28%,39.49%,56.87%,97.52%,63.22%,27.76%,50.76%,NULL,9.55%,NULL,100%,37.74%
2007-5-26,34.65%,NULL,31.98%,86.25%,94.17%,61.71%,NULL,96%,NULL,94.54%,15.55%,92.88%,NULL,100%,59.71%,39.23%,55.57%,97.73%,63.11%,28.25%,46.88%,NULL,9.48%,NULL,100%,36.05%
2007-5-27,35.11%,NULL,32.82%,86.51%,93.93%,61.67%,NULL,95.67%,NULL,93.91%,15.88%,93.52%,NULL,100%,56.23%,38.97%,54.12%,97.6%,62.84%,28.7%,47.94%,NULL,9.41%,NULL,100%,35.65%
2007-5-28,35.58%,NULL,33.52%,86.25%,93.46%,61.64%,NULL,96.48%,NULL,92.98%,16.19%,94.15%,NULL,100%,52.61%,38.71%,52.82%,97.4%,62.8%,29.42%,49.71%,NULL,9.41%,NULL,100%,34.69%
2007-5-29,36.93%,NULL,34.19%,85.72%,93.21%,61.6%,NULL,95.17%,NULL,92.06%,16.79%,94.21%,NULL,100%,48.85%,38.43%,55.57%,98.22%,62.62%,30.66%,49.71%,NULL,9.41%,NULL,100%,34.29%
2007-5-30,37.28%,NULL,34.81%,85.19%,92.75%,61.53%,NULL,94.44%,NULL,91.02%,17.15%,94.1%,NULL,100%,45.6%,38.17%,57.45%,98.72%,63.04%,32.5%,51.63%,NULL,9.41%,NULL,100%,34.47%
2007-5-31,39.76%,NULL,36.55%,82.71%,92.75%,61.6%,NULL,94.06%,NULL,91.02%,17.59%,94.15%,NULL,100%,41.83%,37.89%,60.35%,98.8%,63.04%,34.13%,41.8%,NULL,9.41%,NULL,100%,34.08%
2007-6-1,41.3%,NULL,38.57%,80.25%,92.26%,61.6%,NULL,94.5%,NULL,90.27%,18.06%,94.44%,NULL,100%,41.17%,37.64%,63.39%,98.84%,63.49%,35.62%,42.32%,NULL,9.41%,NULL,100%,39.19%
2007-6-2,42.94%,NULL,39.23%,80.02%,91.66%,61.53%,NULL,94.89%,NULL,89.23%,18.43%,94.27%,NULL,100%,40.06%,37.36%,63.97%,98.72%,63.71%,37.42%,48.29%,NULL,2.25%,NULL,100%,35.15%
2007-6-3,43.66%,NULL,39.67%,79.35%,91.31%,61.41%,NULL,95.11%,NULL,88.3%,18.71%,94.04%,NULL,100%,38.76%,37.08%,64.54%,98.39%,63.71%,39.31%,59.21%,NULL,2.16%,NULL,100%,36.26%
2007-6-4,44.31%,NULL,40.3%,37.98%,93.93%,61.82%,NULL,95.17%,NULL,91.25%,19.11%,95.6%,NULL,100%,37.33%,36.77%,65.12%,98.8%,64.58%,41.35%,74.55%,NULL,2.11%,NULL,100%,36.84%
2007-6-5,45.47%,NULL,40.8%,52.03%,93.81%,61.82%,NULL,95.39%,NULL,97.25%,19.52%,95.14%,NULL,100%,36.81%,36.52%,64.4%,98.88%,65.54%,43.81%,90.33%,NULL,2.11%,NULL,100%,37.51%
2007-6-6,51.66%,NULL,41.6%,62.82%,94.77%,61.9%,NULL,96.56%,NULL,96.68%,20.19%,95.02%,NULL,100%,38.04%,36.21%,68.02%,99.05%,66.4%,46.12%,100%,NULL,2.55%,NULL,100%,38.07%
2007-6-7,54.8%,NULL,43.03%,68.4%,96.19%,62.27%,NULL,98.28%,NULL,96.03%,20.01%,95.72%,NULL,100%,43.98%,35.91%,72.5%,99.8%,68.11%,48.34%,100%,NULL,3.28%,NULL,100%,39.72%
2007-6-8,59.25%,NULL,45.87%,36.48%,98.09%,62.86%,NULL,99.67%,NULL,93.78%,20.47%,96.24%,NULL,100%,50.19%,35.64%,76.7%,98.68%,71.95%,51.13%,100%,NULL,3%,NULL,100%,40.44%
2007-6-9,63.85%,NULL,51.1%,62.82%,98.34%,63.19%,NULL,100%,NULL,92.75%,24.83%,96.36%,NULL,100%,59.26%,35.44%,96.67%,96.17%,76.13%,54.79%,100%,NULL,4.29%,NULL,100%,40.75%
2007-6-10,69.91%,NULL,54.03%,65.95%,96.07%,63.15%,NULL,100%,NULL,92.52%,28.89%,95.78%,NULL,96.3%,66.29%,35.14%,100%,92.67%,78.02%,58.33%,100%,NULL,2.78%,NULL,100%,39.84%
2007-6-11,74.83%,NULL,54.96%,39.79%,94.28%,63.26%,NULL,100%,NULL,96.16%,31.74%,95.54%,NULL,94.44%,70.61%,35.14%,100%,100%,78.63%,61.87%,100%,NULL,2.5%,NULL,100%,39.19%
2007-6-12,77.47%,NULL,59.12%,57.17%,92.5%,63.23%,NULL,99.94%,NULL,96.27%,34.91%,94.96%,NULL,91.48%,70.03%,35.2%,100%,96.66%,79.77%,64.89%,100%,NULL,3.06%,NULL,100%,38.95%
2007-6-13,82.13%,NULL,60.02%,65.95%,91.79%,63.19%,NULL,99.94%,NULL,96.27%,36.04%,94.44%,NULL,88.89%,73.87%,35.36%,100%,98.35%,80.37%,68.62%,100%,NULL,3.62%,NULL,100%,37.69%
2007-6-14,86.34%,NULL,61.45%,71.09%,92.15%,63.12%,NULL,99.94%,NULL,96.56%,37.89%,93.69%,NULL,90%,73.4%,35.28%,100%,99.38%,81.64%,71.83%,100%,NULL,36.81%,NULL,100%,36.78%
2007-6-15,88.71%,NULL,63.43%,76%,91.66%,63.04%,NULL,99.94%,NULL,96.91%,39.18%,93.05%,NULL,92.59%,72.53%,35.14%,100%,100%,82.22%,74.78%,100%,NULL,2.44%,NULL,100%,36.78%
2007-6-16,91.09%,NULL,65.28%,75.33%,91.42%,62.97%,NULL,99.61%,NULL,95.69%,40.53%,92.94%,NULL,94.44%,72.43%,35.09%,100%,100%,83.99%,77.84%,100%,NULL,2.61%,NULL,100%,36.66%
2007-6-17,91.86%,NULL,67.22%,69.97%,91.42%,62.93%,NULL,99.83%,NULL,96.45%,41.44%,92.42%,NULL,96.67%,71.47%,34.92%,100%,100%,83.69%,80.94%,91.65%,NULL,2.5%,NULL,100%,36.21%
2007-6-18,92.38%,NULL,68.98%,68.18%,91.55%,62.89%,NULL,99.67%,NULL,97.25%,42.18%,92.24%,NULL,99.26%,70.52%,34.71%,100%,100%,84.76%,83.75%,100%,NULL,2.44%,NULL,100%,35.6%
2007-6-19,93.06%,NULL,71.04%,73.99%,91.55%,62.86%,NULL,99.61%,NULL,97.25%,41.86%,91.95%,NULL,100%,74.26%,34.49%,100%,100%,84.42%,88.63%,100%,NULL,2.5%,NULL,100%,35.6%
2007-6-20,93.06%,NULL,73.18%,74.88%,91.55%,62.82%,NULL,99.78%,NULL,97.14%,41.58%,91.9%,NULL,100%,78.7%,34.32%,100%,100%,83.64%,90.37%,100%,NULL,2.5%,NULL,100%,36.05%
2007-6-21,93.15%,NULL,76.1%,82.04%,92.15%,63.01%,NULL,100%,NULL,97.25%,41.56%,91.49%,NULL,100%,82.07%,34.13%,100%,100%,83.56%,93.41%,96.94%,NULL,2.5%,NULL,100%,37.12%
2007-6-22,93.23%,NULL,78.23%,81.81%,92.15%,62.6%,NULL,99.83%,NULL,97.02%,42.09%,91.2%,NULL,100%,79.69%,33.92%,100%,100%,83.51%,96.46%,95.18%,NULL,2.28%,NULL,100%,38.19%
